id;category;difficulty;question;choices;correct;explanation;source_hint
1484;Nature & Animaux;3;Quelle espèce d'ours brun n'est pas éteinte ?;A) Ours de l'Atlas | B) Grizzly de Californie | C) Grizzly du Mexique | D) Ours brun de Syrie;D;;OpenTDB
1485;Nature & Animaux;3;Quel était le nom du loup d'Éthiopie avant que l'on sache qu'il était apparenté aux loups ?;A) Renard amharique | B) Chacal du Siméon | C) Canis Simiensis | D) Coyote éthiopien;B;;OpenTDB
1486;Nature & Animaux;2;L'espèce aujourd'hui éteinte « Thylacine » était native de où ?;A) Oregon, États-Unis | B) Tasmanie, Australie | C) Baloutchistan, Pakistan | D) Valachie, Roumanie;B;;OpenTDB
1487;Nature & Animaux;2;Pour quelle raison une hyène tachetée « rit »-elle ?;A) Épuisement | B) Excitation | C) Nervosité | D) Agressivité;C;;OpenTDB
1488;Nature & Animaux;2;Quel est le nom scientifique du chimpanzé commun ?;A) Pan paniscus | B) Pan troglodytes | C) Panthera leo | D) Gorilla gorilla;B;;OpenTDB
1489;Nature & Animaux;1;Quel est l'animal terrestre le plus rapide ?;A) Guépard | B) Pronghorn | C) Gazelle de Thomson | D) Lion;A;;OpenTDB
1490;Nature & Animaux;3;Lequel de ces organismes est une colonie de polypes et non une méduse ?;A) Guêpe de mer | B) Irukandji | C) Physalie | D) Méduse ortie de mer;C;;OpenTDB
1491;Nature & Animaux;3;La maladie du dépérissement chronique (CWD) infecte exclusivement les membres de quelle famille animale ?;A) Hominidés | B) Cervidés | C) Félidés | D) Canidés;B;;OpenTDB
1492;Nature & Animaux;3;À quelle famille scientifique appartient l'oryctérope (aardwolf) ?;A) Canidae | B) Eupleridae | C) Felidae | D) Hyaenidae;D;;OpenTDB
1493;Nature & Animaux;2;Quel animal a fait l'objet d'une expérience russe de domestication en 1959 ?;A) Ours | B) Renards | C) Alligators | D) Pigeons;B;;OpenTDB
1494;Nature & Animaux;3;Quel est le nom collectif des vautours ?;A) Gaze (regard) | B) Ambush (embuscade) | C) Building (immeuble) | D) Wake (éveil);D;;OpenTDB
1495;Nature & Animaux;3;Quel oiseau naît avec des griffes sur ses doigts d'aile ?;A) Cormoran | B) Hoazin | C) Secrétaire | D) Casoar;B;;OpenTDB
1496;Nature & Animaux;1;Les wombats sont natifs de quel pays ?;A) Nouvelle-Zélande | B) Australie | C) Palaos | D) Papouasie-Nouvelle-Guinée;B;;OpenTDB
1497;Nature & Animaux;1;Les serpents et les lézards sont connus pour agiter leur langue, ce comportement sert à ?;A) Capter des particules odorantes | B) Menacer d'autres espèces | C) Goûter l'air frais | D) Attirer les femelles;A;;OpenTDB
