id;category;difficulty;question;choices;correct;explanation;source_hint
1530;Technologie;2;Que signifiait à l'origine le nom du réseau d'anonymat Tor ?;A) The Only Router | B) The Ominous Router | C) The Orange Router | D) The Onion Router;D;;
1531;Technologie;1;La série de graphiques Intel HD succédant aux séries 5000 et 6000 (Broadwell) s'appelle :;A) HD Graphics 600 | B) HD Graphics 500 | C) HD Graphics 7000 | D) HD Graphics 700;B;;
1532;Technologie;3;"Quelle fut la première entreprise à utiliser le terme ""Golden Master"" ?";A) Apple | B) Microsoft | C) Google | D) IBM;A;;
1533;Technologie;3;Le domaine internet .fm est le domaine de premier niveau de quel pays insulaire de l'océan Pacifique ?;A) Îles Marshall | B) Tuvalu | C) Micronésie | D) Fidji;C;;
1534;Technologie;2;Quel est le terme correct pour désigner l'objet métallique situé entre le CPU et le ventilateur dans un ordinateur ?;A) Évent CPU | B) Évent thermique | C) Dissipateur thermique | D) Dissipateur de température;C;;
1535;Technologie;3;Lequel des composants informatiques suivants peut être construit uniquement avec des portes NAND ?;A) CPU | B) ALU | C) RAM | D) Registre;B;;
1536;Technologie;1;Lors du lancement de Gmail, quel espace de stockage offrait-il pour vos e-mails ?;A) 512 Mo | B) 5 Go | C) 1 Go | D) Illimité;C;;
1537;Technologie;2;Linus Torvalds a créé lequel de ces éléments ?;A) Wikipedia | B) Linux | C) Python | D) Microsoft Windows;B;;
1538;Technologie;3;Quelle est la valeur maximale d'un entier binaire signé 32 bits ?;A) 2 147 483 647 | B) 255 | C) 2048 | D) 9 223 372 036 854 775 807;A;;
1539;Technologie;2;En informatique, que signifie généralement l'acronyme CLI ?;A) Common Language Input | B) Common Language Interface | C) Control Line Interface | D) Interface en ligne de commande;D;;
1540;Technologie;3;Quel type de grappe RAID est associé à la mise en miroir des données ?;A) RAID 5 | B) RAID 10 | C) RAID 0 | D) RAID 1;D;;
1541;Technologie;2;"Que signifie le ""DOS"" dans ""MS-DOS"", le premier système d'exploitation de Microsoft ?";A) Dumb Operating System | B) Disk Operating System | C) Diskless Operating System | D) Driver Oriented System;B;;
1542;Technologie;3;America Online (AOL) a débuté sous quel nom de fournisseur de services en ligne ?;A) Prodigy | B) GEnie | C) CompuServe | D) Quantum Link;D;;
1543;Technologie;1;Quel est le nom de code du système d'exploitation mobile Android 7.0 ?;A) Ice Cream Sandwich | B) Jelly Bean | C) Marshmallow | D) Nougat;D;;
1544;Technologie;2;Le domaine .at est le domaine de premier niveau de quel pays ?;A) Angola | B) Autriche | C) Australie | D) Argentine;B;;
1545;Technologie;2;Quel fut le premier processeur informatique disponible dans le commerce ?;A) Intel 486SX | B) Intel 4004 | C) AMD AM386 | D) TMS 1000;B;;
1546;Technologie;1;Quel mot-clé SQL est utilisé pour récupérer des données d'une base de données ?;A) EXEC | B) INDEX | C) SELECT | D) VALUES;C;;
1547;Technologie;2;Combien de cœurs possède l'Intel i7-6950X ?;A) 12 | B) 4 | C) 10 | D) 8;C;;
1548;Technologie;2;Quelle entreprise internet a débuté comme librairie en ligne sous le nom 'Cadabra' ?;A) eBay | B) Shopify | C) Overstock | D) Amazon;D;;
1549;Technologie;2;Si Apple a été fondée en Californie, dans quel État de l'Ouest Microsoft a-t-il été fondé ?;A) Colorado | B) Nouveau-Mexique | C) Washington | D) Arizona;B;;
1550;Technologie;2;En HTML, quelle balise non standard était utilisée pour faire défiler des éléments à l'écran ?;A) <marquee></marquee> | B) <move></move> | C) <slide></slide> | D) <scroll></scroll>;A;;
1551;Technologie;2;Whistler était le nom de code de quel système d'exploitation Microsoft ?;A) Windows 2000 | B) Windows XP | C) Windows 7 | D) Windows 95;B;;
1552;Technologie;3;"L'acronyme ""RIP"" signifie lequel de ces éléments ?";A) Regular Interval Processes | B) Routing Information Protocol | C) Runtime Instance Processes | D) Routine Inspection Protocol;B;;
1553;Technologie;2;Quel système d'exploitation a été lancé en premier ?;A) Linux | B) Windows | C) OS/2 | D) Mac OS;D;;
1554;Technologie;3;L'informaticien néerlandais Mark Overmars est connu pour avoir créé quel moteur de développement de jeux ?;A) Construct | B) Torque 2D | C) Stencyl | D) Game Maker;D;;
1555;Technologie;3;À quelle structure de données s'applique le principe FILO ?;A) File | B) Pile | C) Tas | D) Arbre;B;;
1556;Technologie;1;Selon le Système international d'unités, combien d'octets contient un kilooctet de RAM ?;A) 1000 | B) 500 | C) 512 | D) 1024;A;;
1557;Technologie;3;Lequel de ces éléments n'est PAS une valeur clé du développement logiciel Agile ?;A) Collaboration avec le client | B) Adaptation au changement | C) Individus et interactions | D) Documentation exhaustive;D;;
1558;Technologie;3;L'architecture Harvard pour les microcontrôleurs a ajouté quel bus supplémentaire ?;A) Contrôle | B) Adresse | C) Instructions | D) Données;C;;
1559;Technologie;2;Sur quel composant matériel informatique se trouve la puce BIOS ?;A) Processeur graphique | B) Disque dur | C) Carte mère | D) Processeur;C;;
1560;Technologie;3;Quel type d'algorithme Ron Rivest n'est PAS connu pour avoir créé ?;A) Chiffrement de flux | B) Chiffrement asymétrique | C) Algorithme de hachage | D) Schéma de partage de secret;D;;
1561;Technologie;1;Quel est le nom de la couche 7 du modèle OSI ?;A) Application | B) Réseau | C) Session | D) Présentation;A;;
1562;Technologie;2;Quel est généralement considéré comme le précurseur du format USB ?;A) FireWire | B) PS/2 | C) PCIe | D) SVGA;B;;
1563;Technologie;3;Quel était le nom du premier ordinateur personnel bulgare ?;A) IZOT 1030 | B) Pravetz 82 | C) IMKO-1 | D) Pravetz 8D;C;;
1564;Technologie;2;Laquelle de ces personnes n'était PAS un fondateur d'Apple Inc ?;A) Jonathan Ive | B) Ronald Wayne | C) Steve Wozniak | D) Steve Jobs;A;;
1565;Technologie;3;Selon le théorème de De Morgan, l'expression booléenne (AB)' est équivalente à :;A) A' + B' | B) A'B' | C) AB' + AB | D) A'B + B'A;A;;
1566;Technologie;2;En général, quel composant d'un ordinateur consomme le plus d'énergie ?;A) Disque dur | B) Processeur | C) Alimentation | D) Carte graphique;D;;
1567;Technologie;2;"En Python, laquelle de ces instructions affiche correctement la chaîne ""Hello World"" ?";"A) printf(""Hello World"") | B) echo ""Hello World"" | C) console.log(""Hello World"") | D) print(""Hello World"")";D;;
1568;Technologie;3;Quel est le nom du processus qui envoie un qubit d'information en utilisant deux bits d'information classique ?;A) Intrication quantique | B) Programmation quantique | C) Super Dense Coding | D) Téléportation quantique;D;;
1569;Technologie;2;"Quel composant est connu comme ""le cerveau"" de l'ordinateur ?";A) Clavier | B) Processeur graphique | C) Unité centrale de traitement (CPU) | D) Carte mère;C;;
1570;Technologie;2;Les trains British Rail Class 700, 707 et 717 font partie de quelle famille de trains ?;A) Aventra | B) Electrostar | C) Desiro City | D) Networker;C;;
1571;Technologie;2;"Quel constructeur automobile a créé l'""Aventador"" ?";A) Bugatti | B) Lamborghini | C) Ferrari | D) Pagani;B;;
1572;Technologie;3;En quelle année le mini-camion Chevrolet LUV a-t-il fait ses débuts ?;A) 1982 | B) 1975 | C) 1972 | D) 1973;C;;
1573;Technologie;2;Quelle marque automobile n'appartient PAS à General Motors ?;A) Chevrolet | B) Cadillac | C) Ford | D) Buick;C;;
1574;Technologie;2;Quelle entreprise japonaise est le plus grand fabricant de motos au monde ?;A) Honda | B) Suzuki | C) Yamaha | D) Kawasaki;A;;
1575;Technologie;2;Quel surnom a été donné au vol 143 d'Air Canada après avoir manqué de carburant et plané jusqu'à la sécurité en 1983 ?;A) Gimli Chaser | B) Gimli Microlight | C) Gimli Glider | D) Gimli Superb;C;;
1576;Technologie;1;Le moteur LS7 fait combien de pouces cubes ?;A) 427 | B) 364 | C) 346 | D) 376;A;;
1577;Technologie;3;Quelle puissance en chevaux produit la locomotive SD40-2 ?;A) 2 190 | B) 2 578 | C) 3 200 | D) 3 000;D;;
1578;Technologie;1;Quel constructeur automobile a donné son nom à une guerre ?;A) Ford | B) Honda | C) Volkswagen | D) Toyota;D;;
1579;Technologie;2;Laquelle de ces voitures n'est PAS considérée comme l'une des 5 supercars modernes de Ferrari ?;A) Enzo Ferrari | B) Testarossa | C) F40 | D) 288 GTO;B;;
1580;Technologie;2;Quelle entreprise de supercars est originaire de Suède ?;A) Bugatti | B) Lamborghini | C) McLaren | D) Koenigsegg;D;;
1581;Technologie;1;Quelle ville italienne abrite le constructeur automobile Fiat ?;A) Rome | B) Modène | C) Maranello | D) Turin;D;;
1582;Technologie;1;Laquelle de ces marques automobiles est originaire de Suède ?;A) Mercedes | B) Volvo | C) Lincoln | D) Acura;B;;
1583;Technologie;3;En 2014, plus de 6 millions de véhicules General Motors ont été rappelés en raison de quel défaut critique ?;A) Pédale d'accélérateur défaillante | B) Plaquettes de frein défectueuses | C) Conduites de carburant cassantes | D) Contacteur d'allumage défectueux;D;;
1584;Technologie;3;Quel code de châssis est utilisé pour la BMW Série 3 ?;A) F10 | B) E39 | C) E46 | D) E85;C;;
1585;Technologie;3;Lequel des véhicules de rallye FIA suivants a été homologué en classe Groupe B en premier ?;A) BMW M1 | B) Lancia Rally 037 | C) Audi Quattro A2 | D) Porsche 911 Turbo;D;;
1586;Technologie;1;Quel animal figure sur le logo du constructeur automobile Porsche ?;A) Cheval | B) Taureau | C) Lion | D) Guépard;A;;
1587;Technologie;3;Laquelle des entreprises suivantes n'est PAS une filiale du groupe Volkswagen ?;A) Opel | B) Bentley | C) Porsche | D) Bugatti;A;;
1588;Technologie;2;Quel animal figure sur le logo d'Abarth, la division motorsport de Fiat ?;A) Cheval | B) Scorpion | C) Serpent | D) Taureau;B;;
1589;Technologie;2;En quelle année Tesla a-t-il été fondé ?;A) 2005 | B) 2007 | C) 2003 | D) 2008;C;;
1590;Technologie;3;Quelle technologie de distribution variable est utilisée par BMW ?;A) VANOS | B) VVEL | C) MultiAir | D) VVT-iw;A;;
1591;Technologie;1;Le moteur LS1 fait combien de pouces cubes ?;A) 346 | B) 360 | C) 350 | D) 355;A;;
1592;Technologie;1;"Quel fabricant de pneumatiques est célèbre pour sa marque ""Eagle"" et est le fournisseur officiel de pneus du NASCAR ?";A) Goodyear | B) Bridgestone | C) Pirelli | D) Michelin;A;;
1593;Technologie;1;Quelles sont les pièces cylindriques qui montent et descendent dans le moteur ?;A) Pistons | B) Radiateurs | C) ABS | D) Ressorts à lames;A;;
1594;Technologie;1;Durant la Seconde Guerre mondiale, quel char était le plus redouté par les Alliés ?;A) Mks Matilda II | B) PanzerKampfwagen V Panther | C) Marder III | D) PanzerKampfwagen VI Tiger;B;;
1595;Technologie;1;Quelle est la voiture de route homologuée la plus rapide au monde ?;A) Pagani Huayra BC | B) Hennessy Venom GT | C) Koenigsegg Agera RS | D) Bugatti Veyron Super Sport;C;;
1596;Technologie;1;Laquelle de ces entreprises ne fabrique PAS de motos ?;A) Yamaha | B) Toyota | C) Kawasaki | D) Honda;B;;
1597;Technologie;1;Quel animal le constructeur automobile italien Lamborghini utilise-t-il comme logo ?;A) Serpent | B) Chauve-souris | C) Cheval | D) Taureau;D;;
1598;Technologie;2;Quel pays possède la lettre d'immatriculation internationale 'A' ?;A) Arménie | B) Autriche | C) Australie | D) Afghanistan;B;;
1599;Technologie;2;Lequel des véhicules suivants proposait un toit entièrement vitré de série ?;A) Mercedes-Benz Classe A | B) Chevy Volt | C) Renault Avantime | D) Honda Odyssey;C;;
1600;Technologie;1;"Le terme ""batterie"" pour désigner un dispositif de stockage électrique a été inventé par ?";A) Alessandro Volta | B) Nikola Tesla | C) Luigi Galvani | D) Benjamin Franklin;D;;
1601;Technologie;2;Parmi toutes les navettes spatiales de la NASA, lesquelles ont été détruites lors de catastrophes ?;A) Aucune des réponses | B) Challenger et Columbia | C) Discovery et Endeavour | D) Enterprise et Atlantis;B;;
1602;Technologie;2;"Quelle entreprise a conçu le format de cassette vidéo ""Betamax"" ?";A) Panasonic | B) Fujitsu | C) LG | D) Sony;D;;
1603;Technologie;2;Sur quel iPhone l'assistant vocal Siri d'Apple a-t-il fait ses débuts ?;A) iPhone 4S | B) iPhone 6S | C) iPhone 3GS | D) iPhone 5S;A;;
1604;Technologie;1;Lequel des types de souris suivants n'existe pas ?;A) Souris smoothie | B) Souris à tambour | C) Souris trackball | D) Souris optique;A;;
1605;Technologie;3;Lequel des instruments suivants est utilisé pour mesurer la pression artérielle ?;A) Règle | B) Haemoerythrometer | C) Sphygmomanomètre | D) Baromètre;C;;
1606;Technologie;2;Qui a breveté une machine à vapeur produisant un mouvement rotatif continu ?;A) Albert Einstein | B) James Watt | C) Alessandro Volta | D) Nikola Tesla;B;;
1607;Technologie;2;Cet ancien ingénieur de l'armée de l'air et de la NASA est l'inventeur du Super Soaker.;A) Lonnie Johnson | B) Ashitey Trebi-Ollennu | C) Bruce D'Andrade | D) Frances Northcutt;A;;
1608;Technologie;2;Comment une centrifugeuse sépare-t-elle les particules lourdes des particules légères ?;A) Par rotation | B) Par tamisage | C) Par ionisation | D) Par vibration;A;;
1609;Technologie;1;En quelle année l'iPhone a-t-il été lancé ?;A) 2005 | B) 2007 | C) 2004 | D) 2006;B;;
1610;Technologie;1;Quelle console de jeu est développée par Sony ?;A) Atari | B) PlayStation | C) Xbox | D) Nintendo Switch;B;;
1611;Technologie;1;Quel assistant virtuel est développé par Amazon ?;A) Alexa | B) Siri | C) Cortana | D) Google Assistant;A;;
1612;Technologie;2;En quelle année l'Oculus Rift a-t-il été présenté au public via une campagne Kickstarter ?;A) 2012 | B) 2013 | C) 2011 | D) 2010;A;;
1613;Technologie;1;En quelle année l'animal de compagnie numérique Tamagotchi a-t-il été lancé ?;A) 1996 | B) 1990 | C) 1992 | D) 1989;A;;
1614;Technologie;1;Quel mot a utilisé Apple Inc. pour justifier la suppression de la prise casque ?;A) Innovation | B) Courage | C) Révolution | D) Bravoure;B;;
1615;Technologie;2;En quelle année le lecteur de disque compact a-t-il été lancé pour la première fois ?;A) 1983 | B) 1981 | C) 1980 | D) 1982;D;;
1616;Technologie;2;Quelle entreprise a fabriqué l'emblématique boîte à rythmes TR-808 ?;A) Technics | B) Roland | C) Casio | D) Korg;B;;
1617;Technologie;1;Que signifie l'acronyme GPS ?;A) General Positioning System | B) Global Personal System | C) Global Positioning System | D) General Personal Satellite;C;;
1618;Technologie;1;Quelle est l'unité SI de la résistance électrique ?;A) Ohms | B) Volts | C) Siemens | D) Ampères;A;;
1619;Technologie;3;Qui a construit le premier laser ?;A) Edith Clarke | B) Theodore Harold Maiman | C) Jack Kilby | D) Nikola Tesla;B;;
1620;Technologie;2;Comment s'appellent les stations de base de suivi utilisées pour le HTC Vive ?;A) Trackers | B) Motion | C) Lighthouse | D) Constellation;C;;
1621;Technologie;1;Que signifie l'acronyme SSD dans le contexte du stockage informatique ?;A) Software Storage Device | B) Solid State Drive | C) Super Speed Data | D) Secure System Disk;B;;
1622;Technologie;2;"Qu'est-ce que le ""Mitsubishi Wakamaru"" ?";A) Un robot | B) Une moto | C) Un bateau à moteur | D) Un pickup;A;;
1623;Technologie;2;Quelle entreprise a développé le HoloLens ?;A) Microsoft | B) HTC | C) Oculus | D) Tobii;A;;
1624;Technologie;1;En quelle année le CD a-t-il commencé à apparaître sur le marché grand public ?;A) 1962 | B) 1992 | C) 1972 | D) 1982;D;;
1625;Technologie;2;"Dans quel pays l'entreprise de matériel et logiciels mobiles ""Blackberry Limited"" a-t-elle été fondée ?";A) Royaume-Uni | B) Canada | C) États-Unis d'Amérique | D) Norvège;B;;
1626;Technologie;1;En quelle année le DVD a-t-il été inventé ?;A) 2000 | B) 1980 | C) 1995 | D) 1990;C;;
1627;Technologie;1;Quelle munition un AK-47 classique utilise-t-il ?;A) 7,62x51mm | B) 5,45x39mm | C) 7,62x39mm | D) 5,56x45mm;C;;
1628;Technologie;3;Quelle munition le M1 Garand de la Seconde Guerre mondiale utilise-t-il ?;A) 7,62x51mm | B) 7,62 | C) .30-06 | D) .308;C;;
1629;Technologie;1;Comment s'appelle une machine simple constituée d'un bras rigide pouvant pivoter autour d'un point fixe ?;A) Vis | B) Levier | C) Poulie | D) Cale;B;;
