id;category;difficulty;question;choices;correct;explanation;source_hint
2098;Anime & Manga;2;"Quelle chanson passe au générique de fin de l'anime ""Ergo Proxy"" ?";A) Bittersweet Symphony | B) Mad World | C) Sadistic Summer | D) Paranoid Android;D;;
2099;Anime & Manga;1;Qui est l'héroïne principale de l'anime Full Metal Panic! ?;A) Teletha Testarossa | B) Kaname Chidori | C) Melissa Mao | D) Kyoko Tokiwa;B;;
2100;Anime & Manga;2;"Dans ""Highschool DxD"", comment s'appelle l'objet avec lequel certains humains naissent ?";A) Équipement Sacré | B) Artefact Béni | C) Bras Impérial | D) Relique Sainte;A;;
2101;Anime & Manga;3;Quel studio a animé Afro Samurai ?;A) Xebec | B) Production I.G | C) Kyoto Animation | D) Gonzo;D;;
2102;Anime & Manga;2;Le protagoniste principal de la cinquième partie de JoJo's Bizarre Adventure est lequel des suivants ?;A) Joey JoJo | B) Guido Mista | C) Giorno Giovanna | D) Jonathan Joestar;C;;
2103;Anime & Manga;3;"Quel studio d'animation a produit l'adaptation anime de ""xxxHolic"" ?";A) Kyoto Animation | B) Sunrise | C) Production I.G | D) Xebec;C;;
2104;Anime & Manga;3;"Quel studio d'animation a animé ""Psycho-Pass"" ?";A) Trigger | B) Shaft | C) Kyoto Animation | D) Production I.G;D;;
2105;Anime & Manga;2;"En quoi le personnage Dragowizard, Qinus Axia de l'anime ""Buddyfight"" diffère-t-il entre les doublages japonais et anglais ?";A) Genre différent | B) Histoire différente | C) Proportions corporelles différentes | D) Apparence différente;A;;
2106;Anime & Manga;2;"Quel groupe de musique japonais a été formé pour produire la musique thème de l'anime ""Guilty Crown"" ?";A) Garnidelia | B) Egoist | C) Babymetal | D) Goose house;B;;
2107;Anime & Manga;2;"À quelle date l'anime original ""Fruits Basket"" a-t-il été diffusé au Japon ?";A) 11 octobre 2001 | B) 1er novembre 2006 | C) 5 juillet 2001 | D) 27 décembre 2001;C;;
2108;Anime & Manga;1;Quel Pokémon et ses évolutions ont été interdits d'apparaître dans un rôle principal après l'incident de l'épisode 38 ?;A) La lignée Porygon | B) La lignée Elekid | C) La lignée Magby | D) La lignée Pikachu;A;;
2109;Anime & Manga;1;Dans Digimon, quel est le nom japonais du stade d'évolution final ?;A) Ultimate | B) Adult | C) Champion | D) Mega;A;;
2110;Anime & Manga;1;"Quel studio d'animation était en charge de l'anime à succès ""Made in Abyss"" ?";A) Trigger | B) Studio 3hz | C) 8bit | D) Kinema Citrus;D;;
2111;Anime & Manga;2;Quel sport est pratiqué dans l'anime Eyeshield 21 ?;A) Basketball | B) Football | C) Baseball | D) Football américain;D;;
2112;Anime & Manga;2;"Dans la série ""Sailor Moon"", quel est le nom civil de Sailor Jupiter ?";A) Usagi Tsukino | B) Rei Hino | C) Minako Aino | D) Makoto Kino;D;;
2113;Anime & Manga;1;"En quelle année ""L'Attaque des Titans"" a-t-il été diffusé pour la première fois ?";A) 2015 | B) 2012 | C) 2013 | D) 2014;C;;
2114;Anime & Manga;2;"Dans JoJo's Bizarre Adventure, qui dit ""Yare yare daze"" ?";A) Jolyne Cujoh | B) Koichi Hirose | C) Jotaro Kujo | D) Joseph Joestar;C;;
2115;Anime & Manga;1;Quel âge a Sacha Ketchum dans Pokémon lorsqu'il commence son voyage ?;A) 9 | B) 10 | C) 11 | D) 12;B;;
2116;Anime & Manga;3;"Medaka Kurokami de ""Medaka Box"" possède quelle anomalie ?";A) Perfection | B) Sandbox | C) The End | D) Fairness;C;;
2117;Anime & Manga;3;"Lequel de ces personnages est issu de ""Legendz : La Légende du Roi Dragon"" ?";A) Drum | B) Axia | C) Shiron | D) Jack;C;;
2118;Anime & Manga;2;Lequel des films suivants n'a PAS été réalisé par Hayao Miyazaki ?;A) Les Enfants Loups | B) Le Voyage de Chihiro | C) Princesse Mononoké | D) Kiki la petite sorcière;A;;
2119;Anime & Manga;2;"Lequel de ces mondes n'existe pas dans l'anime ""Buddyfight"" ?";A) Star Dragon World | B) Dragon World | C) Ancient Dragon World | D) Darkness Dragon World;C;;
2120;Anime & Manga;1;"Combien de ""JoJos"" protagonistes y a-t-il dans la série ""JoJo's Bizarre Adventure"" ?";A) 8+ | B) 4+ | C) 6+ | D) 5+;A;;
2121;Anime & Manga;2;Dans Haikyuu!!, qui n'est pas membre du VBC de Karasuno ?;A) Kazuhito Narita | B) Hisashi Kinoshita | C) Tadashi Yamaguchi | D) Shigeru Yahaba;D;;
2122;Anime & Manga;2;Dans Dragon Ball Z, qui a été le premier personnage à passer en Super Saiyan 2 ?;A) Vegeta | B) Goku | C) Trunks | D) Gohan;D;;
2123;Anime & Manga;1;Qui était acteur de doublage dans la version anglaise du CHÂTEAU AMBULANT (2004) ?;A) Matt Damon | B) Christian Bale | C) Joseph Gordon-Levitt | D) Willem Dafoe;B;;
2124;Anime & Manga;3;Qui donne la voix à One Punch Man dans la version japonaise ?;A) Zach Aguilar | B) Kaito Ishikawa | C) Max Mittelman | D) Makoto Furukawa;D;;
2125;Anime & Manga;3;"Quel studio d'animation a produit ""Log Horizon"" ?";A) Production I.G | B) Xebec | C) Sunrise | D) Satelite;D;;
2126;Anime & Manga;2;"Ikki Kurogane est connu sous quel surnom au début de ""Chivalry of a Failed Knight"" ?";A) Another One | B) Worst One | C) Princess | D) Blazer;B;;
2127;Anime & Manga;2;Quel studio a animé Soul Eater ?;A) Kyoto Animation | B) Production I.G | C) Xebec | D) Bones;D;;
2128;Anime & Manga;2;"En quelle année ""Bishoujo Senshi Sailor Moon"" a-t-il été diffusé au Japon ?";A) 1994 | B) 1989 | C) 1992 | D) 1990;C;;
2129;Anime & Manga;3;Dans le manga Naruto, quel est le nom de famille de Tsunade ?;A) Uzumaki | B) Yamanaka | C) Haruno | D) Senju;D;;
2130;Anime & Manga;2;De quelle couleur sont les cheveux du personnage principal de la série anime Yu-Gi-Oh! originale ?;A) Rouge, noir et jaune | B) Rouge, jaune et vert | C) Rouge, noir et vert | D) Rouge, violet et bleu;A;;
2131;Anime & Manga;2;"Krusty est le maître de quelle guilde dans ""Log Horizon"" ?";A) D. D. D | B) Oceanic Systems (Marine Agency) | C) Silver Sword | D) West Wind Brigade;A;;
2132;Anime & Manga;1;Dans l'anime The Seven Deadly Sins, quel est le nom de l'un des péchés ?;A) Sheska | B) Diane | C) Sakura | D) Ayano;B;;
2133;Anime & Manga;2;"Dans ""To Love-Ru"", qui est le premier à entendre parler du passé de Yami par elle-même ?";A) Lala | B) Haruna | C) Rito | D) Mikan;C;;
2134;Anime & Manga;2;"Dans ""Toriko"", lequel des aliments suivants est connu pour être compatible avec Toriko ?";A) Pomme de terre empoisonnée | B) Alpacookie | C) Fruit Parmesansho | D) Huile de Mors;A;;
2135;Anime & Manga;1;"Dans ""Future Diary"", quel est le nom du journal téléphonique de Yuno Gasai ?";A) Journal de Yukiteru | B) Journal de Justice | C) Journal Meurtrier | D) Journal d'Évasion;A;;
2136;Anime & Manga;1;"Les deux personnages principaux de ""No Game No Life"", Sora et Shiro, se font appeler ensemble comment ?";A) Blank | B) Disboard | C) Immanity | D) Warbeasts;A;;
2137;Anime & Manga;1;Dans l'anime Noragami, qui est l'un des protagonistes principaux ?;A) Yukine | B) Mineha | C) Mayu | D) Karuha;A;;
2138;Anime & Manga;2;"Dans ""JoJo's Bizarre Adventure: Stardust Crusaders"", quel est le nom de famille du protagoniste Jotaro ?";A) Joestar | B) Kujo | C) Cujoh | D) Higashikata;B;;
2139;Anime & Manga;2;Dans JoJo's Bizarre Adventure, quel personnage peut accélérer le temps ?;A) Kujo Jotaro | B) Jotaro Kujo | C) Enrico Pucci | D) Jolyne Cujoh;C;;
2140;Anime & Manga;1;"Dans ""To Love-Ru"", Ren et Run viennent de quelle planète ?";A) Okiwana | B) Memorze | C) Mistletoe | D) Deviluke;B;;
2141;Anime & Manga;1;Comment s'appelle le corgi dans Cowboy Bebop ?;A) Joel | B) Edward | C) Rocket | D) Einstein;D;;
2142;Anime & Manga;1;"Qui est le Titan Colossal dans ""L'Attaque des Titans"" ?";A) Sasha | B) Bertolt Hoover | C) Eren | D) Reiner;B;;
2143;Anime & Manga;2;"Dans l'anime ""Mr. Osomatsu"", combien de frères Osomatsu-san a-t-il ?";A) 7 | B) 6 | C) 5 | D) 4;C;;
2144;Anime & Manga;1;"Dans l'anime ""My Hero Academia"", quel personnage peut manipuler la gravité ?";A) Asui | B) Bakugo | C) Deku | D) Uraraka;D;;
2145;Anime & Manga;3;Dans l'anime Full Metal Panic!, qui est la meilleure amie de Kaname ?;"A) Teletha ""Tessa"" Testarossa | B) Kyoko Tokiwa | C) Ren Mikihara | D) Melissa Mao";B;;
2146;Anime & Manga;2;"Dans ""Love Live: School Idol Project"", quel pseudonyme Kotori Minami utilise-t-elle dans son travail de femme de ménage ?";A) Stanoytchev | B) Aqours | C) Kuznetsov | D) Minalinsky;D;;
2147;Anime & Manga;1;Qu'est-ce qui a transformé la mascotte de Yo-Kai Watch, Jibanyan, en yokai ?;A) Être renversé par un camion | B) Avoir mangé trop de chocobars | C) À travers un rituel magique | D) Quand il a mis le harmaki;A;;
2148;Anime & Manga;2;"Dans la série ""To Love-Ru"", combien de Trans-armes ont été créées ?";A) 3 | B) 1 | C) 2 | D) 4;A;;
2149;Anime & Manga;1;"Satella dans ""Re:Zero"" est la sorcière de quoi ?";A) La Paresse | B) La Colère | C) L'Envie | D) L'Orgueil;C;;
2150;Anime & Manga;1;Qui est le personnage principal aux cheveux jaunes dans l'anime Naruto ?;A) Sasuke | B) Naruto | C) Kakashi | D) Ten Ten;B;;
2151;Anime & Manga;2;"Dans ""Toriko"", lequel des Quatre Rois Célestes a un sens de l'ouïe amélioré ?";A) Zebra | B) Toriko | C) Coco | D) Sunny;A;;
2152;Anime & Manga;2;Lequel des anime de mecha suivants a commencé à être diffusé en 1982 ?;A) Super Dimension Fortress Macross | B) Armored Trooper VOTOMS | C) Neon Genesis Evangelion | D) Mobile Suit Gundam;A;;
2153;Anime & Manga;1;Le nom de l'imposteur de Junko Enoshima au début de Danganronpa: Trigger Happy Havoc est ?;A) Ryota Mitarai | B) Mukuro Ikusaba | C) Komaru Naegi | D) Ultimate Imposter;B;;
2154;Anime & Manga;1;"Dans ""Fairy Tail"", quel est le surnom de Natsu Dragneel ?";A) Le Dragon | B) Le Salamandre | C) Le Tueur de Dragon | D) Le Démon;B;;
2155;Anime & Manga;2;Quelle a été la première série animée longue originale du studio Trigger pour la télévision ?;A) Kill la Kill | B) Inferno Cop | C) Gurren Lagann | D) Kiznaiver;A;;
2156;Anime & Manga;2;"Lequel des Stands de ""JoJo's Bizarre Adventure"" ressemble à une tomate ?";A) Pearl Jam | B) Nut King Call | C) Cream Starter | D) Red Hot Chili Pepper;A;;
2157;Anime & Manga;2;"En quelle année l'anime ""Himouto! Umaru-chan"" a-t-il été diffusé ?";A) 2015 | B) 2013 | C) 2012 | D) 2014;A;;
2158;Anime & Manga;3;"Quel personnage de ""JoJo's Bizarre Adventure"" ne contient PAS de référence à un groupe, artiste ou chanson antérieur à 1980 ?";A) Josuke Higashikata | B) Giorno Giovanna | C) Jolyne Cujoh | D) Johnny Joestar;B;;
2159;Anime & Manga;3;"Dans l'anime ""Hunter X Hunter"", quel est le nom du protagoniste principal ?";A) Gin | B) Gan | C) Gen | D) Gon;D;;
2160;Anime & Manga;1;"Dans ""A Certain Scientific Railgun"", combien de ""sœurs"" Accelerator devait-il tuer pour atteindre le légendaire niveau 6 ?";A) 128 | B) 20 000 | C) 5 000 | D) 10 000;B;;
2161;Anime & Manga;3;"Quel studio d'animation a produit ""Sword Art Online"" ?";A) Silver Link | B) Production I.G | C) A-1 Pictures | D) Kyoto Animation;C;;
2162;Anime & Manga;1;Quel est le nom de famille d'Edward et Alphonse dans la série Fullmetal Alchemist ?;A) Elric | B) Elwood | C) Eliek | D) Ellis;A;;
2163;Anime & Manga;1;Comment s'appelle la partie 5 de JoJo's Bizarre Adventure ?;A) Vento Eureo | B) Vento Aureo | C) Vanto Aureo | D) Vento Oreo;B;;
2164;Anime & Manga;3;"Quelle est la dernière réplique murmurée dans le film d'animation ""The End of Evangelion"" ?";"A) ""Bon sang, Shinji."" | B) ""Idiot, je ne te laisserai pas me tuer !"" | C) ""Que c'est dégoûtant."" | D) ""Rien.""";C;;
2165;Anime & Manga;2;"Qui donne la voix au personnage ""Reigen"" dans le doublage anglais de ""Mob Psycho 100"" ?";A) Max Mittelman | B) Chris Niosi | C) Kyle McCarley | D) Casey Mongillo;B;;
2166;Anime & Manga;3;"En quelle année le manga ""Ping Pong"" a-t-il commencé sa sérialisation ?";A) 1996 | B) 2010 | C) 2003 | D) 2014;A;;
2167;Anime & Manga;2;Quel personnage dans Touhou peut contrôler des poupées ?;A) Alice Margatroid | B) Marisa Kirisame | C) Clownpiece | D) Flandre Scarlet;A;;
2168;Anime & Manga;3;"En quelle année ""JoJo's Bizarre Adventure: Phantom Blood"" a-t-il été publié pour la première fois ?";A) 1995 | B) 2013 | C) 1983 | D) 1987;D;;
2169;Anime & Manga;3;Qui est l'auteur du manga Uzumaki ?;A) Masashi Kishimoto | B) Junji Ito | C) Akira Toriyama | D) Noboru Takahashi;B;;
2170;Anime & Manga;3;Lequel de ces noms n'est PAS un personnage de JoJo's Bizarre Adventure ?;A) Jean-Pierre Polnareff | B) Risotto Nero | C) JoJo Kikasu | D) George Joestar;C;;
2171;Anime & Manga;2;Comment s'appelle le thème musical de Ryūko Matoi dans l'anime Kill la Kill ?;A) Don't Lose Your Way | B) Suck Your Blood | C) Before My Body Is Dry | D) Till I Die;C;;
2172;Anime & Manga;2;"En quelle année la saison 2 de ""L'Attaque des Titans"" a-t-elle commencé à être diffusée ?";A) 2020 | B) 2019 | C) 2017 | D) 2018;C;;
2173;Anime & Manga;3;Qui est l'auteur du manga d'horreur Uzumaki ?;A) Shintaro Kago | B) Junji Ito | C) Sui Ishida | D) Kazuo Umezu;B;;
2174;Anime & Manga;1;En 2013, la pop star virtuelle Hatsune Miku avait un partenariat avec quelle chaîne de pizzas ?;A) Sabarro's | B) Papa John's | C) Domino's | D) Pizza Hut;C;;
2175;Anime & Manga;1;Quel était le deuxième Pokémon de Sacha Ketchum ?;A) Pikachu | B) Roucool | C) Caterpie | D) Charmander;C;;
2176;Anime & Manga;3;Dans l'anime Initial D, comment Takumi Fujiwara décrit-il un drift ?;A) «... la voiture survire dans un virage, la faisant tourner plus vite» | B) «... les roues perdent de l'adhérence, faisant glisser la voiture latéralement» | C) «... tu tournes beaucoup» | D) «... les pneus avant glissent pour que la voiture ne pointe pas vers l'intérieur»;D;;
2177;Anime & Manga;2;"Comment s'appelle le personnage principal de l'anime ""One-Punch Man"" ?";A) Saitama | B) King | C) Sonic | D) Genos;A;;
2178;Anime & Manga;2;"Dans l'anime ""Gintama"", à quel accessoire/vêtement le personnage Shinpachi est-il couramment associé ?";A) Le T-shirt | B) Les sous-vêtements | C) Le piercing nasal | D) Les lunettes;D;;
2179;Anime & Manga;1;Dans l'anime Black Butler, qui est fiancée à Ciel Phantomhive ?;A) Rachel Phantomhive | B) Elizabeth Midford | C) Angelina Dalles | D) Alexis Leon Midford;B;;
2180;Anime & Manga;2;En quelle année le Vocaloid populaire Hatsune Miku est-il sorti ?;A) 2008 | B) 2010 | C) 2007 | D) 2000;C;;
2181;Anime & Manga;2;"Dans le doublage ADV (anglais) de l'anime ""Ghost Stories"", quel personnage est dépeint comme un chrétien pentecôtiste ?";A) Mio Itai | B) Hajime Aoyama | C) Satsuki Miyanoshita | D) Momoko Koigakubo;D;;
2182;Anime & Manga;3;"Dans la franchise ""Dragon Ball"", comment s'appelle le frère de Goku ?";A) Gohan | B) Bardock | C) Vegeta | D) Raditz;D;;
2183;Anime & Manga;2;"Aoi Miyamori est directrice de production de quel anime dans ""Shirobako"" ?";A) The Third Aerial Girls Squad | B) Andes Chucky | C) Angel Beats! | D) Exodus!;A;;
2184;Anime & Manga;2;"Le personnage Momonga de la série ""Overlord"" ordonne à ses serviteurs de l'appeler par quel nom ?";A) Kugane Maruyama | B) Maître | C) Ainz Ooal Gown | D) Yggdrasil;C;;
2185;Anime & Manga;2;"Quel est le nom du dernier villain de la série manga ""Bleach"" ?";A) Yhwach | B) Yuhabah | C) Juha Bach | D) Juhabach;A;;
2186;Anime & Manga;3;"Quel studio d'animation a animé ""To Love-Ru"" ?";A) Kyoto Animation | B) Xebec | C) Trigger | D) Sunrise;B;;
2187;Anime & Manga;1;"Quel studio d'animation a produit ""Gurren Lagann"" ?";A) Pierrot | B) Kyoto Animation | C) Gainax | D) A-1 Pictures;C;;
2188;Anime & Manga;2;Quel anime Seiji Kishi n'a-t-il PAS réalisé ?;A) Another | B) Assassination Classroom | C) Humanity Has Declined | D) Danganronpa: The Animation;A;;
2189;Anime & Manga;2;Lequel des manga suivants compte le plus grand nombre de volumes tankouban ?;A) JoJo's Bizarre Adventure | B) Golgo 13 | C) Detective Conan | D) One Piece;B;;
2190;Anime & Manga;2;"Dans l'anime ""Fullmetal Alchemist"", qui est connu sous le nom de l'alchimiste des flammes ?";A) Roy Mustang | B) Edward Elric | C) Lin Yao | D) Maes Hughes;A;;
2191;Anime & Manga;2;Le principal antagoniste de la deuxième partie de JoJo's Bizarre Adventure est lequel des suivants ?;A) Erina Joestar | B) Kars | C) Santana | D) Wired Beck;B;;
2192;Anime & Manga;2;"Dans la série anime ""THE iDOLM@STER"" de 2011, comment s'appelle le lapin en peluche d'Iori ?";A) Kero | B) Bubsy | C) Usagi | D) Charles;D;;
2193;Anime & Manga;2;"Quel est le nom du protagoniste de l'anime 2017 ""Land of the Lustrous"" ?";A) Phosphophyllite | B) Cinnabar | C) Padparadscha | D) Watermelon Tourmaline;A;;
