id;category;difficulty;question;choices;correct;explanation;source_hint
573;Musique;3;Quel album de Michael Jackson s'est le plus vendu ?;A) Dangerous | B) Thriller | C) Bad | D) Off the Wall;B;Thriller est l'album le plus vendu de tous les temps.;OpenTDB
574;Musique;1;Quel groupe a sorti les albums 'Back in Black' et 'Ballbreaker' ?;A) Iron Maiden | B) AC/DC | C) Black Sabbath | D) Metallica;B;AC/DC a sorti ces albums rock légendaires.;OpenTDB
575;Musique;1;'Hallelujah' est une chanson écrite par quel artiste canadien ?;A) Kory Lefkowits | B) Leonard Cohen | C) Ryan Letourneau | D) Justin Bieber;B;Leonard Cohen a écrit Hallelujah en 1984.;OpenTDB
576;Musique;2;Qui est le leader du groupe Muse ?;A) Dominic Howard | B) Matt Bellamy | C) Thom Yorke | D) Jonny Greenwood;B;Matt Bellamy est le chanteur et guitariste de Muse.;OpenTDB
577;Musique;1;En 2006, quel groupe a sorti son premier album 'A Fever You Can't Sweat Out' ?;A) Twenty One Pilots | B) Panic! At the Disco | C) My Chemical Romance | D) Fall Out Boy;B;Panic! At the Disco a lancé sa carrière avec cet album.;OpenTDB
578;Musique;2;Quelle chanson de Queen a été reprise dans 'Happy Feet' (2006) ?;A) Under Pressure | B) Somebody to Love | C) Flash | D) Bohemian Rhapsody;B;Brittany Murphy a chanté Somebody to Love dans le film.;OpenTDB
579;Musique;1;Qui est le chanteur de Pearl Jam ?;A) Ozzy Osbourne | B) Eddie Vedder | C) Stone Gossard | D) Kurt Cobain;B;Eddie Vedder est la voix emblématique de Pearl Jam.;OpenTDB
580;Musique;2;Quelle chanson de Queen a été samplée dans 'Ice Ice Baby' de Vanilla Ice ?;A) Don't Stop Me Now | B) Under Pressure | C) Brighton Rock | D) Lazing On A Sunday Afternoon;B;La ligne de basse d'Under Pressure a été samplée.;OpenTDB
868;Musique;1;Quel musicien reggae canadien a eu un hit en 1993 avec la chanson Informer ?;A) Hail | B) Rain | C) Sleet | D) Snow;D;;OpenTDB
869;Musique;3;Les artistes électroniques Boys Noize et Skrillex ont collaboré sous quel nom ?;A) Noisia | B) What So Not | C) Jack Ü | D) Dog Blood;D;;OpenTDB
870;Musique;3;"Qui chante le morceau de rap ""Secret Wars Part 1"" ?";A) Masta Killa | B) MC Frontalot | C) The Last Emperor | D) Busdriver;C;;OpenTDB
871;Musique;2;Combien de millions d'exemplaires l'album Metallica (The Black Album) a-t-il vendus dans le monde ?;A) 22,5 millions | B) 25,5 millions | C) 19,5 millions | D) 20,5 millions;D;;OpenTDB
872;Musique;2;Qui est le chanteur principal de Muse ?;A) Matt Bellamy | B) Dominic Howard | C) Jonny Greenwood | D) Thom Yorke;A;;OpenTDB
873;Musique;2;Lequel de ces albums n'a PAS été publié par The Beatles ?;A) Revolver | B) The Wall | C) Magical Mystery Tour | D) Abbey Road;B;;OpenTDB
874;Musique;1;La chanson Give It Away des Red Hot Chili Peppers est tirée de quel album ?;A) One Hot Minute | B) Stadium Arcadium | C) By the Way | D) Blood Sugar Sex Magik;D;;OpenTDB
875;Musique;1;Lequel de ces albums appartient au groupe punk Anti-Flag ?;A) Infinity On High | B) No Pads No Helmets...Just Balls | C) For Blood And Empire | D) 21st Century Breakdown;C;;OpenTDB
876;Musique;2;Laquelle de ces chansons ne figure PAS sur l'album sans titre de Led Zeppelin ?;A) Rock and Roll | B) Black Dog | C) Stairway to Heaven | D) Celebration Day;D;;OpenTDB
877;Musique;1;Quel était le premier album de Rage Against the Machine ?;A) Rage Against the Machine | B) Evil Empire | C) Bombtrack | D) The Battle Of Los Angeles;A;;OpenTDB
1709;Musique;3;De quelle ville anglaise est originaire le groupe de heavy metal Black Sabbath ?;A) Londres | B) Newcastle-Upon-Tyne | C) Manchester | D) Birmingham;D;;OpenTDB
1710;Musique;1;Quel groupe des années 80 est dirigé par le chanteur/guitariste Robert Smith ?;A) The Smiths | B) Echo & the Bunnymen | C) New Order | D) The Cure;D;;OpenTDB
1711;Musique;2;"La chanson des Beatles ""Now and Then"" (2023) provient d'une démo inachevée enregistrée par quel Beatle ?";A) Ringo Starr | B) John Lennon | C) George Harrison | D) Paul McCartney;B;;OpenTDB
1712;Musique;2;Quel était le premier album solo de Raekwon the Chef ?;A) Shaolin vs Wu-Tang | B) Only Built 4 Cuban Linx | C) The Lex Diamond Story | D) The Wild;B;;OpenTDB
1713;Musique;2;"Qui était le guitariste du groupe ""The Doors"" ?";A) Jimi Hendrix | B) Eric Clapton | C) Robby Krieger | D) John Densmore;C;;OpenTDB
1714;Musique;1;"Le ""K"" de ""K-Pop"" signifie quel mot ?";A) Kenyan | B) Koweïtien | C) Coréen | D) Kazakhstan;C;;OpenTDB
1715;Musique;3;"Qui a écrit la chanson ""You Know You Like It"" ?";A) DJ Snake | B) Major Lazer | C) Steve Aoki | D) AlunaGeorge;D;;OpenTDB
1716;Musique;2;"Selon leur hit de 1974, que faisaient Brownsville Station dans ""In The Boys' Room"" ?";A) Kiffer | B) Fumer | C) Traîner | D) Pisser;B;;OpenTDB
1717;Musique;1;Laquelle de ces chansons n'a PAS été publiée à l'origine par Sir Elton John ?;A) You'll Be In My Heart | B) Candle in the Wind | C) I Don't Wanna Go On With You Like That | D) Crocodile Rock;A;;OpenTDB
1718;Musique;2;"En quelle année l'album ""Peace Sells... but Who's Buying?"" de Megadeth est-il sorti ?";A) 1979 | B) 1986 | C) 1987 | D) 1983;B;;OpenTDB
1719;Musique;1;Comment s'appelait le premier album studio de Pink Floyd ?;A) More | B) The Piper at the Gates of Dawn | C) Ummagumma | D) Atom Heart Mother;B;;OpenTDB
1720;Musique;1;"Qui a interprété ""I Took A Pill In Ibiza"" ?";A) Robbie Williams | B) Avicii | C) Harry Styles | D) Mike Posner;D;;OpenTDB
1721;Musique;2;En 2015, David Hasselhoff a sorti un single intitulé...;A) Real Kung-Fury | B) Real Warrior | C) True Fighter | D) True Survivor;D;;OpenTDB
1722;Musique;1;"""Grande Valse"" est une phrase de ""Gran Vals"". Comment ce passage est-il communément connu ?";A) Hello Moto (sonnerie Motorola) | B) Nokia Tune | C) Droid Ringtone | D) Microsoft Ringtone;B;;OpenTDB
1723;Musique;3;Quel est le nom du mixtape 2016 du producteur électronique vénézuélien Arca ?;A) Entrañas | B) Xen | C) &&&&&& | D) Sheep;A;;OpenTDB
1724;Musique;2;Quelle chanson de Queen a été reprise par Brittany Murphy dans le film Happy Feet (2006) ?;A) Flash | B) Bohemian Rhapsody | C) Under Pressure | D) Somebody to Love;D;;OpenTDB
1725;Musique;2;Quel était le premier album d'Ellie Goulding ?;A) Halcyon Days | B) Halcyon | C) Lights | D) Bright Lights;C;;OpenTDB
1726;Musique;3;Quelle chanson des Bee Gees (1978) a été reprise par Steps 20 ans plus tard ?;A) You Should Be Dancing | B) Night Fever | C) Tragedy | D) Stayin' Alive;C;;OpenTDB
1727;Musique;2;"La chanson ""Eenie Meenie"" (2010) était une collaboration entre quels deux artistes ?";A) Lady Gaga & Beyoncé | B) Usher & Pitbull | C) Eminem & Rihanna | D) Sean Kingston & Justin Bieber;D;;OpenTDB
1728;Musique;2;"La chanson ""Hung Up"" de Madonna contient un sample de quelle chanson populaire des années 70 ?";A) Gimme! Gimme! Gimme! (A Man After Midnight) | B) Night Fever | C) Staying Alive | D) The Chain;A;;OpenTDB
1729;Musique;2;"À quelle position le titre ""I'm Gonna Be (500 Miles)"" des Proclaimers s'est-il classé dans le US Hot 100 en 1993 ?";A) 5e | B) 3e | C) 1er | D) 8e;B;;OpenTDB
1730;Musique;3;Laquelle de ces chansons est sortie en 1996 ?;"A) David Bowie - ""1984"" | B) Prince - ""1999"" | C) The Smashing Pumpkins - ""1979"" | D) James Blunt - ""1973""";C;;OpenTDB
1731;Musique;3;Laquelle de ces chansons ne figure PAS sur le EP Lockjaw (2013) de Flume & Chet Faker ?;A) Left Alone | B) This Song Is Not About A Girl | C) Drop The Game | D) What About Us;A;;OpenTDB
1732;Musique;2;Dans 'Pierre et le Loup' de Prokofiev, le loup est représenté par un trio de quel instrument ?;A) Cor d'harmonie | B) Clarinette | C) Violoncelle | D) Hautbois;A;;OpenTDB
1733;Musique;2;Quel est le premier titre de l'album Pure Heroine de Lorde ?;A) Team | B) Royals | C) 400 Lux | D) Tennis Court;D;;OpenTDB
1734;Musique;2;"Quel groupe a sorti des chansons comme ""Electric Feel"", ""Kids"" et ""Time to Pretend"" ?";A) Franz Ferdinand | B) Phoenix | C) Passion Pit | D) MGMT;D;;OpenTDB
1735;Musique;1;Combien de membres compte le groupe Nirvana ?;A) Quatre | B) Cinq | C) Deux | D) Trois;D;;OpenTDB
1736;Musique;1;Une chanson classique de 1976 de Blue Oyster Cult conseille de ne pas craindre quoi ?;A) Les Clowns | B) Le Silence | C) La Mort (Reaper) | D) L'Obscurité;C;;OpenTDB
1737;Musique;2;Cryoshell, connue pour 'Creeping in My Soul', a fait la musique publicitaire de quelle thématique Lego ?;A) Ben 10 Alien Force | B) Star Wars | C) Bionicle | D) Hero Factory;C;;OpenTDB
1738;Musique;2;Quel était le premier single de Britney Spears ?;A) Toxic | B) ...Baby One More Time | C) Oops!... I Did It Again | D) (You Drive Me) Crazy;B;;OpenTDB
1739;Musique;2;Lequel de ces artistes n'était PAS membre de Swedish House Mafia, dissous en 2013 ?;A) Steve Angello | B) Sebastian Ingrosso | C) Alesso | D) Axwell;C;;OpenTDB
1740;Musique;1;"Le DJ suédois Tim Bergling (""Levels"", ""Wake Me Up"") est mieux connu sous quel pseudonyme ?";A) Skrillex | B) Alesso | C) Avicii | D) deadmau5;C;;OpenTDB
1741;Musique;1;Quel était le nom du deuxième album studio de Frank Ocean, sorti le 20 août 2016 ?;A) Blonde | B) Black | C) Brunette | D) Burgundy;A;;OpenTDB
1742;Musique;2;"Quelle chanson de l'album ""Views"" de Drake met en vedette Future ?";A) Faithful | B) Too Good | C) Grammys | D) Pop Style;C;;OpenTDB
1743;Musique;3;"Le morceau ""Unison"" de Björk contient un sample de quelle chanson du groupe Oval ?";A) Aero Deck | B) Panorama | C) Textuell | D) Do While;A;;OpenTDB
1744;Musique;2;Comment s'appelait le premier album du Velvet Underground ?;A) White Light / White Heat | B) The Velvet Underground | C) Loaded | D) The Velvet Underground & Nico;D;;OpenTDB
1745;Musique;3;Dallon Weekes, ex-bassiste de Panic! At the Disco, a créé son propre groupe en 2016 appelé...;A) Where Did You All Come From? | B) Cheats At Hide And Seek | C) Run Away From The People | D) I Don't Know How But They Found Me;D;;OpenTDB
1746;Musique;2;"Dans l'album ""Good Kid, M.A.A.D City"" (2012) de Kendrick Lamar, dans quelle ville se déroule l'histoire ?";A) Detroit | B) Compton | C) New York | D) Baltimore;B;;OpenTDB
1747;Musique;2;"Quelle chanson de MAN WITH A MISSION a servi d'opening pour l'anime ""Log Horizon"" ?";"A) ""Dead End in Tokyo"" | B) ""Raise Your Flag"" | C) ""Out of Control"" | D) ""Database""";D;;OpenTDB
1748;Musique;2;Quel est le nom de l'album studio 2016 du duo de musique électronique français Justice ?;A) Pleasure | B) Safe and Sound | C) Randy | D) Woman;D;;OpenTDB
1749;Musique;3;Quel était le dernier album d'Aphex Twin avant sa longue pause ?;A) Windowlicker | B) Drukqs | C) Collected Ambient Works 85-92 | D) Syro;B;;OpenTDB
1750;Musique;1;"De quel pays est originaire la chanson ""Gangnam Style"" ?";A) Japon | B) Chine | C) Corée du Nord | D) Corée du Sud;D;;OpenTDB
1751;Musique;3;Quelle pochette d'album iconique présente les ondes pulsars de CP 1919 en son centre ?;A) The Velvet Underground & Nico | B) The Dark Side of the Moon | C) Unknown Pleasures | D) London Calling;C;;OpenTDB
1752;Musique;2;"Quel groupe familial américain a eu un top 10 en 1986 avec ""Crush On You"" ?";A) The Jacksons | B) The Cover Girls | C) DeBarge | D) The Jets;D;;OpenTDB
1753;Musique;1;Lequel de ces titres n'est PAS un album d'Adele ?;A) 12 | B) 19 | C) 21 | D) 25;A;;OpenTDB
1754;Musique;3;"Quelle version de la chanson ""The Tide is High"" est sortie en premier ?";A) The Paragons | B) Atomic Kitten | C) Blondie | D) Kardinal Offishall;A;;OpenTDB
1755;Musique;2;Dans 'Manic Monday' des Bangles, quelle heure est-il déjà ?;A) Sept heures | B) Six heures | C) Cinq heures | D) Quatre heures;B;;OpenTDB
1756;Musique;1;En quelle année le premier album studio d'Avril Lavigne, 'Let Go', est-il sorti ?;A) 2004 | B) 2005 | C) 2002 | D) 2001;C;;OpenTDB
1757;Musique;1;"À qui appartiennent les albums ""Back in Black"" et ""Ballbreaker"" ?";A) AC/DC | B) Black Sabbath | C) Metallica | D) Iron Maiden;A;;OpenTDB
1758;Musique;2;Quel membre des Beatles est pieds nus sur la couverture de l'album Abbey Road ?;A) Paul McCartney | B) John Lennon | C) Ringo Starr | D) George Harrison;A;;OpenTDB
1759;Musique;1;Quel instrument à vent grave a la note la plus basse dans un orchestre ?;A) Tuba | B) Saxophone | C) Trompette | D) Trombone;A;;OpenTDB
1760;Musique;1;"""Hallelujah"" est une chanson écrite par quel artiste canadien ?";A) Leonard Cohen | B) Ryan Letourneau | C) Justin Bieber | D) Kory Lefkowits;A;;OpenTDB
1761;Musique;1;Quel est le vrai nom du MC Ride, frontman de Death Grips ?;A) Andy Morin | B) Stefan Burnett | C) Zach Hill | D) Stanley Burrell;B;;OpenTDB
1762;Musique;3;Sur quel album trouve-t-on la chanson 'New Slang' des Shins ?;A) Port Of Morrow | B) Wincing The Night Away | C) Oh, Inverted World | D) Chutes Too Narrow;C;;OpenTDB
1763;Musique;1;Sting, chanteur principal de The Police, joue principalement de quel instrument ?;A) Claviers | B) Basse | C) Guitare | D) Batterie;B;;OpenTDB
1764;Musique;2;Quel rappeur a sorti un album double platine sans aucune collaboration ?;A) Big Sean | B) Kendrick Lamar | C) Drake | D) J. Cole;D;;OpenTDB
1765;Musique;3;"Dans quel album de M83 trouve-t-on la chanson ""Midnight City"" ?";A) Junk | B) Hurry Up, We're Dreaming | C) Before the Dawn Heals Us | D) Saturdays = Youth;B;;OpenTDB
1766;Musique;2;"Qui a eu des hits dans les années 70 avec ""Lonely Boy"" et ""Never Let Her Slip Away"" ?";A) Leo Sayer | B) Elton John | C) Andrew Gold | D) Barry White;C;;OpenTDB
1767;Musique;2;Laquelle de ces chansons ne figure PAS sur l'album Graduation de Kanye West ?;A) The Glory | B) I Wonder | C) Big Brother | D) Waves;D;;OpenTDB
1768;Musique;2;"Quel artiste/groupe français est connu pour jouer du ""Launchpad"" ?";A) David Guetta | B) Madeon | C) Disclosure | D) Daft Punk;B;;OpenTDB
1769;Musique;3;Laquelle de ces chansons n'est PAS un vrai titre du groupe Thousand Foot Krutch ?;A) Let The Sparks Fly | B) Give Up The Ghost | C) Down | D) Limitless Fury;D;;OpenTDB
1770;Musique;2;"Qui a eu un numéro 1 aux États-Unis et au Royaume-Uni en 1962 avec l'instrumental ""Telstar"" ?";A) The Tornados | B) The Ventures | C) The Spotnicks | D) The Tremeloes;A;;OpenTDB
1771;Musique;3;Pamina et Papageno sont des personnages de quel opéra de Mozart ?;A) La Flûte enchantée | B) Les Noces de Figaro | C) L'Impresario | D) L'Oie du Caire;A;;OpenTDB
1772;Musique;2;Qui est le bassiste du groupe rock britannique Queen ?;A) John Barrowman | B) John Mayer | C) John Deacon | D) John Major;C;;OpenTDB
1773;Musique;3;Qui était le batteur original des Beatles ?;A) Stuart Sutcliffe | B) Tommy Moore | C) Pete Best | D) Ringo Starr;B;;OpenTDB
1774;Musique;1;"Quel groupe de rap a sorti l'album ""Straight Outta Compton"" ?";A) N.W.A | B) Beastie Boys | C) Wu-Tang Clan | D) Run-D.M.C.;A;;OpenTDB
1775;Musique;1;Qui a écrit le hit de Sinead O'Connor 'Nothing Compares 2 U' ?;A) Prince | B) Cameo | C) Rick James | D) Michael Jackson;A;;OpenTDB
1776;Musique;2;"Quel groupe a eu des hits en 1972 avec ""Baby I'm A Want You"", ""Everything I Own"" et ""The Guitar Man"" ?";A) America | B) Bread | C) Smokie | D) Chicago;B;;OpenTDB
1777;Musique;3;"""All the Boys"" de Panic! At the Disco a été sorti comme bonus track sur quel album ?";A) Death Of A Bachelor | B) Too Weird To Live, Too Rare To Die! | C) A Fever You Can't Sweat Out | D) Vices & Virtues;B;;OpenTDB
1778;Musique;3;Quel est le premier album de Justin Bieber ?;A) My World 2.0 | B) Baby | C) Purpose | D) U Smile;A;;OpenTDB
1779;Musique;1;Les quatre cordes d'un violon sont Sol, Ré, La et...;A) Mi (E) | B) Fa (F) | C) Si (B) | D) Do (C);A;;OpenTDB
1780;Musique;1;"Quand ""Gangnam Style"" a-t-il été mis en ligne sur YouTube ?";A) 2012 | B) 2011 | C) 2014 | D) 2013;A;;OpenTDB
1781;Musique;2;Combien d'albums studio Metallica a-t-il sortis entre 1983 et 2016 ?;A) 7 | B) 10 | C) 9 | D) 12;B;;OpenTDB
1782;Musique;2;"En quelle année le hit ""Scatman's World"" est-il sorti ?";A) 1996 | B) 1994 | C) 1993 | D) 1995;D;;OpenTDB
1783;Musique;1;Quel album des Beatles ne présente aucun membre du groupe sur sa couverture ?;A) Rubber Soul | B) The Beatles (White Album) | C) Magical Mystery Tour | D) Abbey Road;B;;OpenTDB
1784;Musique;2;"Qui a sorti l'album ""Out of Time"" en 1991 ?";A) Coldplay | B) U2 | C) R.E.M. | D) The Rolling Stones;C;;OpenTDB
1785;Musique;1;"Quel est le nom de scène de la rappeuse anglaise Mathangi Arulpragasam, connue pour ""Paper Planes"" ?";A) M.I.A. | B) A.I.A. | C) C.I.A. | D) K.I.A.;A;;OpenTDB
1786;Musique;2;"De quelle ville est originaire le chanteur américain ""Pitbull"" ?";A) Boston | B) Miami | C) St. Louis | D) Kodiak;B;;OpenTDB
1787;Musique;2;Laquelle de ces chansons ne figure PAS dans la série d'albums SATURATION de BROCKHAMPTON ?;A) BUMP | B) HOTTIE | C) LAMB | D) SWAMP;C;;OpenTDB
1788;Musique;1;Laquelle de ces chansons n'est PAS de Men at Work ?;A) Dr. Heckyll and Mr. Jive | B) Basket Case | C) Who Can It Be Now? | D) Be Good Johnny;B;;OpenTDB
1789;Musique;2;Quel groupe de rock populaire a un batteur manchot ?;A) Def Leppard | B) Lynyrd Skynyrd | C) Foreigner | D) The Beatles;A;;OpenTDB
1790;Musique;2;Quel était le vrai nom de famille de David Bowie ?;A) Jones | B) Johnson | C) Edwards | D) Carter;A;;OpenTDB
1791;Musique;2;"En quelle année l'album ""Pinkerton"" de Weezer est-il sorti ?";A) 1994 | B) 1990 | C) 2001 | D) 1996;D;;OpenTDB
1792;Musique;2;"Quel musicien a sorti la chanson ""F**kin' Perfect"" en 2010 ?";A) Koven | B) P!nk | C) Adam Lambert | D) Mitis;B;;OpenTDB
