id;category;difficulty;question;choices;correct;explanation;source_hint
1926;Histoire;2;Durant la Première Guerre mondiale, quel était le nom de l'alliance regroupant l'Allemagne, l'Autriche-Hongrie, l'Empire ottoman et la Bulgarie ?;A) Les Puissances de l'Axe | B) Les Puissances centrales | C) L'Alliance autoritaire | D) La Fédération des Empires;B;;
1927;Histoire;1;Le RMS Titanic coula lors de son voyage inaugural de Southampton, en Angleterre, vers quelle ville américaine ?;A) Philadelphie | B) Washington | C) Boston | D) New York;D;;
1928;Histoire;1;Qui fut le premier président du Kenya ?;A) Daniel Moi | B) Tom Mboya | C) Oginga Odinga | D) Jomo Kenyatta;D;;
1929;Histoire;2;Quel est le nom de l'un des palais survivants d'Henri VIII situé près de Richmond, à Londres ?;A) Coughton Court | B) Hampton Court | C) Palais de Buckingham | D) Palais Saint-James;B;;
1930;Histoire;2;Quelle était la longueur totale du Titanic ?;A) 759 pi / 231,3 m | B) 882 pi / 268,8 m | C) 825 pi / 251,5 m | D) 1042 pi / 317,6 m;B;;
1931;Histoire;1;Lequel de ces pays ne faisait PAS partie des Puissances centrales durant la Première Guerre mondiale ?;A) Allemagne | B) Autriche-Hongrie | C) Espagne | D) Turquie;C;;
1932;Histoire;2;En quelle année la Première Guerre mondiale a-t-elle commencé ?;A) 1930 | B) 1939 | C) 1914 | D) 1917;C;;
1933;Histoire;2;Qui est le seul président américain à avoir été élu quatre fois ?;A) Theodore Roosevelt | B) Abraham Lincoln | C) George Washington | D) Franklin Roosevelt;D;;
1934;Histoire;2;La minigun a été conçue en 1960 par quel fabricant ?;A) Heckler & Koch | B) General Electric | C) Colt Firearms | D) Sig Sauer;B;;
1935;Histoire;2;Qui fut le premier chancelier de l'Allemagne unifiée en 1871 ?;A) Otto von Bismarck | B) Frédéric II | C) Robert Koch | D) Kaiser Wilhelm;A;;
1936;Histoire;2;Quel était le vrai nom de Gengis Khan ?;A) Möngke | B) Temüjin | C) Ögedei | D) Temür;B;;
1937;Histoire;3;Où se déroula la Seconde Guerre des Boers en 1899 ?;A) Népal | B) Afrique du Sud | C) Argentine | D) Bulgarie;B;;
1938;Histoire;2;Quel est le nom du navire qui se trouvait à quelques kilomètres du RMS Titanic lorsqu'il heurta un iceberg le 14 avril 1912 ?;A) Cristol | B) Carpathia | C) Commerce | D) Californian;D;;
1939;Histoire;2;Lors de la Guerre du Pacifique (1879-1883), la Bolivie perdit son accès à l'océan Pacifique après avoir été vaincue par quel pays d'Amérique du Sud ?;A) Brésil | B) Argentine | C) Pérou | D) Chili;D;;
1940;Histoire;3;Quelle fut la dernière colonie cédée par le Royaume-Uni, marquant la fin de l'Empire britannique ?;A) Inde | B) Hong Kong | C) Australie | D) Irlande;B;;
1941;Histoire;2;Quel est l'événement le plus meurtrier de l'histoire des États-Unis en termes de pertes ?;A) Bataille d'Antietam | B) Débarquement en Normandie | C) Pearl Harbor | D) 11 septembre;A;;
1942;Histoire;3;À quel philosophe grec associe-t-on la phrase : « Je sais que je ne sais rien » ?;A) Platon | B) Pythagore | C) Aristote | D) Socrate;D;;
1943;Histoire;3;Quand le calendrier grégorien fut-il adopté pour la première fois ?;A) 1555 | B) 1623 | C) 1582 | D) 1501;C;;
1944;Histoire;3;Quand la Révolution française a-t-elle commencé ?;A) 6 mai 1799 | B) 12 avril 1789 | C) 5 mai 1789 | D) 5 avril 1789;C;;
1945;Histoire;1;Dans quelle ville fut fondée la première organisation américaine connue pour les droits des lesbiennes, les Filles de Bilitis ?;A) Los Angeles | B) Chicago | C) New York | D) San Francisco;D;;
1946;Histoire;2;Quel Louis était connu sous le nom de « Roi-Soleil de France » ?;A) Louis XIV | B) Louis XV | C) Louis XIII | D) Louis XVI;A;;
1947;Histoire;2;Qui était Hannibal ?;A) Philosophe grec | B) Général carthaginois | C) Explorateur français | D) Tueur en série britannique;B;;
1948;Histoire;1;Qui a succédé à Joseph Staline à la tête de l'Union soviétique ?;A) Gueorgui Malenkov | B) Lavrenti Beria | C) Nikita Khrouchtchev | D) Viatcheslav Molotov;C;;
1949;Histoire;2;Qui fut le dernier empereur romain lors de l'Année des quatre empereurs (69 apr. J.-C.) ?;A) Vespasien | B) Othon | C) Galba | D) Vitellius;A;;
1950;Histoire;2;Quel pays faisait partie des Alliés durant la Seconde Guerre mondiale ?;A) Union soviétique | B) Allemagne | C) Japon | D) Italie;A;;
1951;Histoire;2;Lequel de ces chars des années 1900 fut conçu et fabriqué AVANT les autres ?;A) M4 Sherman | B) Panzer IV | C) Cromwell | D) Renault FT;D;;
1952;Histoire;3;Le premier parc Legoland a ouvert ses portes en 1968 dans quelle ville ?;A) Nagoya, Japon | B) Winter Haven, Floride | C) Carlsbad, Californie | D) Billund, Danemark;D;;
1953;Histoire;3;L'objectif principal de l'opération allemande « Bleu » durant la Seconde Guerre mondiale était à l'origine de capturer quoi ?;A) La Crimée | B) Voronej | C) Stalingrad | D) Le Caucase;D;;
1954;Histoire;1;Quel jeu a remporté le titre de Jeu de l'année en 2018 ?;A) A Way Out | B) Red Dead Redemption 2 | C) God of War | D) Detroit: Become Human;C;;
1955;Histoire;1;Combien de navires jumeaux le Titanic avait-il ?;A) 3 | B) 1 | C) 2 | D) 4;C;;
1956;Histoire;1;Combien d'alunissages habités ont eu lieu ?;A) 7 | B) 6 | C) 1 | D) 3;B;;
1957;Histoire;1;Quel nom était communément donné aux anciennes routes commerciales reliant l'Est et l'Ouest de l'Eurasie ?;A) Route des Épices | B) Route de l'Argile | C) Route de la Soie | D) Route du Sel;C;;
1958;Histoire;3;Combien de sonates Ludwig van Beethoven a-t-il composées ?;A) 21 | B) 31 | C) 32 | D) 50;C;;
1959;Histoire;3;Durant la Première Guerre mondiale, les monarques de quelles nations étaient liés par le sang ?;A) Angleterre, Allemagne, Russie | B) Serbie, Russie, Croatie | C) France, Russie, Allemagne | D) Allemagne, Espagne, Autriche;A;;
1960;Histoire;3;Le pianiste Frédéric Chopin était un compositeur de quelle ère musicale ?;A) Baroque | B) Classique | C) Romantique | D) Renaissance;C;;
1961;Histoire;2;Laquelle des langues suivantes n'appartient pas à la famille des langues indo-européennes ?;A) Finnois | B) Hindi | C) Anglais | D) Russe;A;;
1962;Histoire;2;Quel roi fut tué lors de la bataille de Bosworth en 1485 ?;A) Jacques Ier | B) Henri VII | C) Édouard V | D) Richard III;D;;
1963;Histoire;3;Parmi les Sept Merveilles du monde antique, laquelle est la seule à avoir survécu jusqu'à nos jours ?;A) Phare d'Alexandrie | B) Colosse de Rhodes | C) Statue de Zeus à Olympie | D) Grande Pyramide de Gizeh;D;;
1964;Histoire;1;Que célèbrent les États-Unis d'Amérique le 4 juillet ?;A) L'anniversaire de la bataille de Gettysburg | B) La signature de la Déclaration d'indépendance | C) La traversée du fleuve Delaware | D) La ratification de la Constitution;B;;
1965;Histoire;2;Quel est le nom du héros national des Philippines qui inspira et dirigea la Révolution philippine contre l'Espagne coloniale ?;A) Simón Bolívar | B) Benito Juárez | C) José de San Martín | D) José Rizal;D;;
1966;Histoire;1;En quelle année le pistolet M1911 a-t-il été conçu ?;A) 1917 | B) 1899 | C) 1907 | D) 1911;D;;
1967;Histoire;2;En quelle année eut lieu la bataille d'Azincourt ?;A) 1463 | B) 1415 | C) 1422 | D) 1401;B;;
1968;Histoire;2;Dans quelle ville eut lieu la Grande Puanteur de 1858 ?;A) Berlin | B) Moscou | C) New York | D) Londres;D;;
1969;Histoire;1;Quand tombent les ides de mars ?;A) 1er mars | B) 14 mars | C) 15 mars | D) 31 mars;C;;
1970;Histoire;2;Qui a assassiné l'archiduc François-Ferdinand ?;A) Oskar Potiorek | B) Ferdinand Cohen-Blind | C) Nedeljko Čabrinović | D) Gavrilo Princip;D;;
1971;Histoire;1;En quelle année le Titanic a-t-il coulé ?;A) 1912 | B) 1930 | C) 1917 | D) 1941;A;;
1972;Histoire;3;Quel Premier ministre australien disparut en 1967 sans jamais être retrouvé ?;A) Harold Holt | B) Scott Morrison | C) Paul Keating | D) Edmund Barton;A;;
1973;Histoire;3;Quel village irlandais du comté de Mayo a bâti une industrie touristique sur une prétendue apparition de la Vierge Marie en 1879 ?;A) Turlough | B) Knock | C) Ballycastle | D) Swinford;B;;
1974;Histoire;2;Lequel de ces pères fondateurs des États-Unis d'Amérique devint ensuite président ?;A) Samuel Adams | B) Roger Sherman | C) James Monroe | D) Alexander Hamilton;C;;
1975;Histoire;1;Qui chevaucha pour avertir les Minutemen que les Britanniques arrivaient durant la Guerre d'indépendance américaine ?;A) Paul Revere | B) Henry Longfellow | C) Nathan Hale | D) Thomas Paine;A;;
1976;Histoire;2;De quel porte-avions le raid Doolittle fut-il lancé le 18 avril 1942 durant la Seconde Guerre mondiale ?;A) USS Hornet | B) USS Saratoga | C) USS Enterprise | D) USS Lexington;A;;
1977;Histoire;2;Quel est le nom du célèbre chef apache mort en 1909 à l'âge de 70 ans ?;A) Geronimo | B) Nuage Rouge | C) Sitting Bull | D) Cheval fou;A;;
1978;Histoire;2;Sous quel nom Rodrigo Borgia fut-il fait pape ?;A) Alexandre VI | B) Jean-Paul II | C) Pie VII | D) Rodrigo Ier;A;;
1979;Histoire;2;Lequel des pays suivants fut le premier à envoyer un objet dans l'espace ?;A) Russie | B) Allemagne | C) États-Unis | D) Chine;B;;
1980;Histoire;1;À quel parti politique Abraham Lincoln appartenait-il lors de son élection à la présidence des États-Unis ?;A) Whig | B) Démocrate | C) Républicain | D) Indépendant;C;;
1981;Histoire;1;Qui a découvert la pénicilline ?;A) Louis Pasteur | B) Alexander Fleming | C) Alfred Nobel | D) Marie Curie;B;;
1982;Histoire;2;Quel âge avait le célèbre pharaon Toutânkhamon à sa mort ?;A) 30 | B) 21 | C) 15 | D) 19;D;;
1983;Histoire;1;Par qui l'idée du socialisme fut-elle formulée et développée ?;A) Vladimir Poutine | B) Karl Marx | C) Joseph Staline | D) Vladimir Lénine;B;;
1984;Histoire;2;Lors des invasions mongoles du Japon, par quoi les bateaux mongols furent-ils principalement stoppés ?;A) La dépression économique | B) Des tornades | C) Des typhons | D) Des samouraïs;C;;
1985;Histoire;2;Qui est l'auteur de la célèbre formule « Je pense, donc je suis » ?;A) Shakespeare | B) Platon | C) Aristote | D) Descartes;D;;
1986;Histoire;2;En quelle année Guillaume le Conquérant prit-il le contrôle de l'Angleterre ?;A) 901 | B) 1066 | C) 1205 | D) 1123;B;;
1987;Histoire;3;Qui est le créateur de la boisson gazeuse Dr Pepper ?;A) James Wellington | B) Boris Heviltik | C) Johnson Hinsin | D) Charles Alderton;D;;
1988;Histoire;3;Le fils de quel pape aurait organisé une fête licencieuse avec 50 courtisanes dans le palais papal ?;A) Alexandre VI | B) Innocent V | C) Urbain II | D) Pie III;A;;
1989;Histoire;3;Lequel de ces postes l'astronome et physicien Isaac Newton n'a-t-il jamais occupé ?;A) Arpenteur de la Cité de Londres | B) Professeur de mathématiques | C) Directeur de la Monnaie royale | D) Membre du Parlement;A;;
