id;category;difficulty;question;choices;correct;explanation;source_hint
760;Jeux Vidéo;2;Qui double Joel dans The Last of Us ?;A) Nolan North | B) Troy Baker | C) John DiMaggio | D) Steve Blum;B;Troy Baker est célèbre pour ses rôles dans de nombreux jeux AAA.;OpenTDB
761;Jeux Vidéo;1;Dans Minecraft, quel ingrédient permet de brasser une Potion de Respiration Aquatique ?;A) Encre de seiche | B) Poisson-globe | C) Citrouille | D) Canne à pêche;B;Le poisson-globe est utilisé pour la potion de respiration aquatique.;OpenTDB
762;Jeux Vidéo;3;Dans COD Zombies, quelle map donne le succès 'High Maintenance' ?;A) Mob Of The Dead | B) Die Rise | C) Origins | D) Ascension;B;Die Rise est la map du DLC Revolution de Black Ops 2.;OpenTDB
763;Jeux Vidéo;2;"Le 'D' dans 'D-Mail' de Steins;Gate signifie quoi ?";A) Deep | B) DeLorean | C) Demo | D) Dev;B;Référence à la DeLorean de Retour vers le Futur.;OpenTDB
764;Jeux Vidéo;2;Dans Sonic Forces, quel personnage n'était pas dans un jeu précédent ?;A) Metal Sonic | B) Infinite | C) Zavok | D) Chaos;B;Infinite est le nouvel antagoniste créé pour Sonic Forces.;OpenTDB
765;Jeux Vidéo;2;Quel personnage n'était PAS jouable dans Kingdom Hearts: Birth by Sleep ?;A) Ventus | B) Ignis | C) Terra | D) Aqua;B;Ignis est un personnage de Final Fantasy XV, pas de KH.;OpenTDB
766;Jeux Vidéo;1;Qui a créé la plateforme de distribution Steam ?;A) Ubisoft | B) Valve | C) EA | D) Pixeltail Games;B;Steam a été lancé par Valve en 2003.;OpenTDB
767;Jeux Vidéo;2;Comment s'appelait le héros dans Dragon's Lair (années 80) ?;A) Arthur | B) Dirk the Daring | C) Sir Toby | D) Guy of Gisbourne;B;Dirk the Daring est le chevalier courageux du jeu laserdisc.;OpenTDB
768;Jeux Vidéo;2;Combien de PV a le Scout dans Team Fortress 2 ?;A) 100 | B) 70 | C) 50 | D) 95;B;Le Scout a le moins de PV mais est le plus rapide.;OpenTDB
769;Jeux Vidéo;2;Comment s'appelle le protagoniste de Braid ?;A) James | B) Tim | C) Boregard | D) Jackson;B;Tim cherche à sauver une princesse en manipulant le temps.;OpenTDB
770;Jeux Vidéo;3;Lesquels ne sont PAS des Echo Fighters dans Super Smash Bros Ultimate ?;A) Marth & Lucina | B) Link & Young Link | C) Richter & Simon | D) Peach & Daisy;B;Link et Young Link ont des movesets différents.;OpenTDB
771;Jeux Vidéo;2;Quel problème a retardé Half-Life 2 ?;A) Bugs | B) Le code source a fuité | C) Histoire mauvaise | D) Insatisfaction;B;Le code source a été volé par un hacker en 2003.;OpenTDB
772;Jeux Vidéo;2;Quel film d'horreur a eu un jeu vidéo suite en 2002 ?;A) Evil Dead | B) The Thing | C) Saw | D) Alien;B;The Thing a eu un jeu suite développé par Computer Artworks.;OpenTDB
773;Jeux Vidéo;2;Quelle voiture est sur la jaquette de Need for Speed Underground ?;A) Mazda RX-7 | B) Nissan Skyline GT-R R34 | C) Acura Integra | D) Subaru Impreza;B;La Skyline R34 verte est iconique de NFSU.;OpenTDB
774;Jeux Vidéo;2;Qui fait la voix de Max Payne ?;A) Sam Lake | B) James McCaffrey | C) Troy Baker | D) Hideo Kojima;B;James McCaffrey a doublé Max dans les trois jeux.;OpenTDB
775;Jeux Vidéo;1;Qui est la première créature rencontrée dans Undertale ?;A) Toriel | B) Flowey | C) Sans | D) Papyrus;B;Flowey essaie de tuer le joueur au début du jeu.;OpenTDB
776;Jeux Vidéo;2;Comment s'appellent les ennemis principaux dans Oddworld ?;A) Scrabs | B) Sligs | C) Slogs | D) Glukkons;B;Les Sligs sont les gardes armés qui protègent les usines.;OpenTDB
777;Jeux Vidéo;2;Qui a développé Game Dev Tycoon ?;A) Greenland Games | B) Greenheart Games | C) Tycoonists | D) MomCorp;B;Greenheart Games est un studio indépendant australien.;OpenTDB
778;Jeux Vidéo;3;Dans la série Fallout, quand a eu lieu la Grande Guerre ?;A) 15 mai 2058 | B) 23 octobre 2077 | C) 14 décembre 2069 | D) 5 novembre 2076;B;La Grande Guerre nucléaire a détruit la civilisation en 2 heures.;OpenTDB
779;Jeux Vidéo;3;Dans Terraria, le charme ankh n'immunise PAS contre quel debuff ?;A) Maudit | B) Venin | C) Saignement | D) Lenteur;B;Le venin n'est pas couvert par le charme ankh.;OpenTDB
780;Jeux Vidéo;3;Quelle variante du MP5 est dans Counter-Strike 1.6 ?;A) MP5SD | B) MP5N | C) MP5K | D) MP5RAS;B;Le MP5N (Navy) est la version standard de la marine américaine.;OpenTDB
781;Jeux Vidéo;3;Quelle voiture n'est PAS dans le jeu Lego Drome Racers 2002 ?;A) Raptor | B) Wasp | C) Hornet | D) Behemoth;B;Wasp n'est pas un véhicule dans Drome Racers.;OpenTDB
782;Jeux Vidéo;3;Dans Undertale, quelle Fun Value donne le Fake Hallway ?;A) 91 | B) 66 | C) 45 | D) 39;B;La valeur Fun 66 déclenche cet événement secret.;OpenTDB
783;Jeux Vidéo;3;Quel personnage a été considéré mais exclu de Super Smash Bros. Melee ?;A) Diddy Kong | B) James Bond | C) Mega Man | D) Wave Racer;B;James Bond a été envisagé mais des problèmes de droits l'ont exclu.;OpenTDB
784;Jeux Vidéo;2;Quelle est l'aptitude ultime d'Aoi Asahina dans Danganronpa ?;A) Détective ultime | B) Nageuse ultime | C) Joueuse ultime | D) Danseuse ultime;B;Aoi est la nageuse ultime et adore les beignets.;OpenTDB
785;Jeux Vidéo;3;Quel jeu était exclusif à la Dreamcast ?;A) Perfect Dark | B) Pen Pen TriIcelon | C) Tetrisphere | D) Sylvester & Tweety;B;Pen Pen TriIcelon est un jeu de course exclusif Dreamcast de 1998.;OpenTDB
786;Jeux Vidéo;3;Dans le Pokédex national, quel numéro est Porygon-Z ?;A) 376 | B) 474 | C) 432 | D) 589;B;Porygon-Z est le n°474, évolution de Porygon2.;OpenTDB
787;Jeux Vidéo;1;Quel est le nom du personnage principal dans The Legend of Zelda ?;A) Zelda | B) Link | C) Ganon | D) Epona;B;Link est le héros silencieux de la série.;OpenTDB
788;Jeux Vidéo;1;Dans quel jeu trouve-t-on les Creepers ?;A) Terraria | B) Minecraft | C) Roblox | D) Fortnite;B;Le Creeper est le monstre iconique de Minecraft.;OpenTDB
789;Jeux Vidéo;1;Quelle entreprise a créé la série Super Mario ?;A) Sega | B) Nintendo | C) Sony | D) Microsoft;B;Nintendo a créé Mario en 1981 avec Donkey Kong.;OpenTDB
790;Jeux Vidéo;1;Quel est le nom de la princesse que Mario doit souvent sauver ?;A) Daisy | B) Peach | C) Rosalina | D) Pauline;B;La Princesse Peach règne sur le Royaume Champignon.;OpenTDB
791;Jeux Vidéo;1;Dans Pac-Man, de quelle couleur est Blinky ?;A) Rose | B) Rouge | C) Orange | D) Bleu;B;Blinky est le fantôme rouge qui suit directement Pac-Man.;OpenTDB
792;Jeux Vidéo;1;Quel personnage de jeu est un plombier ?;A) Sonic | B) Mario | C) Crash | D) Spyro;B;Mario est plombier mais combat surtout des tortues.;OpenTDB
793;Jeux Vidéo;1;Dans Pokémon, quel type bat l'eau ?;A) Feu | B) Plante | C) Roche | D) Sol;B;Le type Plante est super efficace contre l'Eau.;OpenTDB
794;Jeux Vidéo;1;Comment s'appelle le rival de Mario ?;A) Bowser | B) Wario | C) Waluigi | D) Donkey Kong;B;Wario est la version maléfique de Mario créée en 1992.;OpenTDB
795;Jeux Vidéo;1;Quelle console a été créée par Sony ?;A) Xbox | B) PlayStation | C) Switch | D) Dreamcast;B;La PlayStation est sortie en 1994 au Japon.;OpenTDB
796;Jeux Vidéo;1;Quel est le nom du hérisson bleu de Sega ?;A) Shadow | B) Sonic | C) Silver | D) Metal;B;Sonic the Hedgehog est apparu en 1991.;OpenTDB
797;Jeux Vidéo;1;Dans Fortnite, comment s'appelle le bus de départ ?;A) Sky Bus | B) Battle Bus | C) Party Bus | D) Storm Bus;B;Le Battle Bus dépose les joueurs sur l'île.;OpenTDB
798;Jeux Vidéo;2;Quel studio a développé Dark Souls ?;A) Capcom | B) FromSoftware | C) Square Enix | D) Bandai Namco;B;FromSoftware est connu pour ses jeux difficiles.;OpenTDB
799;Jeux Vidéo;2;Quel jeu a introduit le terme 'Battle Royale' dans les jeux vidéo ?;A) Fortnite | B) PUBG | C) H1Z1 | D) Apex Legends;B;PUBG a popularisé le genre Battle Royale en 2017.;OpenTDB
800;Jeux Vidéo;2;Dans quel jeu joue-t-on un chasseur de monstres nommé Geralt ?;A) Monster Hunter | B) The Witcher | C) Dragon Age | D) Skyrim;B;Geralt de Riv est le protagoniste de la série The Witcher.;OpenTDB
801;Jeux Vidéo;2;Quelle franchise a pour slogan 'Gotta Catch 'Em All' ?;A) Digimon | B) Pokémon | C) Monster Rancher | D) Yo-kai Watch;B;Ce slogan est utilisé depuis 1998 en occident.;OpenTDB
802;Jeux Vidéo;2;Dans Among Us, comment appelle-t-on le traître ?;A) Spy | B) Impostor | C) Killer | D) Alien;B;L'Imposteur doit éliminer l'équipage sans se faire repérer.;OpenTDB
803;Jeux Vidéo;2;Quel est le nom du robot compagnon dans Borderlands ?;A) R2-D2 | B) Claptrap | C) WALL-E | D) Codsworth;B;Claptrap est un robot bavard et attachant.;OpenTDB
804;Jeux Vidéo;2;Dans Bioshock, comment s'appelle la ville sous-marine ?;A) Atlantis | B) Rapture | C) Columbia | D) Neptune;B;Rapture a été construite par Andrew Ryan.;OpenTDB
805;Jeux Vidéo;2;Quel FPS a popularisé le mode Zombie ?;A) Left 4 Dead | B) Call of Duty | C) Resident Evil | D) Doom;B;Le mode Zombies de COD World at War est devenu iconique.;OpenTDB
806;Jeux Vidéo;2;Quelle ville est le décor principal de GTA Vice City ?;A) Los Angeles | B) Miami | C) New York | D) Chicago;B;Vice City est inspirée de Miami des années 80.;OpenTDB
807;Jeux Vidéo;2;Dans Red Dead Redemption 2, qui est le chef du gang Van der Linde ?;A) Arthur Morgan | B) Dutch van der Linde | C) John Marston | D) Hosea Matthews;B;Dutch est le leader charismatique du gang.;OpenTDB
808;Jeux Vidéo;1;Quel jeu de Nintendo permet de capturer des créatures ?;A) Mario | B) Pokémon | C) Zelda | D) Kirby;B;Pokémon est sorti en 1996 sur Game Boy.;OpenTDB
809;Jeux Vidéo;1;Combien de boutons a une manette NES standard ?;A) 6 | B) 4 | C) 8 | D) 2;B;La manette NES a A, B, Start et Select.;OpenTDB
810;Jeux Vidéo;1;Quelle couleur est l'ennemi principal de Kirby ?;A) Bleu | B) Rouge | C) Violet | D) Vert;B;King Dedede est le roi rouge antagoniste de Kirby.;OpenTDB
811;Jeux Vidéo;2;Quel est le vrai nom de Master Chief dans Halo ?;A) Marcus Fenix | B) John-117 | C) Noble Six | D) Avery Johnson;B;John-117 est un Spartan-II super soldat.;OpenTDB
812;Jeux Vidéo;2;Dans quel jeu trouve-t-on le vaisseau Normandy ?;A) Star Wars | B) Mass Effect | C) Halo | D) Star Trek;B;Le SSV Normandy est le vaisseau du commandant Shepard.;OpenTDB
813;Jeux Vidéo;2;Quelle est l'arme signature de Kratos dans God of War ?;A) Épée | B) Lames du Chaos | C) Marteau | D) Lance;B;Les Lames du Chaos sont liées aux bras de Kratos.;OpenTDB
814;Jeux Vidéo;2;Dans Skyrim, quel cri permet de ralentir le temps ?;A) Fus Ro Dah | B) Slow Time | C) Dragon Aspect | D) Whirlwind Sprint;B;Slow Time utilise les mots Tiid Klo Ul.;OpenTDB
815;Jeux Vidéo;2;Quel studio a créé Resident Evil ?;A) Konami | B) Capcom | C) Namco | D) Square;B;Capcom a lancé Resident Evil en 1996.;OpenTDB
816;Jeux Vidéo;2;Dans Metal Gear Solid, qui est le héros principal ?;A) Big Boss | B) Solid Snake | C) Raiden | D) Ocelot;B;Solid Snake est le légendaire espion de FOXHOUND.;OpenTDB
817;Jeux Vidéo;2;Quel jeu de rythme japonais utilise une version de Ievan Polkka ?;A) Guitar Hero | B) Hatsune Miku | C) Rock Band | D) Just Dance;B;Le poireau tournant de Miku est devenu un mème célèbre.;OpenTDB
818;Jeux Vidéo;2;Dans Animal Crossing, qui est le propriétaire du magasin ?;A) Isabelle | B) Tom Nook | C) Blathers | D) K.K. Slider;B;Tom Nook est le tanuki commerçant de la série.;OpenTDB
819;Jeux Vidéo;2;Quel est le nom de la guilde principale dans World of Warcraft ?;A) Rebels vs Empire | B) Alliance vs Horde | C) Light vs Dark | D) Order vs Chaos;B;L'Alliance et la Horde sont en guerre depuis Warcraft.;OpenTDB
820;Jeux Vidéo;2;Dans League of Legends, combien de champions y a-t-il au lancement ?;A) 17 | B) 40 | C) 60 | D) 100;B;LoL a lancé avec 40 champions en 2009.;OpenTDB
821;Jeux Vidéo;3;Quel jeu a été le premier à utiliser la technologie ragdoll pour la physique ?;A) Half-Life | B) Jurassic Park: Trespasser | C) GTA III | D) Max Payne;B;Trespasser (1998) a innové avec la physique ragdoll.;OpenTDB
822;Jeux Vidéo;3;Dans Dark Souls, quel boss est optionnel dans Anor Londo ?;A) Ornstein & Smough | B) Dark Sun Gwyndolin | C) Gwynevere | D) Sif;B;Gwyndolin garde le tombeau de Gwyn.;OpenTDB
823;Jeux Vidéo;3;Quel est le dernier boss de Cuphead (sans DLC) ?;A) King Dice | B) The Devil | C) Dr. Kahl | D) Cala Maria;B;Le Diable est le boss final du jeu de base.;OpenTDB
824;Jeux Vidéo;3;Dans Hollow Knight, comment s'appelle le royaume abandonné ?;A) Lordran | B) Hallownest | C) Yharnam | D) Drangleic;B;Hallownest est le royaume souterrain des insectes.;OpenTDB
825;Jeux Vidéo;3;Quel est le vrai nom de Samus Aran ?;A) Samus Johnson | B) Samus Aran | C) Samus Bird | D) Samus Ridley;B;Samus Aran est son vrai nom, élevée par les Chozo.;OpenTDB
826;Jeux Vidéo;3;Dans Elden Ring, qui est le premier boss de zone principale ?;A) Rennala | B) Margit | C) Godrick | D) Radahn;B;Margit le Présage Funeste bloque l'entrée de Stormveil.;OpenTDB
827;Jeux Vidéo;3;Quelle est la durée d'une partie standard de Dota 2 ?;A) 20 min | B) 40-50 min | C) 60-90 min | D) 15 min;B;Les parties de Dota 2 durent en moyenne 40-50 minutes.;OpenTDB
828;Jeux Vidéo;3;Dans Sekiro, quel est le nom du shinobi protagonist ?;A) Genichiro | B) Wolf | C) Isshin | D) Owl;B;Wolf (ou Sekiro) est surnommé le loup à un bras.;OpenTDB
829;Jeux Vidéo;2;Quelle console Nintendo était connue pour sa manette à 3 branches ?;A) GameCube | B) Nintendo 64 | C) SNES | D) Wii;B;La N64 avait une manette unique à trois poignées.;OpenTDB
830;Jeux Vidéo;2;Dans quel jeu peut-on construire des portails vers le Nether ?;A) Terraria | B) Minecraft | C) Starbound | D) Don't Starve;B;Le Nether est la dimension infernale de Minecraft.;OpenTDB
831;Jeux Vidéo;2;Qui est le créateur de la série Metal Gear ?;A) Shigeru Miyamoto | B) Hideo Kojima | C) Yu Suzuki | D) Shinji Mikami;B;Hideo Kojima a créé Metal Gear en 1987.;OpenTDB
832;Jeux Vidéo;2;Quelle est la mascotte de Xbox ?;A) Sonic | B) Master Chief | C) Marcus Fenix | D) Minecraft Steve;B;Master Chief est devenu le visage de Xbox avec Halo.;OpenTDB
833;Jeux Vidéo;2;Dans quel jeu trouve-t-on la ville de Midgar ?;A) Kingdom Hearts | B) Final Fantasy VII | C) Chrono Trigger | D) Dragon Quest;B;Midgar est la mégalopole de FF7 contrôlée par Shinra.;OpenTDB
834;Jeux Vidéo;2;Quel studio a développé The Last of Us ?;A) Rockstar | B) Naughty Dog | C) Insomniac | D) Sucker Punch;B;Naughty Dog est aussi connu pour Uncharted.;OpenTDB
835;Jeux Vidéo;2;Dans Overwatch, quelle est la nationalité de Tracer ?;A) Américaine | B) Britannique | C) Australienne | D) Canadienne;B;Tracer est de Londres, en Angleterre.;OpenTDB
836;Jeux Vidéo;2;Quel est le nom du dragon dans Spyro ?;A) Crash | B) Spyro | C) Cynder | D) Sparx;B;Spyro est un petit dragon violet créé par Insomniac.;OpenTDB
837;Jeux Vidéo;2;Dans Stardew Valley, qui est le charpentier du village ?;A) Pierre | B) Robin | C) Clint | D) Willy;B;Robin construit et améliore les bâtiments de la ferme.;OpenTDB
838;Jeux Vidéo;1;Quelle est la couleur principale de Pikachu ?;A) Rouge | B) Jaune | C) Bleu | D) Vert;B;Pikachu est une souris électrique jaune.;OpenTDB
839;Jeux Vidéo;1;Dans quel jeu saute-t-on sur des Goombas ?;A) Sonic | B) Super Mario | C) Zelda | D) Kirby;B;Les Goombas sont les premiers ennemis de Super Mario.;OpenTDB
840;Jeux Vidéo;1;Quelle est l'arme principale de Link ?;A) Arc | B) Épée | C) Lance | D) Marteau;B;L'épée de légende est l'arme iconique de Link.;OpenTDB
841;Jeux Vidéo;2;Dans Portal, quel objet permet de créer des portails ?;A) Gravity Gun | B) Portal Gun | C) Teleporter | D) Aperture Device;B;Le Portal Gun tire des portails orange et bleu.;OpenTDB
842;Jeux Vidéo;2;Quelle entreprise possède le studio Bethesda ?;A) Sony | B) Microsoft | C) EA | D) Ubisoft;B;Microsoft a racheté Bethesda en 2021.;OpenTDB
843;Jeux Vidéo;2;Dans quel jeu affronte-t-on le Enderdragon ?;A) Terraria | B) Minecraft | C) Valheim | D) ARK;B;L'Enderdragon est le boss final de Minecraft.;OpenTDB
844;Jeux Vidéo;2;Quel Pokémon est le numéro 25 dans le Pokédex ?;A) Raichu | B) Pikachu | C) Pichu | D) Eevee;B;Pikachu est devenu la mascotte de la franchise.;OpenTDB
845;Jeux Vidéo;2;Quel est le premier Pokémon dans le Pokédex national ?;A) Pikachu | B) Bulbasaur | C) Mew | D) Arceus;B;Bulbizarre (Bulbasaur) est le n°001.;OpenTDB
846;Jeux Vidéo;2;Quelle ville est le décor principal de GTA San Andreas ?;A) Liberty City | B) Los Santos | C) Vice City | D) San Fierro;B;Los Santos est inspirée de Los Angeles.;OpenTDB
847;Jeux Vidéo;2;Dans Assassin's Creed, comment s'appelle l'ordre des ennemis ?;A) Assassins | B) Templiers | C) Illuminati | D) Abstergo;B;Les Templiers cherchent à contrôler l'humanité.;OpenTDB
848;Jeux Vidéo;2;Quel studio a créé Grand Theft Auto ?;A) Ubisoft | B) Rockstar | C) EA | D) Activision;B;Rockstar Games a lancé GTA en 1997.;OpenTDB
849;Jeux Vidéo;2;Dans Street Fighter, quel est le mouvement signature de Ryu ?;A) Shoryuken | B) Hadouken | C) Tatsumaki | D) Focus Attack;B;Le Hadouken est la boule d'énergie iconique de Ryu.;OpenTDB
850;Jeux Vidéo;2;Quel est le nom du héros de la série Uncharted ?;A) Joel | B) Nathan Drake | C) Sam Fisher | D) Lara Croft;B;Nathan Drake est un chasseur de trésors.;OpenTDB
851;Jeux Vidéo;2;Dans Zelda: Ocarina of Time, quel instrument Link utilise-t-il ?;A) Harpe | B) Ocarina | C) Flûte | D) Lyre;B;L'Ocarina du Temps permet de voyager dans le temps.;OpenTDB
852;Jeux Vidéo;3;Dans quel jeu FromSoftware apparaît Lady Maria ?;A) Dark Souls III | B) Bloodborne | C) Sekiro | D) Elden Ring;B;Lady Maria est un boss du DLC The Old Hunters.;OpenTDB
853;Jeux Vidéo;3;Quel est le nom de la planète dans Ratchet & Clank 1 ?;A) Metropolis | B) Veldin | C) Rilgar | D) Novalis;B;Veldin est la planète d'origine de Ratchet.;OpenTDB
854;Jeux Vidéo;3;Dans Celeste, comment s'appelle la protagoniste ?;A) Theo | B) Madeline | C) Badeline | D) Mr. Oshiro;B;Madeline escalade la montagne Celeste pour vaincre sa dépression.;OpenTDB
855;Jeux Vidéo;3;Quel est le numéro de Mewtwo dans le Pokédex original ?;A) 151 | B) 150 | C) 149 | D) 152;B;Mewtwo est n°150, Mew est n°151.;OpenTDB
856;Jeux Vidéo;3;Dans quelle ville se déroule Dishonored ?;A) Karnaca | B) Dunwall | C) Whitecliff | D) Serkonos;B;Dunwall est la capitale de l'Empire des îles.;OpenTDB
857;Jeux Vidéo;3;Quel est le vrai nom de Sephiroth dans Final Fantasy VII ?;A) Sephiroth Jenova | B) Sephiroth | C) Sephiroth Crescent | D) Sephiroth Hojo;B;Sephiroth n'a pas de nom de famille officiel.;OpenTDB
1630;Jeux Vidéo;2;Dans la série PAYDAY, qui est le chef emblématique du gang PAYDAY ?;A) Dallas | B) Chains | C) Wolf | D) Hoxton;A;;
1631;Jeux Vidéo;2;Quel nom était prévu à l'origine pour le personnage Kirby ?;A) Waddle Dee | B) Prince Puff | C) Popopo | D) Dedede;C;;
1632;Jeux Vidéo;1;Dans Final Fantasy XIV, quel est le nom du Donjon Profond introduit dans l'extension Heavensward ?;A) Heaven on High | B) Sunken Temple of Qarn | C) Aetherochemical Research Facility | D) Palace of the Dead;D;;
1633;Jeux Vidéo;2;Selon l'histoire d'Overwatch, qui était autrefois membre du gang Deadlock ?;A) Soldier 76 | B) McCree | C) Junkrat | D) Roadhog;B;;
1634;Jeux Vidéo;3;"Dans quel jeu de la série ""Dark Souls"" le joueur incarne-t-il l'""Ashen One"" ?";A) Dark Souls III | B) Bloodborne | C) Demon Souls | D) Dark Souls I;A;;
1635;Jeux Vidéo;2;Quel symbole peut-on voir sur le t-shirt du personnage de jeu vidéo de 1993, Bubsy T. Bobcat ?;A) Rien | B) La lettre B | C) Un point d'exclamation | D) Un point d'interrogation;C;;
1636;Jeux Vidéo;2;Quel est le nom de la protagoniste de Life Is Strange ?;A) Frank Bowers | B) Kate Marsh | C) Max Caulfield | D) Rachel Amber;C;;
1637;Jeux Vidéo;2;Dans Touhou 12: Undefined Fantastic Object, lequel de ces personnages n'est pas jouable ?;A) Hakurei Reimu | B) Izayoi Sakuya | C) Kirisame Marisa | D) Kochiya Sanae;B;;
1638;Jeux Vidéo;2;"Qui est le personnage principal de la série de jeux ""Ace Attorney"" ?";A) Winston Payne | B) Dahlia Hawthorne | C) Phoenix Wright | D) Ash Ketchum;C;;
1639;Jeux Vidéo;2;Laquelle de ces factions n'est PAS incluse dans Counter-Strike: Global Offensive ?;A) Phoenix Connexion | B) BOPE | C) Elite Crew | D) GSG-9;B;;
1640;Jeux Vidéo;1;"Dans la série de jeux ""Worms"", quelle arme est affectée par le vent ?";A) Bazooka | B) Grenade | C) Frappe aérienne | D) Mortier;A;;
1641;Jeux Vidéo;1;Dans la série Yakuza, qui est le Dragon de Dojima ?;A) Sohei Dojima | B) Haruka Sawamura | C) Ryuji Goda | D) Kazuma Kiryu;D;;
1642;Jeux Vidéo;2;"Dans ""The Legend of Zelda: Ocarina of Time"", quel est le nombre maximum de rubis que Link peut porter ?";A) 5000 | B) 1000 | C) 999 | D) 500;D;;
