id;category;difficulty;question;choices;correct;explanation;source_hint
2093;Livres;2;Qui a écrit le livre « Fahrenheit 451 » ?;A) Ray Bradbury | B) Stephen King | C) R. L. Stine | D) Wolfgang Amadeus Mozart;A;;
2094;Livres;1;Qui est l'auteur original de Frankenstein ?;A) Mary Shelley | B) Bram Stoker | C) H. P. Lovecraft | D) Edgar Allan Poe;A;;
2095;Livres;2;J.K. Rowling a terminé « Harry Potter et les Reliques de la Mort » dans quel hôtel d'Édimbourg, en Écosse ?;A) The Dunstane Hotel | B) The Balmoral | C) Sheraton Grand Hotel & Spa | D) Hotel Novotel;B;;
2096;Livres;1;Lequel des livres suivants est le plus vendu au monde ?;A) Harry Potter à l'École des Sorciers | B) Le Seigneur des Anneaux | C) Le Petit Prince | D) Da Vinci Code;B;;
2097;Livres;2;Qui a écrit le roman d'horreur « Rosemary's Baby » en 1967 ?;A) Ira Levin | B) Robert Bloch | C) Mary Shelley | D) Stephen King;A;;
2098;Livres;2;Quelle série de livres de Jim Butcher suit un sorcier dans le Chicago moderne ?;A) The Dresden Files | B) My Life as a Teenage Wizard | C) The Cinder Spires | D) A Hat in Time;A;;
2099;Livres;1;Qui a écrit le roman pour jeunes adultes « Nos Étoiles Contraires » ?;A) John Green | B) Stephen Chbosky | C) Suzanne Collins | D) Stephenie Meyer;A;;
2100;Livres;2;Le livre « Le Petit Prince » a été écrit par…;A) Miguel de Cervantes Saavedra | B) Antoine de Saint-Exupéry | C) Jane Austen | D) F. Scott Fitzgerald;B;;
2101;Livres;2;Dans le roman « Le Seigneur des Anneaux », combien d'anneaux de pouvoir ont été donnés à la race des hommes ?;A) 5 | B) 11 | C) 13 | D) 9;D;;
2102;Livres;2;Quel est le nom du dragon d'Eragon dans « Eragon » ?;A) Glaedr | B) Saphira | C) Arya | D) Thorn;B;;
2103;Livres;2;Sous quel nom l'auteur Eric Blair était-il mieux connu ?;A) Ernest Hemingway | B) Aldous Huxley | C) George Orwell | D) Ray Bradbury;C;;
2104;Livres;1;Qui a écrit « La Lettre Écarlate », publiée en 1850 ?;A) Nathaniel Hawthorne | B) Catherine Maria Sedgwick | C) James Fenimore Cooper | D) Washington Irving;A;;
2105;Livres;3;Dans l'univers de Magic : The Gathering, dans quel plan l'extension « Homelands » se déroule-t-elle ?;A) Tazeem | B) Ulgrotha | C) Llanowar | D) Bant;B;;
2106;Livres;2;Le roman « Des Souris et des Hommes » a été écrit par quel auteur ?;A) Harper Lee | B) George Orwell | C) John Steinbeck | D) Mark Twain;C;;
2107;Livres;2;Dans « Les Mensonges de Locke Lamora », sous quel titre Locke est-il connu dans le milieu criminel ?;A) La Rose des Marrows | B) L'Épine de Camorr | C) L'Épine d'Emberlain | D) L'Épine des Marrows;B;;
2108;Livres;2;Quel poste Harry Potter occupe-t-il au Quidditch ?;A) Attrapeur | B) Poursuiveur | C) Gardien | D) Batteur;A;;
2109;Livres;2;Quel est le nom de l'auteur de la série « Percy Jackson » ?;A) Rick Riordan | B) J.K. Rowling | C) Sandra Bullock | D) Roald Dahl;A;;
2110;Livres;1;Quel est le prénom du père de Harry Potter ?;A) Hairy Potter Sr. | B) Joey Potter | C) Frank Potter | D) James Potter;D;;
2111;Livres;1;Quel est le titre du quatrième livre de la série « La Tour Sombre » de Stephen King ?;A) The Dark Half | B) Wizard and Glass | C) Hearts in Atlantis | D) Wolves of the Calla;B;;
2112;Livres;2;Dans « Le Seigneur des Anneaux », qui est le propriétaire d'Asfaloth, le cheval qui amène Frodon à Fondcombe ?;A) Arwen | B) Haldir | C) Glorfindel | D) Aragorn;C;;
2113;Livres;2;Où se déroule « Ça » de Stephen King ?;A) Rockford, Illinois | B) Kingsland, Texas | C) Derry, Maine | D) Innsmouth, Massachusetts;C;;
