id;category;difficulty;question;choices;correct;explanation;source_hint
2294;Animation;3;Qui a doublé le chien de Stan dans l'épisode South Park « La Grande Croisière Gay de Big Gay Al » ?;A) George Clooney | B) Matt Stone | C) Robert Smith | D) Jay Leno;A;;OpenTDB
2295;Animation;3;Quelle ville a inspiré le nom de « Springfield » dans « Les Simpson » ?;A) Springfield, Oregon | B) Springfield, Massachusetts | C) Springfield, Illinois | D) Springfield, Missouri;A;;OpenTDB
2296;Animation;2;Dans le film animé DreamWorks « Madagascar », qui donne sa voix au lémurien Maurice ?;A) Cedric the Entertainer | B) Chris Rock | C) Sacha Baron Cohen | D) Jack Black;A;;OpenTDB
2297;Animation;2;Quel personnage animé sur internet est connu pour répondre à ses e-mails avec des gants de boxe ?;A) Strong Sad | B) Strong Bad | C) Strong Mad | D) Strong Glad;B;;OpenTDB
2298;Animation;3;Dans « Gravity Falls », le personnage Bill Cipher déclare que « l'univers est… » quoi ?;A) Une illusion | B) Une simulation | C) En train de se corrompre | D) Un hologramme;D;;OpenTDB
2299;Animation;2;Quel est le vrai prénom de Dipper dans « Gravity Falls » ?;A) Mable Pines | B) Mason Pines | C) Mark Pines | D) Jason Pines;B;;OpenTDB
2300;Animation;1;Laquelle de ces répliques n'est PAS utilisée par Rick Sanchez dans « Rick et Morty » ?;A) Rikki-Tikki-Tavi, biatch ! | B) Hit the sack, Jack ! | C) Slam dunk, rien que le filet ! | D) Wubba-lubba-dub-dub !;C;;OpenTDB
2301;Animation;3;Quel fut le premier mot canonique de Maggie Simpson, hors courts métrages Tracey Ullman ?;A) Papa. | B) Rusty ! | C) Ja ! | D) Suite ?;A;;OpenTDB
2302;Animation;2;Dans la série « Fat Albert et les Cosby Kids », comment s'appelle le gang fictif des personnages ?;A) La Bande Pourrie | B) Le Gang de la Casse | C) Les Sept de la Ferraille | D) La Troupe des Déchets;B;;OpenTDB
2303;Animation;2;Dans « Bob l'éponge », comment s'appelle la résidence de Sandy ?;A) Centre de Recherche Aquatique | B) « Le Dôme » | C) Le Treedôme de Sandy | D) La Bulle de Sandy;C;;OpenTDB
2304;Animation;1;Quel fut le premier film Disney à utiliser des images de synthèse (CGI) ?;A) Tron | B) Taron et le Chaudron Magique | C) Toy Story | D) Fantasia;B;;OpenTDB
2305;Animation;1;Dans quelle ville se déroule « Les Pierrafeu » ?;A) Bedrock | B) Rockhampton | C) Boulder City | D) Stoneville;A;;OpenTDB
2306;Animation;2;Comment s'appelle l'alligator que les Simpson ont « tué » dans l'épisode « Tue l'alligator et fuis » ?;A) Capitaine Jack | B) Capitaine Jake | C) Capitaine Hector | D) Capitaine Flynn;A;;OpenTDB
2307;Animation;3;Quelle famille de dessin animé habite au 31 Spooner Street, Quahog, Rhode Island ?;A) Les Hills | B) Les Simpson | C) Les Jetson | D) Les Griffin;D;;OpenTDB
2308;Animation;2;Quelle capacité l'amulette de la Princesse Sofia lui permet-elle de respirer sous l'eau ?;A) Bouclier de Bulle | B) Transformation en Sirène | C) Tête-Bulle | D) Branchies Artificielles;B;;OpenTDB
2309;Animation;2;Quel personnage Hanna-Barbera voyageait avec un compagnon canin nommé Beegle Beagle ?;A) Boss Gator | B) Yogi l'Ours | C) Grape Ape | D) Wally Gator;C;;OpenTDB
2310;Animation;3;Quelle est la date de diffusion du premier épisode des « Super Nanas » ?;A) 25 juin 1999 | B) 14 avril 2001 | C) 18 novembre 1998 | D) 28 juillet 2000;C;;OpenTDB
2311;Animation;2;Adam West était le maire de quelle ville de dessin animé ?;A) Langley Falls | B) South Park | C) Quahog | D) Springfield;C;;OpenTDB
2312;Animation;2;Quel est le personnage « blonde écervelée » dans « La Maison des Loud » sur Nickelodeon ?;A) Luna | B) Leni | C) Lincoln | D) Luan;B;;OpenTDB
2313;Animation;1;Dans le film Pixar « Toy Story », comment s'appelle l'enfant propriétaire des jouets ?;A) Matt | B) Edward | C) Andy | D) Danny;C;;OpenTDB
2314;Animation;2;Dans « Vice-Versa », quelle ville Colère critique-t-il pour avoir gâché la pizza ?;A) Washington | B) Californie | C) San Francisco | D) Minnesota;C;;OpenTDB
2315;Animation;3;Dans « Rick et Morty », de quelle dimension Rick et Morty sont-ils originaires ?;A) C-136 | B) J1977 | C) C500-a | D) C-137;D;;OpenTDB
2316;Animation;1;Dans South Park, quel est le nom de famille de Stan ?;A) Marsh | B) Tweak | C) Broflovski | D) Stotch;A;;OpenTDB
2317;Animation;2;En quelle année l'adaptation animée de « 3 mars comme un lion » a-t-elle été diffusée ?;A) 2018 | B) 2015 | C) 2017 | D) 2016;D;;OpenTDB
2318;Animation;1;Qui a créé la série Cartoon Network « Regular Show » ?;A) Ben Bocquelet | B) J. G. Quintel | C) Rebecca Sugar | D) Pendleton Ward;B;;OpenTDB
2319;Animation;1;Dans « Avatar, le dernier maître de l'air », quel élément Aang commence-t-il à apprendre après avoir été décongelé ?;A) Terre | B) Feu | C) Eau | D) Air;C;;OpenTDB
2320;Animation;1;Comment s'appellent les créatures que combattent les protagonistes de la série web RWBY ?;A) Êtres des Ténèbres | B) Faucheurs | C) Sans-Cœur | D) Grimm;D;;OpenTDB
2321;Animation;1;Dans My Little Pony, comment s'appelle la petite sœur d'Applejack ?;A) Red Delicious | B) Apple Fritter | C) Apple Sweets | D) Apple Bloom;D;;OpenTDB
2322;Animation;1;Qui donne sa voix à Ruby dans la série animée RWBY ?;A) Lindsay Jones | B) Jessica Nigri | C) Hayden Panettiere | D) Tara Strong;A;;OpenTDB
2323;Animation;3;Dans « Rick et Morty », la phrase « Wubba Lubba Dub Dub » signifie quoi en langage de Birdperson ?;A) Je souffre, aidez-moi s'il vous plaît. | B) Je prie pour que ma vie se termine bientôt. | C) Je souffre énormément, aidez-moi s'il vous plaît. | D) Que la fête commence !;C;;OpenTDB
2324;Animation;2;Quel chanteur a prêté sa voix à Mother Brain de Metroid dans la série animée « Captain N : Le Maître du jeu » ?;A) Levi Stubbs | B) Janet Jackson | C) Freddie Mercury | D) Joan Jett;A;;OpenTDB
2325;Animation;1;Lequel de ces véhicules ne figurait PAS dans le dessin animé « La Course à mort de Wacky » ?;A) La Pussycat Compacte | B) Le Dragon Wagon | C) La Bouldomobile | D) La Ramasseuse de foin Cramoisie;B;;OpenTDB
2326;Animation;1;Lequel de ces personnages de « Bob l'éponge » n'est pas un céphalopode ?;A) Squidward | B) Orvillie | C) Gary | D) Squidette;C;;OpenTDB
2327;Animation;2;Combien d'épisodes compte la saison cinq de Samurai Jack ?;A) 10 | B) 11 | C) 12 | D) 13;A;;OpenTDB
2328;Animation;2;Quel est le vrai nom de Scooby-Doo ?;A) Scooter | B) Scoobert | C) Scrappy | D) Shooby;B;;OpenTDB
2329;Animation;1;Quel type d'animal est Bambi dans le film Disney ?;A) Cerf | B) Éléphant | C) Souris | D) Loup;A;;OpenTDB
2330;Animation;3;Dans l'univers « Star Wars », à quelle espèce appartient le Grand Amiral Thrawn ?;A) Gungans | B) Chiss | C) Pantorans | D) Twi'lek;B;;OpenTDB
2331;Animation;3;Benny, Brain, Fancy-Fancy, Spook et Choo-Choo étaient les associés de quel personnage Hanna-Barbera ?;A) Snagglepuss | B) Yogi l'Ours | C) Scooby-Doo | D) Top Cat;D;;OpenTDB
2332;Animation;1;Qui a doublé le Génie dans « Aladdin » de Disney ?;A) Robin Williams | B) Adam Sandler | C) Jim Carrey | D) Billy Crystal;A;;OpenTDB
2333;Animation;1;Dans la série animée Disney de 1993 « Bonkers », comment s'appelle le second partenaire de Bonkers ?;A) Dr. Ludwig von Drake | B) Dick Tracy | C) Eddie Valiant | D) Miranda Wright;D;;OpenTDB
2334;Animation;1;Quelle Tortue Ninja porte traditionnellement un bandeau orange ?;A) Donatello | B) Leonardo | C) Raphael | D) Michelangelo;D;;OpenTDB
2335;Animation;2;Quelle société mère possède Nickelodeon ?;A) ABC | B) CBS | C) FOX | D) Viacom;D;;OpenTDB
2336;Animation;2;Dans « My Little Pony : Les Amies c'est magique », quel poney représente la qualité d'honnêteté ?;A) Pinkie Pie | B) Twilight Sparkle | C) Applejack | D) Rarity;C;;OpenTDB
2337;Animation;1;Wendy O. Koopa apparaît dans les dessins animés Super Mario de DIC, mais sous quel surnom ?;A) Honey Pie | B) Wendy Pie | C) Kootie Pie | D) Sweetie Pie;C;;OpenTDB
2338;Animation;1;Lequel de ces personnages de « Bob l'éponge » vit dans un ananas au fond de l'océan ?;A) Carlo Tentacule | B) Patrick Star | C) Bob l'éponge | D) M. Crabs;C;;OpenTDB
2339;Animation;1;Dans la série « Steven Universe », qui sont les deux principaux employés du Big Donut ?;A) Steven et James | B) Sadie et Lars | C) Erik et Julie | D) Bob et May;B;;OpenTDB
2340;Animation;1;Lequel de ces personnages n'est PAS un personnage Disney ?;A) Daisy Duck | B) Oncle Picsou | C) Daffy Duck | D) Donald Duck;C;;OpenTDB
