id;category;difficulty;question_fr;question_en;choices_fr;choices_en;correct;explanation_fr;explanation_en;source_hint
2352;Télévision;2;En quelle année « The Big Bang Theory » a-t-il fait ses débuts sur CBS ?;"In what year did ""The Big Bang Theory"" debut on CBS?";A) 2009 | B) 2007 | C) 2006 | D) 2008;A) 2009 | B) 2007 | C) 2006 | D) 2008;B;;;"OpenTDB"
2353;Télévision;3;De quel pays le YouTubeur « SinowBeats » est-il originaire ?;"Which country does the YouTuber ""SinowBeats"" originate from?";A) Angleterre | B) Allemagne | C) Suède | D) Écosse;A) England | B) Germany | C) Sweden | D) Scotland;D;;;"OpenTDB"
2354;Télévision;2;Qui était la star de la série TV « 24 heures chrono » ?;"Who was the star of the TV series ""24""?";A) Kiefer Sutherland | B) Kevin Bacon | C) Hugh Laurie | D) Rob Lowe;A) Kiefer Sutherland | B) Kevin Bacon | C) Hugh Laurie | D) Rob Lowe;A;;;"OpenTDB"
2355;Télévision;1;Qui est la star de la série AMC Breaking Bad ?;Who is the star of the AMC series Breaking Bad?;A) Walter White | B) Saul Goodman | C) Jesse Pinkman | D) Skyler White;A) Walter White | B) Saul Goodman | C) Jesse Pinkman | D) Skyler White;A;;;"OpenTDB"
2356;Télévision;2;En quelle année la série télévisée britannique « The Bill » s'est-elle terminée ?;"In which year did the British television series ""The Bill"" end?";A) 2007 | B) 2012 | C) 2010 | D) 2001;A) 2007 | B) 2012 | C) 2010 | D) 2001;C;;;"OpenTDB"
2357;Télévision;2;En quelle année le premier dessin animé en images de synthèse de 30 minutes, ReBoot, a-t-il été diffusé ?;The first half-hour CGI cartoon, ReBoot, aired on which year?;A) 1998 | B) 1994 | C) 1999 | D) 1993;A) 1998 | B) 1994 | C) 1999 | D) 1993;B;;;"OpenTDB"
2358;Télévision;2;Dans « Les Simpson », quel est le vrai nom du « Vendeur de BD » ?;"In ""The Simpsons"", what is the real name of ""Comic Book Guy""?";A) Jeff Albertson | B) Jack Richardson | C) Comic Book Guy | D) Edward Stone;A) Jeff Albertson | B) Jack Richardson | C) Comic Book Guy | D) Edward Stone;A;;;"OpenTDB"
2359;Télévision;1;Qui est le personnage principal de la série « Burn Notice » ?;"Who is the main character in the show ""Burn Notice""?";A) Michael Westen | B) Fiona Glenanne | C) Madeline Westen | D) Sam Axe;A) Michael Westen | B) Fiona Glenanne | C) Madeline Westen | D) Sam Axe;A;;;"OpenTDB"
2360;Télévision;1;Quel présentateur anime l'émission Guy's Grocery Games ?;Guy's Grocery Games is hosted by which presenter?;A) Guy Martin | B) Guy Fieri | C) Ainsley Harriott | D) Guy Ritchie;A) Guy Martin | B) Guy Fieri | C) Ainsley Harriott | D) Guy Ritchie;B;;;"OpenTDB"
2361;Télévision;2;Quel film a servi d'épisode pilote KTMA pour l'émission « Mystery Science Theater 3000 » ?;"Which movie served as the KTMA pilot episode for the show ""Mystery Science Theater 3000""?";A) The Crawling Eye | B) The Green Slime | C) The Robot Vs. The Aztec Mummy | D) Plan 9 From Outer Space;A) The Crawling Eye | B) The Green Slime | C) The Robot Vs. The Aztec Mummy | D) Plan 9 From Outer Space;B;;;"OpenTDB"
2362;Télévision;3;Dans la série TV « Donkey Kong Country », dans quel épisode la chanson « Eddie, Let Me Go Back To My Home » est-elle jouée ?;"In the TV Show ""Donkey Kong Country"", which episode did the song ""Eddie, Let Me Go Back To My Home"" play in?";A) It's a Wonderful Life | B) To The Moon Baboon | C) Ape-Nesia | D) Message In A Bottle Show;A) It's a Wonderful Life | B) To The Moon Baboon | C) Ape-Nesia | D) Message In A Bottle Show;A;;;"OpenTDB"
2363;Télévision;1;Dans la série NBC Community, dont la réplique fétiche était « Pop ! Pop ! » ?;"On the NBC show Community, whose catch-phrase was ""Pop! Pop!""?";A) Magnitude | B) Senoir Chang | C) Leonard | D) Star Burns;A) Magnitude | B) Senoir Chang | C) Leonard | D) Star Burns;A;;;"OpenTDB"
2364;Télévision;3;Comment s'appelle l'au-delà des Klingons ?;What is the Klingon's afterlife called?;A) Sto-vo-kor | B) New Jersey | C) Karon'gahk | D) Valhalla;A) Sto-vo-kor | B) New Jersey | C) Karon'gahk | D) Valhalla;A;;;"OpenTDB"
2365;Télévision;1;Combien de saisons a compté « Stargate SG-1 » ?;"How many seasons did ""Stargate SG-1"" have?";A) 3 | B) 10 | C) 7 | D) 12;A) 3 | B) 10 | C) 7 | D) 12;B;;;"OpenTDB"
2366;Télévision;1;Grant Gustin joue quel super-héros dans la série CW du même nom ?;Grant Gustin plays which superhero on the CW show of the same name?;A) Arrow | B) Black Canary | C) Daredevil | D) Flash;A) The Arrow | B) Black Canary | C) Daredevil | D) The Flash;D;;;"OpenTDB"
2367;Télévision;1;Quel était le nom du tout premier épisode de Doctor Who diffusé en 1963 ?;What was the name of the the first episode of Doctor Who to air in 1963?;A) The Daleks | B) An Unearthly Child | C) The Edge of Destruction | D) The Aztecs;A) The Daleks | B) An Unearthly Child | C) The Edge of Destruction | D) The Aztecs;B;;;"OpenTDB"
2368;Télévision;1;Quel jeu télévisé Nickelodeon mettait en scène une maison que les candidats fouillaient pour trouver des objets cachés ?;What Nickelodeon game show featured a house on the set that the contestants would ransack to find hidden objects?;A) Nickelodeon Guts | B) Double Dare | C) Finders Keepers | D) Nick Arcade;A) Nickelodeon Guts | B) Double Dare | C) Finders Keepers | D) Nick Arcade;C;;;"OpenTDB"
2369;Télévision;3;Lequel des acteurs suivants a incarné le Neuvième Docteur dans la série britannique « Doctor Who » ?;"Which of the following actors portrayed the Ninth Doctor in the British television show ""Doctor Who""?";A) Christopher Eccleston | B) Tom Baker | C) Matt Smith | D) David Tennant;A) Christopher Eccleston | B) Tom Baker | C) Matt Smith | D) David Tennant;A;;;"OpenTDB"
2370;Télévision;1;Dans l'épisode « Total Rickall » de « Rick et Morty », qui était un parasite ?;"On the show ""Rick and Morty"", in episode ""Total Rickall"", who was a parasite?";A) Mr. Poopy Butthole | B) Pencilvester | C) Summer Smith | D) Beth Smith;A) Mr. Poopy Butthole | B) Pencilvester | C) Summer Smith | D) Beth Smith;B;;;"OpenTDB"
2371;Télévision;3;Dans « Donkey Kong Country », pourquoi Donkey Kong veut-il connaître le secret de la noix de coco en cristal ?;"In ""Donkey Kong Country"", why does Donkey Kong want to know the secret of the crystal coconut?";A) Il veut punir les brutes. | B) Pour savoir où sont toutes les bananes. | C) Il est le grand chef. | D) Parce que Diddy Kong l'y a forcé.;A) He wants to punish brutes. | B) To find out where all the bananas are. | C) He's the big kahuna. | D) Because Diddy Kong forced him.;C;;;"OpenTDB"
2372;Télévision;2;Quel personnage la doubleuse Tara Strong ne double-t-elle PAS ?;Which character does voice actress Tara Strong NOT voice?;A) Twilight Sparkle | B) Bubbles (2016) | C) Timmy Turner | D) Harley Quinn;A) Twilight Sparkle | B) Bubbles (2016) | C) Timmy Turner | D) Harley Quinn;B;;;"OpenTDB"
2373;Télévision;1;Dans la série « Dragon Ball Z », comment s'appelle l'attaque la plus puissante de Cell ?;"In the show ""Dragonball Z"", what is the name of Cell's most powerful attack?";A) Solar Kamehameha | B) Cell Kamehameha | C) Android Kamehameha | D) Super Kamehameha;A) Solar Kamehameha | B) Cell Kamehameha | C) Android Kamehameha | D) Super Kamehameha;A;;;"OpenTDB"
2374;Télévision;2;Dans Game of Thrones, comment s'appelle l'épée de Jon Snow ?;In Game of Thrones what is the name of Jon Snow's sword?;A) Longgriffe | B) Serment | C) Deuil de Veuve | D) Aiguille;A) Longclaw | B) Oathkeeper | C) Widow's Wail | D) Needle;A;;;"OpenTDB"
2375;Télévision;2;Quel est le cadre de la série « Parks and Recreation » ?;"What is the setting of the show ""Parks and Recreation""?";A) Londres, Angleterre | B) Eagleton, Indiana | C) Pasadena, Californie | D) Pawnee, Indiana;A) London, England | B) Eagleton, Indiana | C) Pasadena, California | D) Pawnee, Indiana;D;;;"OpenTDB"
2376;Télévision;2;Quel est le nom des principaux antagonistes de Battlestar Galactica ?;What is the name of the main antagonists in Battlestar Galactica?;A) Les Rebelles | B) Les Cylons | C) La Fédération | D) Le Collectif;A) The Rebels | B) The Cylons | C) The Federation | D) The Collective;B;;;"OpenTDB"
2377;Télévision;1;Dans le dessin animé « Bob l'éponge », que signifiait l'acronyme M.A.L. ?;In the cartoon 'SpongeBob SquarePants', what did the acronym E.V.I.L stand for?;A) Méchant Au Citronnade | B) Chaque Méchant À Citronnade | C) Méchant Au Citron | D) Méchant Aux Citrons Verts;A) Every Villain Is Lemonade | B) Each Villain Is Lemonade | C) Every Villain Is Lemons | D) Every Villain Is Limes;C;;;"OpenTDB"
2378;Télévision;2;Quel est le vrai nom de Meg dans « Family Guy » ?;"What is Meg's full name in ""Family Guy""?";A) Who-Cares Griffin | B) Megan Griffin | C) Megatron Griffin | D) Neil Griffin;A) Who-Cares Griffin | B) Megan Griffin | C) Megatron Griffin | D) Neil Griffin;C;;;"OpenTDB"
2379;Télévision;1;Quel est le nom de la planète dont est originaire le Docteur dans la série « Doctor Who » ?;"What is the name of the planet that the Doctor from television series ""Doctor Who"" comes from?";A) Mondas | B) Skaro | C) Gallifrey | D) Sontar;A) Mondas | B) Skaro | C) Gallifrey | D) Sontar;C;;;"OpenTDB"
2380;Télévision;1;Dans « Star Trek : Voyager », quel épisode a permis à Voyager d'établir une communication en temps réel avec le Commandement Stellaire ?;"In ""Star Trek: Voyager"", which episode did Voyager establish real-time communication with Starfleet Headquarters?";A) Someone To Watch Over Me | B) Pathfinder | C) Counterpoint | D) Message In A Bottle;A) Someone To Watch Over Me | B) Pathfinder | C) Counterpoint | D) Message In A Bottle;B;;;"OpenTDB"
2381;Télévision;2;Dans la série originale Doctor Who (1963), quelle était la longueur de l'écharpe du quatrième Docteur Tom Baker ?;In the original Doctor Who series (1963), fourth doctor Tom Baker's scarf was how long?;A) 5 mètres | B) 10 mètres | C) 7 mètres | D) 2 mètres;A) 5 Meters | B) 10 Meters | C) 7 Meters | D) 2 Meters;C;;;"OpenTDB"
2382;Télévision;3;Quel était le indicatif radio du Commandant William Adama dans Battlestar Galactica (2004) ?;What was the callsign of Commander William Adama in Battlestar Galactica (2004)?;A) Apollo | B) Crashdown | C) Husker | D) Starbuck;A) Apollo | B) Crashdown | C) Husker | D) Starbuck;C;;;"OpenTDB"
2383;Télévision;2;Dans la série « The Office », avec qui Michael Scott finit-il par se mettre en couple ?;"In the show ""The Office"" who does Michael Scott eventually end up with?";A) Jan Levinson | B) Angela Martin | C) Pam Beesly | D) Holly Flax;A) Jan Levinson | B) Angela Martin | C) Pam Beesly | D) Holly Flax;D;;;"OpenTDB"
2384;Télévision;3;En 2008, le chef cuisinier britanniqueGordon Ramsay pense avoir failli mourir après quel accident en Islande lors d'un tournage ?;In 2008, British celebrity chef Gordon Ramsay believes he almost died after suffering what accident in Iceland while filming?;A) Avoir glissé d'une falaise et failli se noyer dans l'eau glacée | B) S'être vu servir du poulet insuffisamment cuit à son hôtel | C) Un léger accident de voiture dans une tempête de neige | D) Un atterrissage d'urgence à l'aéroport de Keflavík;A) Slipping off a cliff, and nearly drowning in icy water | B) Being served under-cooked chicken at his hotel | C) A minor car accident in a snowstorm | D) Crash landing when arriving at Keflavík airport;A;;;"OpenTDB"
2385;Télévision;2;Dee dans « It's Always Sunny in Philadelphia » a fréquenté tous ces hommes SAUF;"Dee from ""It's Always Sunny in Philadelphia"" has dated all of the following guys EXCEPT";A) Ben le Soldat | B) Kevin Gallagher alias Lil' Kevin | C) Colin le Voleur | D) Matthew « Rickety Cricket » Mara;"A) Ben the Soldier | B) Kevin Gallagher aka Lil' Kevin | C) Colin the Thief | D) Matthew ""Rickety Cricket"" Mara";D;;;"OpenTDB"
2386;Télévision;2;Combien de saisons a duré la série TV « Donkey Kong Country » ?;"How many seasons did the TV show ""Donkey Kong Country"" last?";A) 1 | B) 2 | C) 5 | D) 4;A) 1 | B) 2 | C) 5 | D) 4;B;;;"OpenTDB"
2387;Télévision;1;Dans Ducktales, comment s'appelle la ville où vivent tous les personnages principaux ?;In DuckTales, what is the name of the city where all the main characters live?;A) Tailspin | B) Wingford | C) Donaldville | D) Duckwing;A) Tailspin | B) Wingford | C) Duckburg | D) Duckwing;C;;;"OpenTDB"
2388;Télévision;1;Dans la série Doctor Who, que signifie T.A.R.D.I.S ?;In the show, Doctor Who, what does T.A.R.D.I.S stand for?;A) Toilet Aid Rope Dog Is Soup | B) Time And Resting Dimensions In Space | C) Time And Relative Dimensions In Style | D) Time And Relative Dimensions In Space;A) Toilet Aid Rope Dog Is Soup | B) Time And Resting Dimensions In Space | C) Time And Relative Dimensions In Style | D) Time And Relative Dimensions In Space;D;;;"OpenTDB"
2389;Télévision;1;Quel est le nom du frère de Chris dans « Everybody Hates Chris » ?;"What is the name of Chris's brother in ""Everybody Hates Chris""?";A) Jerome | B) Joe | C) Greg | D) Drew;A) Jerome | B) Joe | C) Greg | D) Drew;D;;;"OpenTDB"
2390;Télévision;3;Quel acteur de « The Young Ones » a également joué Lord Flashheart dans un épisode de Blackadder II ?;Which actor from The Young Ones also played Lord Flashheart in one episode of Blackadder II?;A) Rik Mayall | B) Nigel Planer | C) Christopher Ryan | D) Adrian Edmondson;A) Rik Mayall | B) Nigel Planer | C) Christopher Ryan | D) Adrian Edmondson;A;;;"OpenTDB"
2391;Télévision;2;Dans « The Big Bang Theory », quel est le pseudo de Howard Wolowitz dans World of Warcraft ?;"In ""The Big Bang Theory"", what is Howard Wolowitz's nickname in World of Warcraft?";A) Priya | B) Sheldor | C) Wolowizard | D) Rajesh;A) Priya | B) Sheldor | C) Wolowizard | D) Rajesh;C;;;"OpenTDB"
2392;Télévision;3;Dans « Star Trek », qui est le fondateur de l'Empire Klingon et de sa philosophie ?;"In ""Star Trek"", who was the founder of the Klingon Empire and its philosophy?";A) Kahless l'Inoubliable | B) Molor l'Impitoyable | C) Dame Lukara de la Grande Salle | D) Dahar Maître Kor;A) Kahless the Unforgettable | B) Molor the Unforgiving | C) Lady Lukara of the Great Hall | D) Dahar Master Kor;A;;;"OpenTDB"
2393;Télévision;2;Quelle émission de télévision invite tout le monde à regarder sous son siège ?;Which of these television shows makes everyone look under their chair?;A) Larry Rubert | B) Oprah | C) Jimmy Fallon | D) Saturday Night Live;A) Larry Rubert | B) Oprah | C) Jimmy Fallon | D) Saturday Night Live;B;;;"OpenTDB"
2394;Télévision;1;Qui a joué la serveuse dans le sketch du Spam dans « Monty Python's Flying Circus » ?;"Who played the Waitress in the Spam sketch of ""Monty Python's Flying Circus""?";A) Graham Chapman | B) Eric Idle | C) Terry Jones | D) John Cleese;A) Graham Chapman | B) Eric Idle | C) Terry Jones | D) John Cleese;C;;;"OpenTDB"
2395;Télévision;1;Dans la série « Tengen Toppa Gurren Lagann », quel est le nom du personnage qui force tout le monde à vivre sous terre ?;"In the show ""Tengen Toppa Gurren Lagann"" what is the name of the character who force everyone to live underground?";A) Lordgenome | B) Lord Genome | C) Kingloname | D) King Loname;A) Lordgenome | B) Lord Genome | C) Kingloname | D) King Loname;A;;;"OpenTDB"
2396;Télévision;1;Dans Game of Thrones, quel continent se trouve de l'autre côté de la Mer Étroite, en face de Westeros ?;In Game of Thrones, what continent lies across the Narrow Sea from Westeros?;A) Easteros | B) Essos | C) Westereast | D) Esuntos;A) Easteros | B) Essos | C) Westereast | D) Esuntos;B;;;"OpenTDB"
2397;Télévision;2;Lequel des noms d'Autobots dans les films de Michael Bay n'était PAS le nom d'un Transformers dans le dessin animé original des années 80 ?;Which of the following Autobot names in Michael Bay's movies was NOT a name for a Transformer in the original 1980's cartoon?;A) Mudflap | B) Skids | C) Ratchet | D) Sideswipe;A) Mudflap | B) Skids | C) Ratchet | D) Sideswipe;A;;;"OpenTDB"
2398;Télévision;2;Dans l'univers de Doctor Who, combien de fois un Seigneur du Temps peut-il normalement se régénérer ?;In the Doctor Who universe, how many times can a time lord normally regenerate?;A) 11 | B) 12 | C) 13 | D) 15;A) 11 | B) 12 | C) 13 | D) 15;B;;;"OpenTDB"
2399;Télévision;2;Qui a remporté le Royal Rumble WWE 2016 ?;Who was the winner of the 2016 WWE Royal Rumble?;A) AJ Styles | B) Roman Reigns | C) Dean Ambrose | D) Triple H;A) AJ Styles | B) Roman Reigns | C) Dean Ambrose | D) Triple H;D;;;"OpenTDB"
2400;Télévision;2;Dans « Star Trek », quel est le rituel funèbre klingon ?;"In ""Star Trek"", what is the Klingon death ritual?";A) Regarder le ciel et hurler fort en signe de deuil. | B) Envoyer dans l'espace dans un torpille. | C) Partager les biens du défunt entre ses proches de sang. | D) Embrasser le front dentelé avant l'enterrement.;A) Look into sky and yell loudly in mourning. | B) Shoot into space in a torpedo casing. | C) Split the deceased's earnings between bloodkin. | D) Kiss the jagged forehead before burial.;A;;;"OpenTDB"
2401;Télévision;1;Lequel de ces personnages de Bojack Horseman est un humain ?;Which of these Bojack Horseman characters is a human?;A) Tom Jumbo-Grumbo | B) Lennie Turtletaub | C) Princess Carolyn | D) Todd Chavez;A) Tom Jumbo-Grumbo | B) Lennie Turtletaub | C) Princess Carolyn | D) Todd Chavez;D;;;"OpenTDB"
2402;Télévision;1;Dans la série TV « Cheers », Sam Malone était un ancien lanceur de relève pour quelle équipe de baseball ?;"In the TV show ""Cheers"", Sam Malone was a former relief pitcher for which baseball team?";A) Baltimore Orioles | B) New York Mets | C) Milwaukee Brewers | D) Boston Red Sox;A) Baltimore Orioles | B) New York Mets | C) Milwaukee Brewers | D) Boston Red Sox;D;;;"OpenTDB"
2403;Télévision;3;Dans la série « Doctor Who », quel est le nom du modèle de capsule temporelle volé par « le Docteur » ?;In the show 'Doctor Who', what is the name of the time-capsule model stolen by 'the Doctor'?;A) TT Type 1, Mark 5 (TARDIS) | B) TT Type 1, Mark 3 (TARDIS) | C) TT Type 40, Mark 5 (TARDIS) | D) TT Type 40, Mark 3 (TARDIS);A) TT Type 1, Mark 5 (TARDIS) | B) TT Type 1, Mark 3 (TARDIS) | C) TT Type 40, Mark 5 (TARDIS) | D) TT Type 40, Mark 3 (TARDIS);D;;;"OpenTDB"
2404;Télévision;2;Qui a été le premier gagnant américain de Big Brother à remporter une partie parfaite ?;Who was the first Big Brother US winner to win with a perfect game?;A) Jordan Lloyd | B) Ian Terry | C) Dan Gheesling | D) Rachael Reilly;A) Jordan Lloyd | B) Ian Terry | C) Dan Gheesling | D) Rachael Reilly;C;;;"OpenTDB"
2405;Télévision;1;Quelle émission TV mettait en scène des femmes âgées prénommées Blanche, Rose, Dorothy et Sophia ?;What TV show featured older women named Blanche, Rose, Dorothy and Sophia?;A) Family Ties | B) The Wonder Years | C) The Golden Girls | D) Cheers;A) Family Ties | B) The Wonder Years | C) The Golden Girls | D) Cheers;C;;;"OpenTDB"
2406;Télévision;1;La série HBO « Game of Thrones » est adaptée de quelle saga littéraire ?;"The HBO series ""Game of Thrones"" is based on which series of books?";A) Harry Potter | B) La Roue du Temps | C) Le Trône de Fer | D) The Notebook;A) Harry Potter | B) The Wheel of Time | C) A Song of Ice and Fire | D) The Notebook;C;;;"OpenTDB"
2407;Télévision;1;Quelle race de Star Trek se développe par assimilation ?;Which Star Trek race advances itself through assimilation?;A) Vulcain | B) Borg | C) Betazoïde | D) Klingon;A) Vulcan | B) Borg | C) Betazoid | D) Klingon;B;;;"OpenTDB"
2408;Télévision;3;Qui a composé le thème de la populaire série de science-fiction « Doctor Who » ?;"The theme for the popular science fiction series ""Doctor Who"" was composed by who?";A) Delia Derbyshire | B) Peter Howell | C) Ron Grainer | D) Murray Gold;A) Delia Derbyshire | B) Peter Howell | C) Ron Grainer | D) Murray Gold;C;;;"OpenTDB"
2409;Télévision;1;Dans la série « Futurama », quel est le nom complet de Fry ?;"In the show ""Futurama"" what is Fry's full name?";A) Philip J. Fry | B) Fry Rodríguez | C) Fry Philip | D) Fry J. Philip;A) Philip J. Fry | B) Fry Rodríguez | C) Fry Philip | D) Fry J. Philip;A;;;"OpenTDB"
2410;Télévision;1;Dans « Breaking Bad », Walter White est un professeur de lycée diagnostiqué avec quel type de cancer ?;"In ""Breaking Bad"", Walter White is a high school teacher diagnosed with which form of cancer?";A) Cancer de la prostate | B) Cancer du poumon | C) Cancer du cerveau | D) Cancer des testicules;A) Prostate Cancer | B) Lung Cancer | C) Brain Cancer | D) Testicular Cancer;B;;;"OpenTDB"
2411;Télévision;3;Quelle race apprécie un verre de baghol chaud dans « Star Trek » ?;"Which race enjoys a glass of warm baghol in ""Star Trek""?";A) Humain | B) Vulcain | C) Botha | D) Klingon;A) Human | B) Vulcan | C) Botha | D) Klingon;D;;;"OpenTDB"
