id;category;difficulty;question_fr;question_en;choices_fr;choices_en;correct;explanation_fr;explanation_en;source_hint
1508;Jeux;3;Certaines cartes « Fallen Empires » de « Magic : l'Assemblée » ont été mal imprimées au dos de quel autre jeu de cartes ?;"Some of the ""Fallen Empires"" cards from ""Magic: The Gathering"" were misprinted on the backs of which other card game?";A) Yu-Gi-Oh | B) Dominion | C) Pokémon | D) Wyvern;A) Yu-Gi-Oh | B) Dominion | C) Pokemon | D) Wyvern;D;"";"";"OpenTDB"
1509;Jeux;2;Europa Universalis est un jeu vidéo de stratégie basé sur quel jeu de plateau français ?;Europa Universalis is a strategy video game based on which French board game?;A) Puissance en Europe | B) Europa Universalis | C) Europa ! | D) L'Europe et l'Univers;A) Power in Europe | B) Europa Universalis | C) Europa! | D) Europe and the Universe;B;"";"";"OpenTDB"
1510;Jeux;3;Dans Magic : l'Assemblée, laquelle des cartes suivantes a été la première carte holographique publiée ?;In Magic: The Gathering, which of the following was the first publicly released foil card?;A) Bête de fardeau | B) Dragon Foudroyant | C) Dirtcowl Wurm | D) Revenant;A) Beast of Burden | B) Lightning Dragon | C) Dirtcowl Wurm | D) Revenant;B;"";"";"OpenTDB"
1511;Jeux;3;Le jeu de société « Ra » a été conçu par quel auteur ?;"The board game ""Ra"" was designed by which designer?";A) Uwe Rosenberg | B) Allison Kline | C) Bruno Cathala | D) Reiner Knizia;A) Uwe Rosenburg | B) Allison Kline | C) Bruno Cathala | D) Reiner Knizia;D;"";"";"OpenTDB"
1512;Jeux;3;Quel est le plus vieux jeu de société du monde ?;What is the world's oldest board game?;A) Senet | B) Échecs | C) Go | D) Dames;A) Senet | B) Chess | C) Go | D) Checkers;A;"";"";"OpenTDB"
1513;Jeux;1;Le jeu de société Monopoly tire ses noms de rues de quelle vraie ville américaine ?;The board game Monopoly takes its street names from which real American city?;A) Charleston, Caroline du Sud | B) Atlantic City, New Jersey | C) Duluth, Minnesota | D) Las Vegas, Nevada;A) Charleston, South Carolina | B) Atlantic City, New Jersey | C) Duluth, Minnesota | D) Las Vegas, Nevada;B;"";"";"OpenTDB"
1514;Jeux;2;De quel type est « Magic Drain » dans le jeu de cartes à collectionner Yugioh ! ?;"What type is ""Magic Drain"" in Yugioh! Trading Card Game?";A) Piège Contre | B) Sort de Terrain | C) Piège Normal | D) Sort Action Rapide;A) Counter Trap | B) Field Spell | C) Normal Trap | D) Quick-Play Spell;A;"";"";"OpenTDB"
1515;Jeux;2;Au poker, que signifie « EV » ?;"In poker, ""EV"" means what?";A) Variation d'équité | B) Espérance de valeur | C) Valeur d'équité | D) Variation équivalente;A) Equity Variation | B) Expected Value | C) Equity Value | D) Equivalent Variation;B;"";"";"OpenTDB"
1516;Jeux;1;Sur un plateau de Monopoly standard, quelle case est diagonalement opposée à « Départ » ?;On a standard Monopoly board, which square is diagonally opposite 'Go'?;A) Allez en prison | B) La Compagnie d'électricité | C) Parc gratuit | D) Prison;A) Go to Jail | B) The Electric Company | C) Free Parking | D) Jail;C;"";"";"OpenTDB"
1517;Jeux;1;Quel est le niveau maximum dans une seule classe dans Donjons & Dragons (5e) ?;What is the maximum level you can have in a single class in Dungeons and Dragons (5e)?;A) 25 | B) 15 | C) 30 | D) 20;A) 25 | B) 15 | C) 30 | D) 20;D;"";"";"OpenTDB"
1518;Jeux;2;Combien de Slinkys ont été vendus lors de leurs 60 premières années (de 1945 à 2005) ?;About how many Slinkys were sold in their first 60 years (from 1945 to 2005)?;A) 450 millions | B) 100 millions | C) 1 milliard | D) 300 millions;A) 450 Million | B) 100 Million | C) 1 Billion | D) 300 Million;D;"";"";"OpenTDB"
1519;Jeux;3;Quel jeu de société a été publié pour la première fois le 6 février 1935 ?;Which board game was first released on February 6th, 1935?;A) Monopoly | B) Cluedo | C) Candy Land | D) Risk;A) Monopoly | B) Clue | C) Candy Land | D) Risk;A;"";"";"OpenTDB"
1520;Jeux;2;Lequel des personnages suivants n'est pas dans le jeu de société Cluedo ?;Which of the following characters is not in the board game Clue?;A) Mademoiselle Écarlate | B) Révérend Vert | C) Monsieur Indigo | D) Colonel Moutarde;A) Miss Scarlet | B) Reverend Green | C) Mister Indigo | D) Colonel Mustard;C;"";"";"OpenTDB"
1521;Jeux;2;Dans « Magic : l'Assemblée », quelle carte éphémère a le coût de mana converti le plus élevé ?;"In ""Magic: The Gathering"", what instant card has the highest converted mana cost?";A) Vitalizing Wind | B) Blinkmoth Infusion | C) Assert Authority | D) Chant of Vitu-Ghazi;A) Vitalizing Wind | B) Blinkmoth Infusion | C) Assert Authority | D) Chant of Vitu-Ghazi;B;"";"";"OpenTDB"
1522;Jeux;1;Combien de dés utilise-t-on dans le jeu Yahtzee ?;How many dice are used in the game of Yahtzee?;A) Quatre | B) Cinq | C) Huit | D) Six;A) Four | B) Five | C) Eight | D) Six;B;"";"";"OpenTDB"
1523;Jeux;2;Qui était champion du monde d'échecs entre 1894 et 1921 ?;Who was world chess champion between 1894 and 1921;A) Bobby Fischer | B) Wilhelm Steinitz | C) José Raúl Capablanca | D) Emanuel Lasker;A) Bobby Fischer | B) Wilhelm Steinitz | C) José Raúl Capablanca | D) Emanuel Lasker;D;"";"";"OpenTDB"
1524;Jeux;3;Quel était le nom de code de développement de l'extension « Destiny d'Urza » pour « Magic : l'Assemblée », sortie en 1999 ?;"What was the development code name for the ""Urza's Destiny"" expansion for ""Magic: The Gathering"", released in 1999?";A) Chimichanga | B) Burrito | C) Enchilada | D) Taquito;A) Chimichanga | B) Burrito | C) Enchilada | D) Taquito;A;"";"";"OpenTDB"
1525;Jeux;3;Quelle classe de personnage dans Donjons & Dragons 5e édition tire ses pouvoirs d'un pacte avec un être de puissance supérieure ?;Which character class in Dungeons and Dragons 5th edition gains it's powers from making a pact with a being of higher power?;A) Magicien | B) Occultiste | C) Clerc | D) Ensorceleur;A) Wizard | B) Warlock | C) Cleric | D) Sorceror;B;"";"";"OpenTDB"
1526;Jeux;1;Combien de cases y a-t-il sur un plateau de Monopoly standard ?;How many spaces are there on a standard Monopoly board?;A) 36 | B) 55 | C) 28 | D) 40;A) 36 | B) 55 | C) 28 | D) 40;D;"";"";"OpenTDB"
1527;Jeux;3;Quel est le monstre le plus redoutable du Manuel des monstres de Donjons & Dragons 5e édition ?;What is the most challenging monster in the Dungeons & Dragons 5th Edition Monster Manual?;A) Bête déplacante | B) Liche | C) Beholder | D) Tarrasque;A) Displacer Beast | B) Lich | C) Beholder | D) Tarrasque;D;"";"";"OpenTDB"
