id;category;difficulty;question_fr;question_en;choices_fr;choices_en;correct;explanation_fr;explanation_en;source_hint
865;Cinema;3;"En quelle année Clint Eastwood joue-t-il l'inspecteur Harry Callahan dans Dirty Harry ?";"In what year did Clint Eastwood star as Inspector Harry Callahan in Dirty Harry?";"A) 1975 | B) 1969 | C) 1971 | D) 1983";"A) 1975 | B) 1969 | C) 1971 | D) 1983";C;"";"";"OpenTDB"
866;Cinema;2;"Quelle est la formulation correcte de ""Romanes Eunt Domus"" dans La Vie de Brian des Monty Python ?";"What is the correct phrase for ""Romanes Eunt Domus"" in Monty Python's Life of Brian?";"A) Romani Ite Domum | B) Roxani Ite Domum | C) Romans Go Home | D) Tomate Ite Domum";"A) Romani Ite Domum | B) Roxani Ite Domum | C) Romans Go Home | D) Tomate Ite Domum";A;"";"";"OpenTDB"
867;Cinema;2;"Quel quarterback américain retraité joue son propre rôle dans Ace Ventura et Little Nicky ?";"Which retired American football quarterback played himself in Ace Ventura and Little Nicky?";"A) Tom Brady | B) Joe Montana | C) Dan Marino | D) John Elway";"A) Tom Brady | B) Joe Montana | C) Dan Marino | D) John Elway";C;"";"";"OpenTDB"
"1147";"Cinéma";"2";"Qui a prêté sa voix au personnage Draco dans le film DragonHeart (1996) ?";"Who voiced the character Draco in the 1996 movie 'DragonHeart'?";"Sean Connery|Dennis Quaid|Pete Postlethwaite|Brian Thompson";"Sean Connery|Dennis Quaid|Pete Postlethwaite|Brian Thompson";"A";"";"";"OpenTDB"
"1148";"Cinéma";"2";"Quel est le nom du personnage joué par Nicolas Cage dans le film ""National Treasure"" ?";"What is the name of the character Nicolas Cage plays in the movie ""National Treasure?""";"Benjamin Franklin Gates|George Washington Swanson|Thomas Jefferson Walker|John Quincy Beckett";"Benjamin Franklin Gates|George Washington Swanson|Thomas Jefferson Walker|John Quincy Beckett";"A";"";"";"OpenTDB"
"1149";"Cinéma";"2";"Dans la série Vendredi 13, quel est le prénom de la mère de Jason ?";"In the Friday The 13th series, what is Jason's mother's first name?";"Angeline|Pamela|Mary|Christine";"Angeline|Pamela|Mary|Christine";"B";"";"";"OpenTDB"
"1150";"Cinéma";"2";"Dans ""Retour vers le futur"", à quelle vitesse la DeLorean du Docteur Brown doit-elle rouler pour voyager dans le temps ?";"In the movie ""Back to the Future,"" what speed does Doc Brown's DeLorean need to reach to travel through time?";"77 mph|70 mph|100 mph|88 mph";"77 mph|70 mph|100 mph|88 mph";"D";"";"";"OpenTDB"
"1151";"Cinéma";"2";"Dans Mulan (1998), qui est le chef des Huns ?";"In Mulan (1998), who is the leader of the Huns?";"Fa Zhou|Li Shang|Shan Yu|Chien-Po";"Fa Zhou|Li Shang|Shan Yu|Chien-Po";"C";"";"";"OpenTDB"
"1152";"Cinéma";"3";"Dans ""Harry Potter et l'Ordre du Phénix"", pourquoi le cri de Harry après la mort de Sirius Black a-t-il été supprimé ?";"In ""Harry Potter and the Order of The Phoenix"", why was Harry Potter's scream, after Sirius Black died, muted?";"Trop douloureux à entendre|Trop violent|Trop fort|Trop brutal";"Too Agonizing|Too Violent|Too Loud|Too Harsh";"A";"";"";"OpenTDB"
"1153";"Cinéma";"3";"Dans Big Hero 6, sur quoi les mouvements de Baymax ont-ils été modélisés ?";"In Big Hero 6, what were Baymax's motions modeled after?";"Des bébés pingouins|Des bébés autruches|Des bébés singes|Des bébés ours";"Baby penguins|Baby ostriches|Baby monkeys|Baby bears";"A";"";"";"OpenTDB"
"1154";"Cinéma";"2";"Quelle star a joué dans ""Top Gun"", ""Jerry Maguire"" et ""Né le 4 juillet"" ?";"Which star actor was in ""Top Gun"", ""Jerry Maguire"" and ""Born on the Fourth of July""?";"John Travolta|George Clooney|Tom Cruise|Kelly McGillis";"John Travolta|George Clooney|Tom Cruise|Kelly McGillis";"C";"";"";"OpenTDB"
"1155";"Cinéma";"1";"Dans ""Blade Runner"", quel terme désigne les androïdes à apparence humaine ?";"In the movie ""Blade Runner"", what is the term used for human-like androids?";"Cylons|Skinjobs|Synthétiques|Réplicants";"Cylons|Skinjobs|Synthetics|Replicants";"D";"";"";"OpenTDB"
"1156";"Cinéma";"1";"Dans Avengers: Infinity War, où se trouvait la Pierre de l'Âme ?";"In Avengers: Infinity War, where was the Soul Stone located?";"Knowhere|Vormir|Asgard|Xandar";"Knowhere|Vormir|Asgard|Xandar";"B";"";"";"OpenTDB"
"1157";"Cinéma";"3";"En 2012, quel film a raflé toutes les catégories des 32e Razzie Awards ?";"In 2012, which movie won every category in the 32nd ""Golden Raspberry Awards""?";"Jack and Jill|Thor|The King's Speech|The Girl with the Dragon Tattoo";"Jack and Jill|Thor|The King's Speech|The Girl with the Dragon Tattoo";"A";"";"";"OpenTDB"
"1158";"Cinéma";"1";"Dans le film ""Le Lorax"" (2012), qui est l'antagoniste ?";"In the 2012 film ""The Lorax"", who is the antagonist?";"Grammy Norma|The Once-Ler|Aloysius O'Hare|Ted Wiggins";"Grammy Norma|The Once-Ler|Aloysius O'Hare|Ted Wiggins";"C";"";"";"OpenTDB"
"1159";"Cinéma";"1";"Qui joue le marshal adjoint Samuel Gerard dans ""Le Fugitif"" (1993) ?";"Who played Deputy Marshal Samuel Gerard in the 1993 film ""The Fugitive""?";"Harrison Ford|Martin Landau|Tommy Lee Jones|Harvey Keitel";"Harrison Ford|Martin Landau|Tommy Lee Jones|Harvey Keitel";"C";"";"";"OpenTDB"
"1160";"Cinéma";"2";"Quel artiste musical tient un rôle important dans ""Kingsman : Le Cercle d'or"" (2017) ?";"Which musical artist had a prominent role in the 2017 film ""Kingsman: The Golden Circle""?";"Lady Gaga|Elton John|Rihanna|Justin Bieber";"Lady Gaga|Elton John|Rihanna|Justin Bieber";"B";"";"";"OpenTDB"
"1161";"Cinéma";"1";"Ce film contient la réplique : ""I feel the need... the need for speed!""";"This movie contains the quote, ""I feel the need ... the need for speed!""";"Jours de tonnerre|La Couleur de l'argent|Top Gun|Cocktail";"Days of Thunder|The Color of Money|Top Gun|Cocktail";"C";"";"";"OpenTDB"
"1162";"Cinéma";"2";"Quel comique a prêté sa voix au perroquet Iago dans Aladdin (1992) ?";"Which stand-up comedian voiced the talking parrot ""Iago"" in Disney's 1992 Aladdin?";"Jonathan Freeman|Gilbert Gottfried|Pauly Shore|Robin Williams";"Jonathan Freeman|Gilbert Gottfried|Pauly Shore|Robin Williams";"B";"";"";"OpenTDB"
"1163";"Cinéma";"3";"Dans ""Zoulou"" (1964), quelle chanson la compagnie britannique chante-t-elle avant la bataille finale ?";"In the 1964 film ""Zulu"", what song does the British Army company sing before the final battle?";"Men of Harlech|Scotland the Brave|Colonel Bogey March|The British Grenadiers";"Men of Harlech|Scotland the Brave|Colonel Bogey March|The British Grenadiers";"A";"";"";"OpenTDB"
"1164";"Cinéma";"3";"Comment s'appelle la planète dans ""Aliens"" ?";"What was the name of the planet in ""Aliens""?";"Base Weyland Yutani Corporation|DI-621|FR-838|LV-426";"Weyland Yutani Corporation Base|DI-621|FR-838|LV-426";"D";"";"";"OpenTDB"
"1165";"Cinéma";"2";"Quel est le nom du robot dans le classique de science-fiction de 1951 ""Le Jour où la Terre s'arrêta"" ?";"What is the name of the robot in the 1951 sci-fi film 'The Day the Earth Stood Still'?";"Box|Colossus|Robby|Gort";"Box|Colossus|Robby|Gort";"D";"";"";"OpenTDB"
"1166";"Cinéma";"2";"Quel film de 1958 mettait Kirk Douglas et Tony Curtis dans les rôles de demi-frères Einar et Eric ?";"Which 1958 movie starred Kirk Douglas and Tony Curtis as half-brothers Einar and Eric?";"The Long Ships|Les Vikings|Spartacus|Prince Valiant";"The Long Ships|The Vikings|Spartacus|Prince Valiant";"B";"";"";"OpenTDB"
"1167";"Cinéma";"2";"Quelle suite de film a fait mieux au box-office que le film original ?";"Which movie sequel had improved box office results compared to its original film?";"Speed 2|Son of the Mask|Sin City : J'ai tué pour elle|Toy Story 2";"Speed 2: Cruise Control|Son of the Mask|Sin City: A Dame to Kill For|Toy Story 2";"D";"";"";"OpenTDB"
"1168";"Cinéma";"2";"En quelle année est sorti le film ""Napoleon Dynamite"" ?";"What year did the movie ""Napoleon Dynamite"" come out?";"2002|2003|2005|2004";"2002|2003|2005|2004";"D";"";"";"OpenTDB"
"1169";"Cinéma";"2";"Quelle ville le monstre attaque-t-il dans ""Cloverfield"" ?";"What city did the monster attack in the film ""Cloverfield""?";"Orlando|New York|Chicago|Las Vegas";"Orlando|New York, New York|Chicago|Las Vegas";"B";"";"";"OpenTDB"
"1170";"Cinéma";"1";"Où se déroule le film original ""Vendredi 13"" ?";"Where does the original Friday The 13th movie take place?";"Packanack|Camp Crystal Lake|Camp Forest Green|Higgins Haven";"Packanack|Camp Crystal Lake|Camp Forest Green|Higgins Haven";"B";"";"";"OpenTDB"
"1171";"Cinéma";"2";"Quel est le nom de famille de Lilo dans ""Lilo et Stitch"" ?";"What is Lilo's last name from Lilo and Stitch?";"Kuʻulei|Anoaʻi|Pelekai|Kealoha";"Kuʻulei|Anoaʻi|Pelekai|Kealoha";"C";"";"";"OpenTDB"
"1172";"Cinéma";"3";"Qu'Alfred Hitchcock utilisait-il comme sang dans ""Psychose"" ?";"What did Alfred Hitchcock use as blood in the film ""Psycho""?";"Du ketchup|Du sirop d'érable|Du sirop de chocolat|Du colorant rouge";"Ketchup|Maple syrup|Chocolate syrup|Red food coloring";"C";"";"";"OpenTDB"
"1173";"Cinéma";"2";"Dans quel film Johnny Depp a-t-il fait ses débuts au cinéma ?";"Johnny Depp made his big-screen acting debut in which film?";"My Bloody Valentine|Vendredi 13|Halloween|Freddy (Les Griffes de la nuit)";"My Bloody Valentine|Friday the 13th|Halloween|A Nightmare on Elm Street";"D";"";"";"OpenTDB"
"1174";"Cinéma";"2";"Ce trope désigne des personnages secondaires tués pour montrer comment un monstre fonctionne.";"This trope refers to minor characters killed off to show how a monster works.";"Expendables|Red Shirt|Minions|Chair à canon";"Expendables|Red Shirt|Minions|Cannon Fodder";"B";"";"";"OpenTDB"
"1175";"Cinéma";"2";"Quelle est l'orthographe correcte du protagoniste de ""L'Histoire sans fin"" (1984) ?";"What is the correct spelling of the protagonist of the book in The NeverEnding Story (1984)?";"Atreyu|Atraiyu|Atraeyu|Atrayu";"Atreyu|Atraiyu|Atraeyu|Atrayu";"A";"";"";"OpenTDB"
"1176";"Cinéma";"2";"Dans ""Jurassic World"", quelle société rachète InGen et crée Jurassic World ?";"In ""Jurassic World"", which company purchases InGen and creates Jurassic World?";"Biology Synthetics Technologies|Masrani Global Corporation|International Genetics Incorporated|International Genetic Technologies";"Biology Synthetics Technologies|Masrani Global Corporation|International Genetics Incorporated|International Genetic Technologies";"B";"";"";"OpenTDB"
"1177";"Cinéma";"1";"Daniel Radcliffe est devenu une star mondiale grâce à quelle franchise de films ?";"Daniel Radcliffe became a global star due to his performance in which film franchise?";"Spy Kids|Harry Potter|Ted|Pirates des Caraïbes";"Spy Kids|Harry Potter|Ted|Pirates of the Caribbean";"B";"";"";"OpenTDB"
"1178";"Cinéma";"2";"Pour quel film Leonardo Di Caprio a-t-il remporté son premier Oscar du meilleur acteur ?";"Leonardo Di Caprio won his first Best Actor Oscar for his performance in which film?";"Shutter Island|Le Loup de Wall Street|Inception|The Revenant";"Shutter Island|The Wolf Of Wall Street|Inception|The Revenant";"D";"";"";"OpenTDB"
"1179";"Cinéma";"2";"Dans ""Le Magicien d'Oz"" (1939), une substance faisait changer de couleur à un cheval. Laquelle ?";"The 1939 ""Wizard of Oz"" contained a horse that changed color — what material achieved this effect?";"Peinture|Effet CGI|Teinture|Gélatine";"Paint|CGI Effect|Dye|Gelatin";"D";"";"";"OpenTDB"
"1180";"Cinéma";"2";"Qui a réalisé ""Le Silence des agneaux"" (1991) ?";"Who is the director of the 1991 film ""Silence of the Lambs""?";"Stanley Kubrick|Jonathan Demme|Frank Darabont|Michael Bay";"Stanley Kubrick|Jonathan Demme|Frank Darabont|Michael Bay";"B";"";"";"OpenTDB"
"1181";"Cinéma";"3";"Quel est le nom du supercalculateur dans ""Jurassic Park"" (1993) ?";"What is the name of the supercomputer in ""Jurassic Park"" (1993)?";"Thinking Machines CM-5|IBM Blue Gene/Q|Cray X-MP|Cray XK7";"Thinking Machines CM-5|IBM Blue Gene/Q|Cray X-MP|Cray XK7";"A";"";"";"OpenTDB"
"1182";"Cinéma";"2";"Dans le reboot de ""Freddy"" (2010), qui joue Freddy Krueger ?";"In the 2010 Nightmare on Elm Street reboot, who played Freddy Kruger?";"Derek Mears|Gunnar Hansen|Tyler Mane|Jackie Earle Haley";"Derek Mears|Gunnar Hansen|Tyler Mane|Jackie Earle Haley";"D";"";"";"OpenTDB"
"1183";"Cinéma";"1";"Dans ""Spaceballs"", que les Spaceballs tentent-ils de voler à la planète Druidia ?";"In ""Spaceballs"", what are the Spaceballs attempting to steal from Planet Druidia?";"Des boulettes de viande|Le Schwartz|L'air|La princesse Lonestar";"Meatballs|The Schwartz|Air|Princess Lonestar";"C";"";"";"OpenTDB"
"1184";"Cinéma";"1";"Quel super-héros a été interprété par Michael Keaton, Val Kilmer, George Clooney et Christian Bale ?";"What superhero has been played by Michael Keaton, Val Kilmer, George Clooney and Christian Bale?";"Spider-Man|Superman|Batman|Iron Man";"Spiderman|Superman|Batman|Iron Man";"C";"";"";"OpenTDB"
"1185";"Cinéma";"2";"Qui prête sa voix à Blu dans le film d'animation ""Rio"" (2011) ?";"Who voices the main character Blu in the 2011 animated film ""Rio""?";"Zach Galifianakis|Jonah Hill|Michael Cera|Jesse Eisenberg";"Zach Galifianakis|Jonah Hill|Michael Cera|Jesse Eisenberg";"D";"";"";"OpenTDB"
"1186";"Cinéma";"2";"Quelle est la marque et le modèle des véhicules de visite dans ""Jurassic Park"" (1993) ?";"What is the make and model of the tour vehicles in ""Jurassic Park"" (1993)?";"Ford Explorer XLT 1992|Jeep Wrangler YJ Sahar 1992|Toyota Land Cruiser 1992|Mercedes Classe M";"1992 Ford Explorer XLT|1992 Jeep Wrangler YJ Sahar|1992 Toyota Land Cruiser|Mercedes M-Class";"A";"";"";"OpenTDB"
"1187";"Cinéma";"1";"Qui joue Ethan Hunt dans la série de films ""Mission : Impossible"" ?";"Who plays protagonist Ethan Hunt in the ""Mission: Impossible"" film-series?";"Pierce Brosnan|Tom Cruise|Sean Connery|Johnny Depp";"Pierce Brosnan|Tom Cruise|Sean Connery|Johnny Depp";"B";"";"";"OpenTDB"
"1188";"Cinéma";"2";"Qui a composé la bande originale du premier Blade Runner ?";"Who did the score to the original Blade Runner?";"Enya|Kitaro|Vangelis|Yanni";"Enya|Kitaro|Vangelis|Yanni";"C";"";"";"OpenTDB"
"1189";"Cinéma";"2";"Dans ""Charlie et la chocolaterie"" (1971), qui joue Willy Wonka ?";"In ""Willy Wonka & the Chocolate Factory"" (1971), who played Willy Wonka?";"Gene Wilder|Peter Ostrum|Johnny Depp|Shia LaBeouf";"Gene Wilder|Peter Ostrum|Johnny Depp|Shia LeBouf";"A";"";"";"OpenTDB"
"1190";"Cinéma";"2";"Quel acteur joue l'antagoniste principal dans ""Tower Heist"" (2011) ?";"Which actor plays the main antagonist in the 2011 movie ""Tower Heist""?";"Alan Alda|Alec Baldwin|Kevin Nealon|Eddie Murphy";"Alan Alda|Alec Baldwin|Kevin Nealon|Eddie Murphy";"A";"";"";"OpenTDB"
"1191";"Cinéma";"2";"Dans Tron : l'Héritage, Kevin Flynn a écrit un programme pour créer le système parfait. Quel est son nom ?";"In Tron: Legacy, Kevin Flynn wrote a program to create the perfect system. What was the program's name?";"Tron|MCP|Quorra|Clu";"Tron|MCP|Quorra|Clu";"D";"";"";"OpenTDB"
