id;category;difficulty;question_fr;question_en;choices_fr;choices_en;correct;explanation_fr;explanation_en;source_hint
728;Sports;1;"La Ligue des Champions UEFA regroupe des clubs de quel continent ?";"The UEFA Champions League features clubs from which continent?";"A) Amérique du Sud | B) Europe | C) Afrique | D) Asie";"A) South America | B) Europe | C) Africa | D) Asia";"B";"L'UEFA organise les compétitions de clubs européens.";"UEFA organizes European club competitions.";"OpenTDB"
729;Sports;1;"Quel joueur détient le record NHL de 2 857 points ?";"Which player holds the NHL record of 2,857 points?";"A) Mario Lemieux | B) Wayne Gretzky | C) Sidney Crosby | D) Gordie Howe";"A) Mario Lemieux | B) Wayne Gretzky | C) Sidney Crosby | D) Gordie Howe";"B";"Wayne Gretzky est surnommé 'The Great One'.";"Wayne Gretzky is nicknamed 'The Great One'.";"OpenTDB"
730;Sports;1;"Quelle équipe a remporté la Premier League 2015-16 ?";"Which team won the 2015-16 English Premier League?";"A) Liverpool | B) Leicester City | C) Chelsea | D) Manchester United";"A) Liverpool | B) Leicester City | C) Chelsea | D) Manchester United";"B";"Leicester City a réalisé l'un des plus grands exploits sportifs.";"Leicester City achieved one of the greatest sporting feats.";"OpenTDB"
731;Sports;1;"Qui a remporté le championnat F1 2017 ?";"Who won the 2017 Formula One World Drivers' Championship?";"A) Sebastian Vettel | B) Lewis Hamilton | C) Nico Rosberg | D) Max Verstappen";"A) Sebastian Vettel | B) Lewis Hamilton | C) Nico Rosberg | D) Max Verstappen";"B";"Lewis Hamilton a remporté son 4e titre mondial.";"Lewis Hamilton won his 4th world title.";"OpenTDB"
732;Sports;3;"Quel est le nom complet de Cristiano Ronaldo ?";"What is the full name of the footballer 'Cristiano Ronaldo'?";"A) Cristiano Ronaldo los Santos Diego | B) Cristiano Ronaldo dos Santos Aveiro | C) Cristiano Armando Diego Ronaldo | D) Cristiano Luis Armando Ronaldo";"A) Cristiano Ronaldo los Santos Diego | B) Cristiano Ronaldo dos Santos Aveiro | C) Cristiano Armando Diego Ronaldo | D) Cristiano Luis Armando Ronaldo";"B";"Il est né à Funchal, Madère, Portugal.";"He was born in Funchal, Madeira, Portugal.";"OpenTDB"
733;Sports;2;"Quel pays a accueilli les Jeux Olympiques d'hiver 2014 ?";"What country hosted the 2014 Winter Olympics?";"A) Canada | B) Russie | C) États-Unis | D) Allemagne";"A) Canada | B) Russia | C) United States | D) Germany";"B";"Les JO d'hiver 2014 ont eu lieu à Sotchi, Russie.";"The 2014 Winter Olympics were held in Sochi, Russia.";"OpenTDB"
734;Sports;2;"Quel joueur NBA a été MVP de la saison 1999-2000 ?";"Which NBA player won MVP for the 1999-2000 season?";"A) Allen Iverson | B) Shaquille O'Neal | C) Kobe Bryant | D) Paul Pierce";"A) Allen Iverson | B) Shaquille O'Neal | C) Kobe Bryant | D) Paul Pierce";"B";"Shaq a mené les Lakers au titre cette saison.";"Shaq led the Lakers to the title that season.";"OpenTDB"
735;Sports;1;"Comment appelle-t-on l'outil pour frapper la bille blanche au billard ?";"What is the 'tool' used to hit the white ball in snooker or billiards?";"A) Raquette | B) Queue | C) Batte | D) Maillet";"A) Racquet | B) Cue | C) Bat | D) Mallet";"B";"La queue de billard est généralement en bois avec un embout en cuir.";"The cue stick is usually made of wood with a leather tip.";"OpenTDB"
736;Sports;1;"Quel Afro-Américain a contribué à l'intégration du baseball majeur ?";"Which African American helped integrate Major League baseball?";"A) Curt Flood | B) Jackie Robinson | C) Roy Campanella | D) Satchel Paige";"A) Curt Flood | B) Jackie Robinson | C) Roy Campanella | D) Satchel Paige";"B";"Jackie Robinson a rejoint les Brooklyn Dodgers en 1947.";"Jackie Robinson joined the Brooklyn Dodgers in 1947.";"OpenTDB"
737;Sports;2;"Combien de zones de score y a-t-il sur une cible de fléchettes standard ?";"How many scoring zones are there on a conventional dart board?";"A) 62 | B) 82 | C) 42 | D) 102";"A) 62 | B) 82 | C) 42 | D) 102";"B";"Il y a 82 zones de score sur une cible standard.";"There are 82 scoring zones on a standard dartboard.";"OpenTDB"
908;Sports;1;"Qui a remporté la Ligue des champions de l'UEFA en 2016 ?";"Who won the UEFA Champions League in 2016?";"A) Manchester City | B) FC Bayern Munich | C) Atlético Madrid | D) Real Madrid C.F.";"A) Manchester City F.C. | B) FC Bayern Munich | C) Atletico Madrid | D) Real Madrid C.F.";D;"";"";"OpenTDB"
909;Sports;1;"Quel pays a remporté la Coupe du Monde FIFA 2018 en Russie ?";"Which country won the 2018 FIFA World Cup hosted in Russia?";"A) Croatie | B) Angleterre | C) Belgique | D) France";"A) Croatia | B) England | C) Belgium | D) France";D;"";"";"OpenTDB"
910;Sports;1;"Quel sport utilise les termes love, deuce, match et volée ?";"What sport features the terms love, deuce, match and volley?";"A) Tennis | B) Curling | C) Basketball | D) Cricket";"A) Tennis | B) Curling | C) Basketball | D) Cricket";A;"";"";"OpenTDB"
911;Sports;2;"En F1 1988, McLaren a remporté toutes les courses sauf une. Laquelle ?";"The 1988 F1 season had McLaren win all but one race. Which race did they not win?";"A) Grand Prix d'Italie | B) Grand Prix de Monaco | C) Grand Prix du Brésil | D) Grand Prix du Japon";"A) Italian Grand Prix | B) Monaco Grand Prix | C) Brazilian Grand Prix | D) Japanese Grand Prix";A;"";"";"OpenTDB"
912;Sports;3;"Quel footballeur italien a annoncé à Neuer où il tirait avant de manquer lors d'Italie-Allemagne Euro 2016 ?";"Which Italian footballer told Neuer where he's putting his shot then dragged it wide at UEFA EURO 2016?";"A) Giaccherini | B) Pellè | C) Barzagli | D) Insigne";"A) Giaccherini | B) Pelle | C) Barzagli | D) Insigne";B;"";"";"OpenTDB"
913;Sports;1;"Quel joueur détient le record NHL de 2 857 points ?";"Which player holds the NHL record of 2,857 points?";"A) Wayne Gretzky | B) Gordie Howe | C) Mario Lemieux | D) Sidney Crosby";"A) Wayne Gretzky | B) Gordie Howe | C) Mario Lemieux | D) Sidney Crosby";A;"";"";"OpenTDB"
914;Sports;2;"Quelle est la plus ancienne équipe de la Ligue majeure de baseball (MLB) ?";"What is the oldest team in Major League Baseball?";"A) Atlanta Braves | B) Chicago Cubs | C) Cincinnati Reds | D) St. Louis Cardinals";"A) Atlanta Braves | B) Chicago Cubs | C) Cincinnati Reds | D) St. Louis Cardinals";A;"";"";"OpenTDB"
915;Sports;2;"Quelle est la longueur exacte d'une ligne droite (couloir 1) sur une piste olympique ?";"What is the exact length of one non-curved part in Lane 1 of an Olympic Track?";"A) 100 m | B) 100 yd | C) 109,36 yd | D) 84,39 m";"A) 100m | B) 100yd | C) 109.36yd | D) 84.39m";D;"";"";"OpenTDB"
916;Sports;1;"Quelle équipe nationale a remporté la première Ligue des nations de l'UEFA ?";"What national team won the first UEFA Nations League?";"A) Angleterre | B) Suisse | C) Pays-Bas | D) Portugal";"A) England | B) Switzerland | C) Netherlands | D) Portugal";D;"";"";"OpenTDB"
917;Sports;2;"Qui a remporté le Championnat national CFP de football universitaire en 2015 ?";"Who won the 2015 College Football Playoff National Championship?";"A) Wisconsin Badgers | B) Ohio State Buckeyes | C) Clemson Tigers | D) Alabama Crimson Tide";"A) Wisconsin Badgers | B) Ohio State Buckeyes | C) Clemson Tigers | D) Alabama Crimson Tide";B;"";"";"OpenTDB"
1794;Sports;2;"La chanson ""Three Lions"" des Lightning Seeds a été créée pour quel grand événement de football en 1996 ?";"The song ""Three Lions"" by the Lightning Seeds was made for which major football event in 1996?";"A) Ligue des champions | B) Coupe du Monde | C) Coupe des Confédérations | D) Championnat d'Europe";"A) Champions League | B) World Cup | C) Confederations Cup | D) European Championships";D;"";"";"OpenTDB"
1795;Sports;1;"Au baseball, combien de fautes constituent un out ?";"In baseball, how many fouls are an out?";"A) 5 | B) 0 | C) 3 | D) 2";"A) 5 | B) 0 | C) 3 | D) 2";B;"";"";"OpenTDB"
1796;Sports;1;"Cet animateur sportif canadien est connu pour son rôle dans ""Hockey Night in Canada"".";"This Canadian television sportscaster is known for his ""Hockey Night in Canada"" role.";"A) Don McKellar | B) Don Taylor | C) Donald Sutherland | D) Don Cherry";"A) Don McKellar | B) Don Taylor | C) Donald Sutherland | D) Don Cherry";D;"";"";"OpenTDB"
1797;Sports;1;"Quel pilote détient le record de 7 titres de champion du monde de Formule 1 ?";"Which driver has been the Formula 1 world champion for a record 7 times?";"A) Jim Clark | B) Fernando Alonso | C) Ayrton Senna | D) Michael Schumacher";"A) Jim Clark | B) Fernando Alonso | C) Ayrton Senna | D) Michael Schumacher";D;"";"";"OpenTDB"
1798;Sports;1;"Laquelle de ces équipes NHL jouait à l'origine à Atlanta ?";"Which of these NHL teams originally played in Atlanta?";"A) St. Louis Blues | B) Calgary Flames | C) Vancouver Canucks | D) Minnesota Wild";"A) St. Louis Blues | B) Calgary Flames | C) Vancouver Canucks | D) Minnesota Wild";B;"";"";"OpenTDB"
1799;Sports;1;"Quel pays a accueilli les Jeux olympiques d'été 2020 ?";"Which country hosted the 2020 Summer Olympics?";"A) Chine | B) Allemagne | C) Australie | D) Japon";"A) China | B) Germany | C) Australia | D) Japan";D;"";"";"OpenTDB"
1800;Sports;3;"Qui a remporté le Daytona 500 de 1998 ?";"Who won the 1998 Daytona 500?";"A) Michael Waltrip | B) John Anderson | C) Dale Earnhardt | D) Jeff Gordon";"A) Michael Waltrip | B) John Anderson | C) Dale Earnhardt | D) Jeff Gordon";C;"";"";"OpenTDB"
1801;Sports;2;"Dans quelle province canadienne Wayne Gretzky est-il né ?";"Hockey player Wayne Gretzky was born in what Canadian province?";"A) Québec | B) Alberta | C) Colombie-Britannique | D) Ontario";"A) Quebec | B) Alberta | C) British Columbia | D) Ontario";D;"";"";"OpenTDB"
1802;Sports;2;"Qui est le meilleur buteur de Manchester United en Premier League ?";"Who is Manchester United's top Premier League goal scorer?";"A) Wayne Rooney | B) Sir Bobby Charlton | C) Ryan Giggs | D) David Beckham";"A) Wayne Rooney | B) Sir Bobby Charlton | C) Ryan Giggs | D) David Beckham";A;"";"";"OpenTDB"
1803;Sports;2;"Quel pilote de F1 a changé d'équipe en cours de saison 2017 ?";"Which Formula 1 driver switched teams in the middle of the 2017 season?";"A) Carlos Sainz Jr. | B) Rio Haryanto | C) Daniil Kvyat | D) Jolyon Palmer";"A) Carlos Sainz Jr. | B) Rio Haryanto | C) Daniil Kvyat | D) Jolyon Palmer";A;"";"";"OpenTDB"
1804;Sports;2;"Quel joueur NBA a remporté le titre de MVP pour la saison 1999-2000 ?";"Which NBA player won Most Valuable Player for the 1999-2000 season?";"A) Paul Pierce | B) Shaquille O'Neal | C) Allen Iverson | D) Kobe Bryant";"A) Paul Pierce | B) Shaquille O'Neal | C) Allen Iverson | D) Kobe Bryant";B;"";"";"OpenTDB"
1805;Sports;2;"Qui a remporté le Grand Prix de Saint-Marin 1994, course lors de laquelle Ayrton Senna a été tué ?";"Who won the 1994 San Marino Grand Prix, the race in which Ayrton Senna was killed?";"A) Gerhard Berger | B) Mika Häkkinen | C) Michael Schumacher | D) Nicola Larini";"A) Gerhard Berger | B) Mika Häkkinen | C) Michael Schumacher | D) Nicola Larini";C;"";"";"OpenTDB"
1806;Sports;2;"Quelle ville les Lakers représentaient-ils avant de déménager à Los Angeles ?";"What city did the Lakers represent before relocating to Los Angeles?";"A) Minneapolis | B) Chicago | C) San Francisco | D) Philadelphie";"A) Minneapolis | B) Chicago | C) San Francisco | D) Philadelphia";A;"";"";"OpenTDB"
1807;Sports;2;"Qui a remporté la Coupe Stanley 2011 ?";"Who won the 2011 Stanley Cup?";"A) Boston Bruins | B) Toronto Maple Leafs | C) Canadiens de Montréal | D) New York Rangers";"A) Boston Bruins | B) Toronto Maple Leafs | C) Montreal Canadiens | D) New York Rangers";A;"";"";"OpenTDB"
1808;Sports;2;"Lequel de ces clubs de football anglais est basé à Liverpool ?";"Which of these English football clubs is based in Liverpool?";"A) Everton | B) Crystal Palace | C) West Ham United | D) Arsenal";"A) Everton | B) Crystal Palace | C) West Ham United | D) Arsenal";A;"";"";"OpenTDB"
1809;Sports;2;"Quel terme de cricket désigne un batteur éliminé avec un score de zéro ?";"What cricketing term denotes a batsman being dismissed with a score of zero?";"A) Duck (canard) | B) Beamer | C) Carry | D) Bye";"A) Duck | B) Beamer | C) Carry | D) Bye";A;"";"";"OpenTDB"
1810;Sports;1;"La cérémonie de clôture des JO d'été de Rio 2016 a eu lieu à quelle date ?";"The Rio 2016 Summer Olympics held its closing ceremony on what date?";"A) 19 août | B) 21 août | C) 23 août | D) 17 août";"A) August 19 | B) August 21 | C) August 23 | D) August 17";B;"";"";"OpenTDB"
1811;Sports;3;"Quel est le nom complet du footballeur ""Cristiano Ronaldo"" ?";"What is the full name of the footballer ""Cristiano Ronaldo""?";"A) Cristiano Luis Armando Ronaldo | B) Cristiano Ronaldo los Santos Diego | C) Cristiano Ronaldo dos Santos Aveiro | D) Cristiano Armando Diego Ronaldo";"A) Cristiano Luis Armando Ronaldo | B) Cristiano Ronaldo los Santos Diego | C) Cristiano Ronaldo dos Santos Aveiro | D) Cristiano Armando Diego Ronaldo";C;"";"";"OpenTDB"
1812;Sports;1;"La Ligue des champions de l'UEFA est une compétition annuelle de clubs de football de quel continent ?";"The UEFA Champions League is an annual club football competition featuring clubs from which continent?";"A) Asie | B) Europe | C) Afrique | D) Amérique du Sud";"A) Asia | B) Europe | C) Africa | D) South America";B;"";"";"OpenTDB"
1813;Sports;2;"Edson Arantes do Nascimento est le nom complet de quel légendaire footballeur ?";"Edson Arantes do Nascimento is the full name of which legendary football player?";"A) Ronaldinho | B) Romário | C) Zico | D) Pelé";"A) Ronaldinho | B) Romário | C) Zico | D) Pelé";D;"";"";"OpenTDB"
1814;Sports;2;"Dans quel sport Fanny Chmelar représente-t-elle l'Allemagne ?";"In what sport does Fanny Chmelar compete for Germany?";"A) Gymnastique | B) Ski | C) Équitation | D) Natation";"A) Gymnastics | B) Skiing | C) Showjumping | D) Swimming";B;"";"";"OpenTDB"
1815;Sports;1;"En quelle année Jenson Button a-t-il remporté son premier titre de champion du monde de F1 ?";"Which year did Jenson Button win his first Formula One World Drivers' Championship?";"A) 2007 | B) 2010 | C) 2009 | D) 2006";"A) 2007 | B) 2010 | C) 2009 | D) 2006";C;"";"";"OpenTDB"
1816;Sports;2;"Quel est le surnom du club de rugby à XV de Northampton ?";"What is the nickname of Northampton town's rugby union club?";"A) Wasps | B) Harlequins | C) Saracens | D) Saints";"A) Wasps | B) Harlequins | C) Saracens | D) Saints";D;"";"";"OpenTDB"
1817;Sports;3;"Au football canadien, le ""rouge"" vaut combien de points ?";"In Canadian football, scoring a rouge is worth how many points?";"A) 4 | B) 1 | C) 3 | D) 2";"A) 4 | B) 1 | C) 3 | D) 2";B;"";"";"OpenTDB"
1818;Sports;1;"Quel est le nom du stade de Manchester United ?";"What is the name of Manchester United's home stadium?";"A) Anfield | B) St James Park | C) City of Manchester Stadium | D) Old Trafford";"A) Anfield | B) St James Park | C) City of Manchester Stadium | D) Old Trafford";D;"";"";"OpenTDB"
1819;Sports;2;"Lequel de ces numéros de maillot Shaquille O'Neal n'a jamais porté ?";"Which of these jersey numbers has Shaquille O'Neal never worn?";"A) 35 | B) 36 | C) 33 | D) 32";"A) 35 | B) 36 | C) 33 | D) 32";A;"";"";"OpenTDB"
1820;Sports;3;"Quelle ville a toutes ses équipes sportives professionnelles avec le même schéma de couleurs ?";"Which city features all of their professional sports teams' jerseys with the same color scheme?";"A) Pittsburgh | B) New York | C) Seattle | D) Tampa Bay";"A) Pittsburgh | B) New York | C) Seattle | D) Tampa Bay";A;"";"";"OpenTDB"
1821;Sports;1;"En quelle année le FC Schalke 04 a-t-il été fondé ?";"When was FC Schalke 04 founded?";"A) 2008 | B) 1999 | C) 1904 | D) 1909";"A) 2008 | B) 1999 | C) 1904 | D) 1909";C;"";"";"OpenTDB"
1822;Sports;2;"La saison F1 de 1994 est rappelée pour quel événement tragique ?";"The F1 season of 1994 is remembered for what tragic event?";"A) L'incendie de Verstappen (Allemagne) | B) Mort d'Ayrton Senna (Saint-Marin) | C) La suspension de Schumacher (Grande-Bretagne) | D) Le Showdown (Australie)";"A) Verstappen on Fire (Germany) | B) Death of Ayrton Senna (San Marino) | C) Schumacher's Ban (Britain) | D) The Showdown (Australia)";B;"";"";"OpenTDB"
1823;Sports;2;"Le logo ""Formstripe"" appartient à quelle entreprise allemande de sport ?";"Which German sportswear company's logo is the ""Formstripe""?";"A) Puma | B) Reebok | C) Nike | D) Adidas";"A) Puma | B) Reebok | C) Nike | D) Adidas";A;"";"";"OpenTDB"
1824;Sports;2;"Sous quel nom était connu le catcheur britannique Shirley Crabtree ?";"Who was the British professional wrestler Shirley Crabtree better known as?";"A) Big Daddy | B) Kendo Nagasaki | C) Masambula | D) Giant Haystacks";"A) Big Daddy | B) Kendo Nagasaki | C) Masambula | D) Giant Haystacks";A;"";"";"OpenTDB"
1825;Sports;1;"Qui a remporté le Championnat du monde de Formule 1 2015 ?";"Who won the 2015 Formula 1 World Championship?";"A) Nico Rosberg | B) Lewis Hamilton | C) Jenson Button | D) Sebastian Vettel";"A) Nico Rosberg | B) Lewis Hamilton | C) Jenson Button | D) Sebastian Vettel";B;"";"";"OpenTDB"
1826;Sports;2;"Josh Mansour fait partie de quelle équipe NRL ?";"Josh Mansour is part of what NRL team?";"A) Sydney Roosters | B) Penrith Panthers | C) Melbourne Storm | D) North Queensland Cowboys";"A) Sydney Roosters | B) Penrith Panthers | C) Melbourne Storm | D) North Queensland Cowboys";B;"";"";"OpenTDB"
1827;Sports;1;"Combien de points LeBron James a-t-il marqués lors de son premier match NBA ?";"How many points did LeBron James score in his first NBA game?";"A) 25 | B) 69 | C) 41 | D) 19";"A) 25 | B) 69 | C) 41 | D) 19";A;"";"";"OpenTDB"
1828;Sports;2;"Quelle est la plus ancienne équipe de la NFL ?";"What is the oldest team in the NFL?";"A) Arizona Cardinals | B) New York Giants | C) Green Bay Packers | D) Chicago Bears";"A) Arizona Cardinals | B) New York Giants | C) Green Bay Packers | D) Chicago Bears";A;"";"";"OpenTDB"
1829;Sports;1;"Quel club de football anglais a le surnom ""The Foxes"" ?";"Which English football club has the nickname ""The Foxes""?";"A) Leicester City | B) West Bromwich Albion | C) Bradford City | D) Northampton Town";"A) Leicester City | B) West Bromwich Albion | C) Bradford City | D) Northampton Town";A;"";"";"OpenTDB"
1830;Sports;1;"Au baseball, combien de lancers hors zone sont nécessaires avant que le batteur soit accordé une base ?";"In baseball, how many times does the ball have to be pitched outside of the strike zone before the batter is walked?";"A) 1 | B) 4 | C) 2 | D) 3";"A) 1 | B) 4 | C) 2 | D) 3";B;"";"";"OpenTDB"
1831;Sports;3;"Quel joueur masculin a remporté la médaille d'or en tennis de table (simple) aux JO 2016 ?";"Which male player won the gold medal of table tennis singles in 2016 Olympics?";"A) Zhang Jike (Chine) | B) Jun Mizutani (Japon) | C) Vladimir Samsonov (Biélorussie) | D) Ma Long (Chine)";"A) Zhang Jike (China) | B) Jun Mizutani (Japan) | C) Vladimir Samsonov (Belarus) | D) Ma Long (China)";D;"";"";"OpenTDB"
1832;Sports;2;"Qui a disputé le plus de matchs avec l'équipe nationale allemande de football ?";"Who has played the most tournaments in the German national soccer team?";"A) Miroslav Klose | B) Lothar Matthäus | C) Oliver Kahn | D) Philipp Lahm";"A) Miroslav Klose | B) Lothar Matthäus | C) Oliver Kahn | D) Philipp Lahm";B;"";"";"OpenTDB"
1833;Sports;2;"Quel constructeur automobile a remporté les 24 Heures du Mans 2016 ?";"Which car manufacturer won the 2016 24 Hours of Le Mans?";"A) Audi | B) Toyota | C) Porsche | D) Ferrari";"A) Audi | B) Toyota | C) Porsche | D) Ferrari";C;"";"";"OpenTDB"
1834;Sports;2;"Quelle équipe de football a remporté la Copa América 2015 ?";"Which soccer team won the Copa América 2015?";"A) Chili | B) Paraguay | C) Brésil | D) Argentine";"A) Chile | B) Paraguay | C) Brazil | D) Argentina";A;"";"";"OpenTDB"
1835;Sports;3;"Quelle équipe de football anglaise est surnommée ""The Tigers"" ?";"Which English football team is nicknamed ""The Tigers""?";"A) Manchester City | B) Hull City | C) Bristol City | D) Cardiff City";"A) Manchester City | B) Hull City | C) Bristol City | D) Cardiff City";B;"";"";"OpenTDB"
1836;Sports;2;"Quel sport n'est PAS traditionnellement pratiqué lors du festival mongol Naadam ?";"Which sport is NOT traditionally played during the Mongolian Naadam festival?";"A) Course hippique | B) Lutte | C) Football américain | D) Tir à l'arc";"A) Horse-Racing | B) Wrestling | C) American Football | D) Archery";C;"";"";"OpenTDB"
1837;Sports;3;"Qui Drew Brees a-t-il dépassé au classement des yards de passe en NFL en 2018 ?";"Who did Drew Brees pass in all time NFL passing yards in 2018?";"A) Tom Brady | B) Peyton Manning | C) Dan Marino | D) Joe Montana";"A) Tom Brady | B) Peyton Manning | C) Dan Marino | D) Joe Montana";B;"";"";"OpenTDB"
1838;Sports;2;"Dans quel pays les Jeux olympiques d'hiver 2014 se sont-ils tenus à Sotchi ?";"In what country were the 2014 Winter Olympics held in the town of Sochi?";"A) Russie | B) Norvège | C) Canada | D) Corée du Sud";"A) Russia | B) Norway | C) Canada | D) South Korea";A;"";"";"OpenTDB"
1839;Sports;2;"Qui a remporté la Ligue des champions en 1999 ?";"Who won the Champions League in 1999?";"A) Manchester United | B) Barcelone | C) Bayern Munich | D) Liverpool";"A) Manchester United | B) Barcelona | C) Bayern Munich | D) Liverpool";A;"";"";"OpenTDB"
1840;Sports;2;"En F1, la Safety Car virtuelle a été introduite après l'accident mortel de quel pilote ?";"In Formula 1, the Virtual Safety Car was introduced following the fatal crash of which driver?";"A) Gilles Villeneuve | B) Ayrton Senna | C) Ronald Ratzenberger | D) Jules Bianchi";"A) Gilles Villeneuve | B) Ayrton Senna | C) Ronald Ratzenberger | D) Jules Bianchi";D;"";"";"OpenTDB"
1841;Sports;2;"Quel joueur de fléchettes a remporté le plus de titres de champion du monde ?";"Which darts player has won the most World Championship titles?";"A) Eric Bristow | B) Phil Taylor | C) Raymond van Barneveld | D) Michael van Gerwen";"A) Eric Bristow | B) Phil Taylor | C) Raymond van Barneveld | D) Michael van Gerwen";B;"";"";"OpenTDB"
1842;Sports;3;"Qui a marqué le but vainqueur en fin de match lors de la finale de la C1 1999 entre Man United et le Bayern ?";"Who scored the injury time winning goal in the 1999 UEFA Champions League final between Manchester United and Bayern Munich?";"A) Dwight Yorke | B) David Beckham | C) Ole Gunnar Solskjær | D) Andy Cole";"A) Dwight Yorke | B) David Beckham | C) Ole Gunnar Solskjær | D) Andy Cole";C;"";"";"OpenTDB"
1843;Sports;3;"Quel est le record personnel de Kenenisa Bekele sur marathon ?";"Which is Kenenisa Bekele's personal best at marathon?";"A) 2:01:12 | B) 2:01:51 | C) 2:01:41 | D) 2:01:45";"A) 2:01:12 | B) 2:01:51 | C) 2:01:41 | D) 2:01:45";C;"";"";"OpenTDB"
1844;Sports;1;"Quelles deux équipes ont joué le Super Bowl XLII ?";"Which two teams played in Super Bowl XLII?";"A) Seattle Seahawks & Denver Broncos | B) Philadelphia Eagles & New England Patriots | C) New York Giants & New England Patriots | D) Green Bay Packers & Pittsburgh Steelers";"A) The Seattle Seahawks & The Denver Broncos | B) The Philadelphia Eagles & The New England Patriots | C) The New York Giants & The New England Patriots | D) The Green Bay Packers & The Pittsburgh Steelers";C;"";"";"OpenTDB"
1845;Sports;1;"Quel pays a accueilli la Coupe du Monde FIFA 2018 ?";"Which country hosted the 2018 FIFA World Cup?";"A) États-Unis | B) Russie | C) Arabie Saoudite | D) Allemagne";"A) United States | B) Russia | C) Saudi Arabia | D) Germany";B;"";"";"OpenTDB"
