id;category;difficulty;question_fr;question_en;choices_fr;choices_en;correct;explanation_fr;explanation_en;source_hint
2275;Animation;2;Quel numéro figurait sur le t-shirt de Gérald dans « Arnold » ?;"What was the number on Gerald's shirt in ""Hey Arnold!""?";A) 33 | B) 38 | C) 88 | D) 83;A) 33 | B) 38 | C) 88 | D) 83;A;;;"OpenTDB"
2276;Animation;1;Lequel de ces personnages n'appartient pas à « Les Pierrafeu » ?;Which of the following is not a Flintstones character?;A) Lord Rockingham IX | B) Le Grand Gazou | C) Barney Rubble | D) Rockhead Slate;A) Lord Rockingham IX | B) The Great Gazoo | C) Barney Rubble | D) Rockhead Slate;A;;;"OpenTDB"
2277;Animation;2;Dans la série animée RWBY, comment s'appelle l'arme de Weiss Schnee ?;In the animated series RWBY, what is the name of the weapon used by Weiss Schnee?;A) Crescent Rose | B) Myrtenaster | C) Gambol Shroud | D) Ember Celica;A) Crescent Rose | B) Myrtenaster | C) Gambol Shroud | D) Ember Celica;B;;;"OpenTDB"
2278;Animation;2;Lequel de ces personnages de dessin animé n'est PAS doublé par Rob Paulsen ?;Which one of these cartoon characters is NOT voiced by Rob Paulsen?;A) The Mask (The Mask, série TV) | B) Carl Wheezer (Jimmy Neutron) | C) Max Tennyson (Ben 10) | D) Yakko Warner (Animaniacs);A) The Mask (The Mask, TV Series) | B) Carl Wheezer (Jimmy Neutron) | C) Max Tennyson (Ben 10) | D) Yakko Warner (Animaniacs);C;;;"OpenTDB"
2279;Animation;1;Dans « Les Simpson », dans quelle guerre Seymour Skinner a-t-il servi en tant que béret vert ?;In The Simpsons, which war did Seymour Skinner serve in the USA Army as a Green Beret?;A) Guerre froide | B) Guerre du Vietnam | C) Première Guerre mondiale | D) Seconde Guerre mondiale;A) Cold War | B) Vietnam War | C) World War 1 | D) World War 2;B;;;"OpenTDB"
2280;Animation;1;Quel est le nom de famille d'un des enseignants masculins dans la série BBC « Facteur Pat » ?;What is the surname of one of the male teachers in the BBC series Postman Pat?;A) Lays | B) Walker | C) Dorito | D) Pringle;A) Lays | B) Walker | C) Dorito | D) Pringle;D;;;"OpenTDB"
2281;Animation;2;Quelle série Cartoon Network a diffusé son premier épisode le 4 novembre 2013 ?;What Cartoon Network show aired its first episode on November 4th, 2013?;A) Le Monde incroyable de Gumball | B) Steven Universe | C) Adventure Time | D) Regular Show;A) The Amazing World of Gumball | B) Steven Universe | C) Adventure Time | D) Regular Show;B;;;"OpenTDB"
2282;Animation;2;Quel personnage Sanrio a été introduit en 1996 ?;Which Sanrio character was introduced in 1996?;A) Badtz-Maru | B) My Melody | C) Pompompurin | D) Kerropi;A) Badtz-Maru | B) My Melody | C) Pompompurin | D) Kerropi;C;;;"OpenTDB"
2283;Animation;2;Bugs Bunny, Tony le Tigre et autres personnages animaux bipèdes sont connus sous quel type de personnage ?;Bugs Bunny, Tony the Tiger, and other bipedal animal characters are known as what type of character?;A) Anthrogénétique | B) Anthropolégique | C) Anthropologique | D) Anthropomorphe;A) Anthrogenetic | B) Anthropolegic  | C) Anthrologic | D) Anthropomorphic;D;;;"OpenTDB"
2284;Animation;2;Qui donne sa voix au personnage de Diamant Blanc dans Steven Universe ?;The character White Diamond from Steven Universe, is voiced by who?;A) Rihanna | B) Christine Ebersole | C) Aly Michalka | D) Ellen McLain;A) Rihanna | B) Christine Ebersole | C) Aly Michalka | D) Ellen McLain;B;;;"OpenTDB"
2285;Animation;1;Comment s'appelle la sorcière des mers dans le film Disney de 1989 « La Petite Sirène » ?;"What was the name of the sea witch in the 1989 Disney film ""The Little Mermaid""?";A) Madame Mim | B) Lady Trémaine | C) Maléfique | D) Ursula;A) Madam Mim | B) Lady Tremaine | C) Maleficent | D) Ursula;D;;;"OpenTDB"
2286;Animation;1;Quelle est la relation entre Rick et Morty dans la série « Rick et Morty » ?;"What is the relationship between Rick and Morty in the show ""Rick and Morty""?";A) Grand-père et petit-fils | B) Père et fils | C) Meilleurs amis | D) Partenaires contre le crime;A) Grandfather and Grandson | B) Father and Son | C) Best Friends | D) Crimefighting Partners;A;;;"OpenTDB"
2287;Animation;1;Butters Stotch, Pip Pirrup et Wendy Testaburger sont des personnages de quelle longue série animée ?;Butters Stotch, Pip Pirrup, and Wendy Testaburger are all characters in which long running animated TV series?;A) South Park | B) Les Simpson | C) Family Guy | D) Bob's Burgers;A) South Park | B) The Simpsons | C) Family Guy | D) Bob's Burgers;A;;;"OpenTDB"
2288;Animation;3;Dans le dessin animé de 1969 « Satanas et Diabolo », laquelle de ces phrases ne figurait PAS dans le générique ?;"In the 1969 Cartoon show ""Dastardly and Muttley in Their Flying Machines"", which were NOT one of the lyrics in the opening theme?";A) Pique-le | B) Marque-le | C) Poignarde-le | D) Attrape-le;A) Jab him | B) Tab him | C) Stab him | D) Nab him;C;;;"OpenTDB"
2289;Animation;3;Dans « Gravity Falls », que fait Quentin Trembley lorsqu'il est chassé de la Maison Blanche ?;"In ""Gravity Falls"", what does Quentin Trembley do when he is driven out from the White House?";A) Saute par la fenêtre. | B) Mange une salamandre et saute par la fenêtre. | C) Libère 1 000 salamandres captives dans la Maison Blanche. | D) Part en paix.;A) Jump out the window. | B) Eat a salamander and jump out the window. | C) Release 1,000 captive salamanders into the white house. | D) Leave in peace.;B;;;"OpenTDB"
2290;Animation;2;Qui a créé l'émission de comédie en stop motion « Robot Chicken » ?;"The stop motion comedy show ""Robot Chicken"" was created by which of the following?";A) Seth Green | B) Seth Rollins | C) Seth MacFarlane | D) Seth Rogen;A) Seth Green | B) Seth Rollins | C) Seth MacFarlane | D) Seth Rogen;A;;;"OpenTDB"
2291;Animation;2;Quelle est la cadence d'images standard pour l'animation ?;What is the standard frame rate for animation?;A) 24 IPS | B) 30 IPS | C) 60 IPS | D) 12 IPS;A) 24 FPS | B) 30 FPS | C) 60 FPS | D) 12 FPS;A;;;"OpenTDB"
2292;Animation;1;Quel mot signifie « perdu » en hawaïen et est aussi le prénom d'une petite fille dans un film de 2002 avec un alien nommé « Stitch » ?;"What is lost in Hawaiian and is also the name of a little girl in a 2002 film which features a alien named ""Stitch""?";A) Lolo | B) Lilo | C) Lulu | D) Lucy;A) Lolo | B) Lilo | C) Lulu | D) Lucy;B;;;"OpenTDB"
2293;Animation;3;Comment s'appelait le chien de Jonny dans « Les Aventures de Jonny Quest » ?;What was the name of Jonny's pet dog in The Adventures of Jonny Quest?;A) Rocky | B) Bandit | C) Lucky | D) Max;A) Rocky | B) Bandit | C) Lucky | D) Max;B;;;"OpenTDB"
2294;Animation;3;Qui a doublé le chien de Stan dans l'épisode South Park « La Grande Croisière Gay de Big Gay Al » ?;"Who played Stan's dog in the South Park episode ""Big Gay Al's Big Gay Boat Ride""?";A) George Clooney | B) Matt Stone | C) Robert Smith | D) Jay Leno;A) George Clooney | B) Matt Stone | C) Robert Smith | D) Jay Leno;A;;;"OpenTDB"
2295;Animation;3;Quelle ville a inspiré le nom de « Springfield » dans « Les Simpson » ?;"What town was ""Springfield"" from ""The Simpsons"" originally named after?";A) Springfield, Oregon | B) Springfield, Massachusetts | C) Springfield, Illinois | D) Springfield, Missouri;A) Springfield, Oregon | B) Springfield, Massachusetts | C) Springfield, Illinois | D) Springfield, Missouri;A;;;"OpenTDB"
2296;Animation;2;Dans le film animé DreamWorks « Madagascar », qui donne sa voix au lémurien Maurice ?;"In the Dreamworks animated movie ""Madagascar,"" who voices Maurice the lemur?";A) Cedric the Entertainer | B) Chris Rock | C) Sacha Baron Cohen | D) Jack Black;A) Cedric the Entertainer | B) Chris Rock | C) Sacha Baron Cohen | D) Jack Black;A;;;"OpenTDB"
2297;Animation;2;Quel personnage animé sur internet est connu pour répondre à ses e-mails avec des gants de boxe ?;What animated internet character is known to answer emails with his boxing gloves?;A) Strong Sad | B) Strong Bad | C) Strong Mad | D) Strong Glad;A) Strong Sad | B) Strong Bad | C) Strong Mad | D) Strong Glad;B;;;"OpenTDB"
2298;Animation;3;Dans « Gravity Falls », le personnage Bill Cipher déclare que « l'univers est… » quoi ?;"In ""Gravity Falls"", the character Bill Cipher remarks that ""the universe is what?""";A) Une illusion | B) Une simulation | C) En train de se corrompre | D) Un hologramme;A) An illusion  | B) A simulation | C) Corrupting | D) A hologram;D;;;"OpenTDB"
2299;Animation;2;Quel est le vrai prénom de Dipper dans « Gravity Falls » ?;"What is Dipper's real name from ""Gravity Falls""?";A) Mable Pines | B) Mason Pines | C) Mark Pines | D) Jason Pines;A) Mable Pines | B) Mason Pines | C) Mark Pines | D) Jason Pines;B;;;"OpenTDB"
2300;Animation;1;Laquelle de ces répliques n'est PAS utilisée par Rick Sanchez dans « Rick et Morty » ?;"Which of these is NOT a catchphrase used by Rick Sanchez in the TV show ""Rick and Morty""?";A) Rikki-Tikki-Tavi, biatch ! | B) Hit the sack, Jack ! | C) Slam dunk, rien que le filet ! | D) Wubba-lubba-dub-dub !;A) Rikki-Tikki-Tavi, biatch! | B) Hit the sack, Jack! | C) Slam dunk, nothing but net! | D) Wubba-lubba-dub-dub!;C;;;"OpenTDB"
2301;Animation;3;Quel fut le premier mot canonique de Maggie Simpson, hors courts métrages Tracey Ullman ?;What was Maggie Simpson's first canonical word, not including the Tracey Ullman shorts?;A) Papa. | B) Rusty ! | C) Ja ! | D) Suite ?;A) Daddy. | B) Rusty! | C) Ja! | D) Sequel?;A;;;"OpenTDB"
2302;Animation;2;Dans la série « Fat Albert et les Cosby Kids », comment s'appelle le gang fictif des personnages ?;"In the show ""Fat Albert and the Cosby Kids"", what is the name of the characters' fictional gang?";A) La Bande Pourrie | B) Le Gang de la Casse | C) Les Sept de la Ferraille | D) La Troupe des Déchets;A) The Rotten Posse | B) The Junkyard Gang | C) The Scrapyard Seven | D) The Trash Troupe;B;;;"OpenTDB"
2303;Animation;2;Dans « Bob l'éponge », comment s'appelle la résidence de Sandy ?;"In ""SpongeBob SquarePants"", what is the name of Sandy Cheek's place of residence?";A) Centre de Recherche Aquatique | B) « Le Dôme » | C) Le Treedôme de Sandy | D) La Bulle de Sandy;"A) Auquatic Reseach Centre | B) ""The Dome"" | C) Sandy's Treedome | D) Sandy's Bubble";C;;;"OpenTDB"
2304;Animation;1;Quel fut le premier film Disney à utiliser des images de synthèse (CGI) ?;What was the first Disney movie to use CGI?;A) Tron | B) Taron et le Chaudron Magique | C) Toy Story | D) Fantasia;A) Tron | B) The Black Cauldron | C) Toy Story | D) Fantasia;B;;;"OpenTDB"
2305;Animation;1;Dans quelle ville se déroule « Les Pierrafeu » ?;What is the name of the city that The Flintstones is based in?;A) Bedrock | B) Rockhampton | C) Boulder City | D) Stoneville;A) Bedrock | B) Rockhampton | C) Boulder City | D) Stoneville;A;;;"OpenTDB"
2306;Animation;2;Comment s'appelle l'alligator que les Simpson ont « tué » dans l'épisode « Tue l'alligator et fuis » ?;"What is the name of the Alligator that The Simpsons ""killed"" in the episode ""Kill The Alligator and Run""?";A) Capitaine Jack | B) Capitaine Jake | C) Capitaine Hector | D) Capitaine Flynn;A) Captain Jack | B) Captain Jake | C) Captain Hector | D) Captain Flynn;A;;;"OpenTDB"
2307;Animation;3;Quelle famille de dessin animé habite au 31 Spooner Street, Quahog, Rhode Island ?;Which cartoon family lives in 31 Spooner Street, Quahog, Rhode Island USA?;A) Les Hills | B) Les Simpson | C) Les Jetson | D) Les Griffin;A) The Hills | B) The Simpsons | C) The Jetsons | D) The Griffins;D;;;"OpenTDB"
2308;Animation;2;Quelle capacité l'amulette de la Princesse Sofia lui permet-elle de respirer sous l'eau ?;What ability does Princess Sofia the First have from her amulet that allows her to breathe underwater?;A) Bouclier de Bulle | B) Transformation en Sirène | C) Tête-Bulle | D) Branchies Artificielles;A) Bubble Shield | B) Mermaid Transformation | C) Bubble Head | D) Artificial Gills;B;;;"OpenTDB"
2309;Animation;2;Quel personnage Hanna-Barbera voyageait avec un compagnon canin nommé Beegle Beagle ?;Which Hanna-Barbera cartoon character travelled with a canine companion named Beegle Beagle?;A) Boss Gator | B) Yogi l'Ours | C) Grape Ape | D) Wally Gator;A) Boss Gator | B) Yogi Bear | C) Grape Ape | D) Wally Gator;C;;;"OpenTDB"
2310;Animation;3;Quelle est la date de diffusion du premier épisode des « Super Nanas » ?;"What was the release date of the first episode of ""The Powerpuff Girls""?";A) 25 juin 1999 | B) 14 avril 2001 | C) 18 novembre 1998 | D) 28 juillet 2000;A) June 25, 1999 | B) April 14, 2001 | C) November 18, 1998 | D) July 28, 2000;C;;;"OpenTDB"
2311;Animation;2;Adam West était le maire de quelle ville de dessin animé ?;Adam West was the mayor of which cartoon town?;A) Langley Falls | B) South Park | C) Quahog | D) Springfield;A) Langley Falls | B) South Park | C) Quahog | D) Springfield;C;;;"OpenTDB"
2312;Animation;2;Quel est le personnage « blonde écervelée » dans « La Maison des Loud » sur Nickelodeon ?;"Who is the ""dumb blonde"" character in Nickelodeon's ""The Loud House""?";A) Luna | B) Leni | C) Lincoln | D) Luan;A) Luna | B) Leni | C) Lincoln | D) Luan;B;;;"OpenTDB"
2313;Animation;1;Dans le film Pixar « Toy Story », comment s'appelle l'enfant propriétaire des jouets ?;"In the Pixar film, ""Toy Story"" what was the name of the child who owned the toys?";A) Matt | B) Edward | C) Andy | D) Danny;A) Matt | B) Edward | C) Andy | D) Danny;C;;;"OpenTDB"
2314;Animation;2;Dans « Vice-Versa », quelle ville Colère critique-t-il pour avoir gâché la pizza ?;"Which city did Anger berate for ruining pizza in ""Inside Out""?";A) Washington | B) Californie | C) San Francisco | D) Minnesota;A) Washington | B) California | C) San Francisco | D) Minnesota;C;;;"OpenTDB"
2315;Animation;3;Dans « Rick et Morty », de quelle dimension Rick et Morty sont-ils originaires ?;"In ""Rick and Morty"", from which dimension do Rick and Morty originate from?";A) C-136 | B) J1977 | C) C500-a | D) C-137;A) C-136 | B) J1977 | C) C500-a | D) C-137;D;;;"OpenTDB"
2316;Animation;1;Dans South Park, quel est le nom de famille de Stan ?;In South Park, what is Stan's surname?;A) Marsh | B) Tweak | C) Broflovski | D) Stotch;A) Marsh | B) Tweak | C) Broflovski | D) Stotch;A;;;"OpenTDB"
2317;Animation;2;En quelle année l'adaptation animée de « 3 mars comme un lion » a-t-elle été diffusée ?;"In what year did the anime adaptation of ""March Comes In Like A Lion"" air?";A) 2018 | B) 2015 | C) 2017 | D) 2016;A) 2018 | B) 2015 | C) 2017 | D) 2016;D;;;"OpenTDB"
2318;Animation;1;Qui a créé la série Cartoon Network « Regular Show » ?;"Who created the Cartoon Network series ""Regular Show""?";A) Ben Bocquelet | B) J. G. Quintel | C) Rebecca Sugar | D) Pendleton Ward;A) Ben Bocquelet | B) J. G. Quintel | C) Rebecca Sugar | D) Pendleton Ward;B;;;"OpenTDB"
2319;Animation;1;Dans « Avatar, le dernier maître de l'air », quel élément Aang commence-t-il à apprendre après avoir été décongelé ?;"In ""Avatar: The Last Airbender"", which element does Aang begin to learn after being defrosted?";A) Terre | B) Feu | C) Eau | D) Air;A) Earth | B) Fire | C) Water | D) Air;C;;;"OpenTDB"
2320;Animation;1;Comment s'appellent les créatures que combattent les protagonistes de la série web RWBY ?;What is the name of the creatures that the protagonists of the webshow RWBY fight against?;A) Êtres des Ténèbres | B) Faucheurs | C) Sans-Cœur | D) Grimm;A) Dark Ones | B) Reavers | C) Heartless | D) Grimm;D;;;"OpenTDB"
2321;Animation;1;Dans My Little Pony, comment s'appelle la petite sœur d'Applejack ?;In My Little Pony, what is the name of Applejack's younger sister?;A) Red Delicious | B) Apple Fritter | C) Apple Sweets | D) Apple Bloom;A) Red Delicious | B) Apple Fritter | C) Apple Sweets | D) Apple Bloom;D;;;"OpenTDB"
2322;Animation;1;Qui donne sa voix à Ruby dans la série animée RWBY ?;Who voices for Ruby in the animated series RWBY?;A) Lindsay Jones | B) Jessica Nigri | C) Hayden Panettiere | D) Tara Strong;A) Lindsay Jones | B) Jessica Nigri | C) Hayden Panettiere | D) Tara Strong;A;;;"OpenTDB"
2323;Animation;3;Dans « Rick et Morty », la phrase « Wubba Lubba Dub Dub » signifie quoi en langage de Birdperson ?;"In the TV show ""Rick and Morty"", Rick uses the catchphrase ""Wubba Lubba Dub Dub"", which means what in Birdperson?";A) Je souffre, aidez-moi s'il vous plaît. | B) Je prie pour que ma vie se termine bientôt. | C) Je souffre énormément, aidez-moi s'il vous plaît. | D) Que la fête commence !;A) I am suffering, please help me. | B) I pray that my life ends soon. | C) I am in great pain, please help me. | D) Lets get this party started!;C;;;"OpenTDB"
2324;Animation;2;Quel chanteur a prêté sa voix à Mother Brain de Metroid dans la série animée « Captain N : Le Maître du jeu » ?;"Which singer provided the voice of Metroid's Mother Brain in the animated series ""Captain N: The Game Master""?";A) Levi Stubbs | B) Janet Jackson | C) Freddie Mercury | D) Joan Jett;A) Levi Stubbs | B) Janet Jackson | C) Freddie Mercury | D) Joan Jett;A;;;"OpenTDB"
2325;Animation;1;Lequel de ces véhicules ne figurait PAS dans le dessin animé « La Course à mort de Wacky » ?;Which of the following did not feature in the cartoon 'Wacky Races'?;A) La Pussycat Compacte | B) Le Dragon Wagon | C) La Bouldomobile | D) La Ramasseuse de foin Cramoisie;A) The Compact Pussycat | B) The Dragon Wagon | C) The Bouldermobile | D) The Crimson Haybailer;B;;;"OpenTDB"
2326;Animation;1;Lequel de ces personnages de « Bob l'éponge » n'est pas un céphalopode ?;"Which of these characters from ""SpongeBob SquarePants"" is not a squid?";A) Squidward | B) Orvillie | C) Gary | D) Squidette;A) Squidward | B) Orvillie | C) Gary | D) Squidette;C;;;"OpenTDB"
2327;Animation;2;Combien d'épisodes compte la saison cinq de Samurai Jack ?;How many episodes were in season five of Samurai Jack?;A) 10 | B) 11 | C) 12 | D) 13;A) 10 | B) 11 | C) 12 | D) 13;A;;;"OpenTDB"
2328;Animation;2;Quel est le vrai nom de Scooby-Doo ?;What is Scooby-Doo's real name?;A) Scooter | B) Scoobert | C) Scrappy | D) Shooby;A) Scooter | B) Scoobert | C) Scrappy | D) Shooby;B;;;"OpenTDB"
2329;Animation;1;Quel type d'animal est Bambi dans le film Disney ?;What type of animal is Disney's Bambi?;A) Cerf | B) Éléphant | C) Souris | D) Loup;A) Deer | B) Elephant | C) Mouse | D) Wolf;A;;;"OpenTDB"
2330;Animation;3;Dans l'univers « Star Wars », à quelle espèce appartient le Grand Amiral Thrawn ?;"In the ""Star Wars"" universe, what species is Grand Admiral Thrawn?";A) Gungans | B) Chiss | C) Pantorans | D) Twi'lek;A) Gungans | B) Chiss | C) Pantorans | D) Twi'lek;B;;;"OpenTDB"
2331;Animation;3;Benny, Brain, Fancy-Fancy, Spook et Choo-Choo étaient les associés de quel personnage Hanna-Barbera ?;Benny, Brain, Fancy-Fancy, Spook and Choo-Choo were known associates of what Hanna Barbera cartoon character?;A) Snagglepuss | B) Yogi l'Ours | C) Scooby-Doo | D) Top Cat;A) Snagglepuss | B) Yogi Bear | C) Scooby-Doo | D) Top Cat;D;;;"OpenTDB"
2332;Animation;1;Qui a doublé le Génie dans « Aladdin » de Disney ?;"Who voiced the Genie in Disney's ""Aladdin""?";A) Robin Williams | B) Adam Sandler | C) Jim Carrey | D) Billy Crystal;A) Robin Williams | B) Adam Sandler | C) Jim Carrey | D) Billy Crystal;A;;;"OpenTDB"
2333;Animation;1;Dans la série animée Disney de 1993 « Bonkers », comment s'appelle le second partenaire de Bonkers ?;"In the 1993 Disney animated series ""Bonkers"", what is the name of Bonker's second partner?";A) Dr. Ludwig von Drake | B) Dick Tracy | C) Eddie Valiant | D) Miranda Wright;A) Dr. Ludwig von Drake | B) Dick Tracy | C) Eddie Valiant | D) Miranda Wright;D;;;"OpenTDB"
2334;Animation;1;Quelle Tortue Ninja porte traditionnellement un bandeau orange ?;Which Teenage Mutant Ninja Turtle traditionally wears an orange bandana?;A) Donatello | B) Leonardo | C) Raphael | D) Michelangelo;A) Donatello | B) Leonardo | C) Raphael | D) Michelangelo;D;;;"OpenTDB"
2335;Animation;2;Quelle société mère possède Nickelodeon ?;Nickelodeon is owned by what parent company?;A) ABC | B) CBS | C) FOX | D) Viacom;A) ABC | B) CBS | C) FOX | D) Viacom;D;;;"OpenTDB"
2336;Animation;2;Dans « My Little Pony : Les Amies c'est magique », quel poney représente la qualité d'honnêteté ?;"In ""My Little Pony: Friendship is Magic"", which of these ponies represents the quality of honesty?";A) Pinkie Pie | B) Twilight Sparkle | C) Applejack | D) Rarity;A) Pinkie Pie | B) Twilight Sparkle | C) Applejack | D) Rarity;C;;;"OpenTDB"
2337;Animation;1;Wendy O. Koopa apparaît dans les dessins animés Super Mario de DIC, mais sous quel surnom ?;Wendy O. Koopa appeared in the Super Mario DIC Cartoons, but what was she known as?;A) Honey Pie | B) Wendy Pie | C) Kootie Pie | D) Sweetie Pie;A) Honey Pie | B) Wendy Pie | C) Kootie Pie | D) Sweetie Pie;C;;;"OpenTDB"
2338;Animation;1;Lequel de ces personnages de « Bob l'éponge » vit dans un ananas au fond de l'océan ?;"Which of these characters live in a pineapple under the sea in the cartoon ""SpongeBob SquarePants"".";A) Carlo Tentacule | B) Patrick Star | C) Bob l'éponge | D) M. Crabs;A) Squidward Tentacles | B) Patrick Star | C) SpongeBob SquarePants  | D) Mr. Krabs;C;;;"OpenTDB"
2339;Animation;1;Dans la série « Steven Universe », qui sont les deux principaux employés du Big Donut ?;"In the show ""Steven Universe"", who are the main two employees of The Big Donut?";A) Steven et James | B) Sadie et Lars | C) Erik et Julie | D) Bob et May;A) Steven and James | B) Sadie and Lars | C) Erik and Julie | D) Bob and May;B;;;"OpenTDB"
2340;Animation;1;Lequel de ces personnages n'est PAS un personnage Disney ?;Which of these is NOT a Disney cartoon character?;A) Daisy Duck | B) Oncle Picsou | C) Daffy Duck | D) Donald Duck;A) Daisy Duck | B) Scrooge McDuck | C) Daffy Duck | D) Donald Duck;C;;;"OpenTDB"
