id;category;difficulty;question_fr;question_en;choices_fr;choices_en;correct;explanation_fr;explanation_en;source_hint
2062;Livres;1;Qui a écrit le roman « Las Vegas Parano » ?;Who wrote the novel 'Fear And Loathing In Las Vegas'?;A) Hunter S. Thompson | B) Henry Miller | C) F. Scott Fitzgerald | D) William S. Burroughs;A) Hunter S. Thompson | B) Henry Miller | C) F. Scott Fitzgerald | D) William S. Burroughs;A;;;
2063;Livres;2;Quel est le quatrième livre de l'Ancien Testament ?;What is the fourth book of the Old Testament?;A) Lévitique | B) Exode | C) Genèse | D) Nombres;A) Leviticus | B) Exodus | C) Genesis | D) Numbers;D;;;
2064;Livres;3;Quel est le deuxième prénom de Ron Weasley ?;What is Ron Weasley's middle name?;A) John | B) Arthur | C) Dominic | D) Bilius;A) John | B) Arthur | C) Dominic | D) Bilius;D;;;
2065;Livres;1;Quelle a été la toute première entrée écrite pour le projet d'écriture collaborative SCP Foundation ?;What was the first ever entry written for the SCP Foundation collaborative writing project?;A) SCP-001 | B) SCP-173 | C) SCP-999 | D) SCP-1459;A) SCP-001 | B) SCP-173 | C) SCP-999 | D) SCP-1459;B;;;
2066;Livres;1;Quel est le deuxième livre de la série « Le Trône de Fer » de George R. R. Martin ?;What's the second book in George R. R. Martin's 'A Song of Ice and Fire' series?;A) A Dance with Dragons | B) A Storm of Swords | C) A Feast for Crows | D) A Clash of Kings;A) A Dance with Dragons | B) A Storm of Swords | C) A Feast for Crows | D) A Clash of Kings;D;;;
2067;Livres;3;Dans les livres de Beatrix Potter, quel type d'animal est Tommy Brock ?;In the Beatrix Potter books, what type of animal is Tommy Brock?;A) Lapin | B) Grenouille | C) Renard | D) Blaireau;A) Rabbit | B) Frog | C) Fox | D) Badger;D;;;
2068;Livres;2;Laquelle des œuvres suivantes n'est pas de Fiodor Dostoïevski ?;Which of the following is not a work authored by Fyodor Dostoevsky?;A) Notes du sous-sol | B) Anna Karénine | C) Les Frères Karamazov | D) Crime et Châtiment;A) Notes from the Underground | B) Anna Karenina | C) The Brothers Karamazov | D) Crime and Punishment;B;;;
2069;Livres;1;Quel est le nom du chien à trois têtes dans « Harry Potter à l'École des Sorciers » ?;What is the name of the three headed dog in Harry Potter and the Sorcerer's Stone?;A) Spike | B) Spot | C) Poofy | D) Touffu;A) Spike | B) Spot | C) Poofy | D) Fluffy;D;;;
2070;Livres;2;Quel est le nom du gang dont fait partie Ponyboy dans le roman « Outsiders » ?;What is the name of the gang that Ponyboy is a part of in the book, The Outsiders?;A) Les Socs | B) Les Outsiders | C) Les Greasers | D) La Mafia;A) The Socs | B) The Outsiders | C) The Greasers | D) The Mafia;C;;;
2071;Livres;3;Dans l'univers Harry Potter, qui Draco Malefoy épouse-t-il ?;In the Harry Potter universe, who does Draco Malfoy end up marrying?;A) Millicent Bulstrode | B) Hermione Granger | C) Pansy Parkinson | D) Astoria Greengrass;A) Millicent Bulstrode | B) Hermione Granger | C) Pansy Parkinson | D) Astoria Greengrass;D;;;
2072;Livres;3;Dans la série « Harry Potter », quel est le nom complet du directeur Dumbledore ?;"In the ""Harry Potter"" series, what is Headmaster Dumbledore's full name?";A) Albus Percival Wulfric Brian Dumbledore | B) Albus Valum Jetta Mobius Dumbledore | C) Albus James Lunae Otto Dumbledore | D) Albus Valencium Horatio Kul Dumbledore;A) Albus Percival Wulfric Brian Dumbledore | B) Albus Valum Jetta Mobius Dumbledore | C) Albus James Lunae Otto Dumbledore | D) Albus Valencium Horatio Kul Dumbledore;A;;;
2073;Livres;2;Dans « Wyrd Sisters » de Terry Pratchett, laquelle de ces femmes n'est pas l'une des trois sorcières principales ?;In Terry Pratchett's Discworld novel 'Wyrd Sisters', which of these are not one of the three main witches?;A) Winny Hathersham | B) Magrat Garlick | C) Granny Weatherwax | D) Nanny Ogg;A) Winny Hathersham | B) Magrat Garlick | C) Granny Weatherwax | D) Nanny Ogg;A;;;
2074;Livres;3;Abel Magwitch est un personnage de quel roman de Charles Dickens ?;Abel Magwitch is a character from which Charles Dickens novel?;A) Oliver Twist | B) Les Grandes Espérances | C) Les Papiers posthumes du Pickwick Club | D) Nicholas Nickleby;A) Oliver Twist | B) Great Expectations | C) The Pickwick Papers | D) Nicholas Nickleby;B;;;
2075;Livres;1;Lequel de ces titres N'est PAS un livre de la série Harry Potter ?;Which is NOT a book in the Harry Potter Series?;A) Le Prisonnier d'Azkaban | B) Les Reliques de la Mort | C) L'Elfe de Maison | D) La Chambre des Secrets;A) The Prisoner of Azkaban | B) The Deathly Hallows | C) The House Elf | D) The Chamber of Secrets;C;;;
2076;Livres;2;Dans « Le Hobbit », qui tue Smaug ?;"In the ""The Hobbit"", who kills Smaug?";A) Bard | B) Gandalf le Gris | C) Frodon | D) Bilbo Baggins;A) Bard | B) Gandalf the Grey | C) Frodo | D) Bilbo Baggins;A;;;
2077;Livres;1;Quel roman classique s'ouvre par la ligne « Appelez-moi Ismaël » ?;"Which classic book opens with the line ""Call me Ishmael""?";A) Moby Dick | B) Les Hauts de Hurlevent | C) Un Conte de Deux Villes | D) Kidnapped;A) Moby Dick | B) Wuthering Heights | C) A Tale of Two Cities | D) Kidnapped;A;;;
2078;Livres;3;Selon le roman de Bram Stoker, dans quelle ville côtière britannique Dracula débarqua-t-il ?;According to Bram Stoker's novel, in which British coastal town did Dracula come ashore?;A) Whitby | B) Brighton | C) Scarborough | D) Portsmouth;A) Whitby | B) Brighton | C) Scarborough | D) Portsmouth;A;;;
2079;Livres;1;Quel est le titre du premier roman Sherlock Holmes d'Arthur Conan Doyle ?;What is the title of the first Sherlock Holmes book by Arthur Conan Doyle?;A) Une étude en rouge | B) Une affaire d'identité | C) The Doings of Raffles Haw | D) Le Signe des Quatre;A) A Study in Scarlet | B) A Case of Identity | C) The Doings of Raffles Haw | D) The Sign of the Four;A;;;
2080;Livres;2;Le roman « La Ferme des Animaux » de George Orwell s'est inspiré de quel événement historique ?;"George Orwell's novel ""Animal Farm"" was inspired by which historical event?";A) La montée du fascisme et les influences d'Hitler. | B) La montée du communisme et les politiques de Staline. | C) La montée du Japon impérial et le contrôle du Pacifique. | D) Le New Deal de Franklin D. Roosevelt et ses effets sur la Grande Dépression.;A) The rise of fascism and Hitler's influences. | B) The rise of communism and Stalin's policies. | C) The rise of Imperial Japan and Pacific control. | D) Franklin D. Roosevelt's New Deal and its effects on The Great Depression.;B;;;
2081;Livres;2;Qui a écrit la série de romans de fantasy « Le Trône de Fer » ?;"Who wrote the ""A Song of Ice And Fire"" fantasy novel series?";A) George Eliot | B) George Lucas | C) George R. R. Martin | D) George Orwell;A) George Eliot | B) George Lucas | C) George R. R. Martin | D) George Orwell;C;;;
2082;Livres;2;Dans la série de livres pour enfants, d'où vient Paddington l'ours ?;In the children's book series, where is Paddington Bear originally from?;A) Canada | B) Pérou | C) Islande | D) Inde;A) Canada | B) Peru | C) Iceland | D) India;B;;;
2083;Livres;1;Qui a écrit « Harry Potter » ?;"Who wrote ""Harry Potter""?";A) Daniel Radcliffe | B) J.R.R. Tolkien | C) Terry Pratchett | D) J.K. Rowling;A) Daniel Radcliffe | B) J.R.R. Tolkien | C) Terry Pratchett | D) J.K. Rowling;D;;;
2084;Livres;2;Qui est l'auteur de « Username Evie » ?;"Which of the following was the author of ""Username Evie""?";A) Alfie Deyes | B) Joe Sugg | C) Joe Weller | D) Zoe Sugg;A) Alfie Deyes | B) Joe Sugg | C) Joe Weller | D) Zoe Sugg;B;;;
2085;Livres;3;Dans « Les Mensonges de Locke Lamora », que signifie « Lamora » en Throne Therin ?;"In The Lies Of Locke Lamora, what does ""Lamora"" mean in Throne Therin?";A) Justice | B) Vol | C) Ombre | D) Chaos;A) Justice | B) Thievery | C) Shadow | D) Chaos;C;;;
2086;Livres;1;Sous quel pseudonyme Stephen King a-t-il publié cinq romans entre 1977 et 1984 ?;Under what pseudonym did Stephen King publish five novels between 1977 and 1984?;A) Lewis Carroll | B) J. D. Robb | C) Mark Twain | D) Richard Bachman;A) Lewis Carroll | B) J. D. Robb | C) Mark Twain | D) Richard Bachman;D;;;
2087;Livres;2;Selon « Le Guide du voyageur galactique », la réponse à la vie, à l'univers et à tout le reste est…;According to The Hitchhiker's Guide to the Galaxy book, the answer to life, the universe and everything else is...;A) La mort | B) 42 | C) Le chocolat | D) Aimer tous ceux qui nous entourent;A) Death | B) 42 | C) Chocolate | D) Loving everyone around you;B;;;
2088;Livres;3;Quel est le deuxième prénom d'Hermione Granger ?;What is Hermione Granger's middle name?;A) Jane | B) Jo | C) Emma | D) Jean;A) Jane | B) Jo | C) Emma | D) Jean;D;;;
2089;Livres;3;Laquelle des œuvres suivantes n'est PAS de Shakespeare ?;Which of the following is NOT a work done by Shakespeare?;A) Trial of Temperance | B) Mesure pour mesure | C) Titus Andronicus | D) Cymbeline;A) Trial of Temperance | B) Measure For Measure | C) Titus Andronicus | D) Cymbeline;A;;;
2090;Livres;3;Dans quel roman classique de Mark Twain un mendiant et le Prince de Galles échangent-ils leurs vêtements et découvrent les inégalités sociales ?;In which classic novel by Mark Twain did a beggar and Prince of Wales switch clothes, and learn about social class inequality?;A) Le Prince et le Pauvre | B) Hamlet | C) Wealthy Boy and the Schmuck | D) A Modern Twain Story;A) The Prince and the Pauper | B) Hamlet | C) Wealthy Boy and the Schmuck | D) A Modern Twain Story;A;;;
2091;Livres;3;Quel auteur a co-écrit « Le Manifeste du Parti Communiste » aux côtés de Karl Marx ?;"Which author co-wrote ""The Communist Manifesto"" alongside Karl Marx?";A) Alexander Kerensky | B) Paul Lafargue | C) Friedrich Engels | D) Robert Owen;A) Alexander Kerensky | B) Paul Lafargue | C) Friedrich Engels | D) Robert Owen;C;;;
2092;Livres;2;Lequel de ces auteurs n'est pas né en Angleterre ?;Which of the following authors was not born in England?;A) H G Wells | B) Arthur Conan Doyle | C) Arthur C Clarke | D) Graham Greene;A) H G Wells | B) Arthur Conan Doyle | C) Arthur C Clarke | D) Graham Greene;B;;;
2093;Livres;2;Qui a écrit le livre « Fahrenheit 451 » ?;"The book ""Fahrenheit 451"" was written by whom?";A) Ray Bradbury | B) Stephen King | C) R. L. Stine | D) Wolfgang Amadeus Mozart;A) Ray Bradbury | B) Stephen King | C) R. L. Stine | D) Wolfgang Amadeus Mozart;A;;;
2094;Livres;1;Qui est l'auteur original de Frankenstein ?;Who was the original author of Frankenstein?;A) Mary Shelley | B) Bram Stoker | C) H. P. Lovecraft | D) Edgar Allan Poe;A) Mary Shelley | B) Bram Stoker | C) H. P. Lovecraft | D) Edgar Allan Poe;A;;;
2095;Livres;2;J.K. Rowling a terminé « Harry Potter et les Reliques de la Mort » dans quel hôtel d'Édimbourg, en Écosse ?;"J.K. Rowling completed ""Harry Potter and the Deathly Hallows"" in which hotel in Edinburgh, Scotland?";A) The Dunstane Hotel | B) The Balmoral | C) Sheraton Grand Hotel & Spa | D) Hotel Novotel;A) The Dunstane Hotel | B) The Balmoral | C) Sheraton Grand Hotel & Spa | D) Hotel Novotel;B;;;
2096;Livres;1;Lequel des livres suivants est le plus vendu au monde ?;Which of the following is the world's best-selling book?;A) Harry Potter à l'École des Sorciers | B) Le Seigneur des Anneaux | C) Le Petit Prince | D) Da Vinci Code;A) Harry Potter and the Philosopher's Stone | B) The Lord of the Rings | C) The Little Prince | D) The Da Vinci Code;B;;;
2097;Livres;2;Qui a écrit le roman d'horreur « Rosemary's Baby » en 1967 ?;"Who wrote the 1967 horror novel ""Rosemary's Baby""?";A) Ira Levin | B) Robert Bloch | C) Mary Shelley | D) Stephen King;A) Ira Levin | B) Robert Bloch | C) Mary Shelley | D) Stephen King;A;;;
2098;Livres;2;Quelle série de livres de Jim Butcher suit un sorcier dans le Chicago moderne ?;What book series published by Jim Butcher follows a wizard in modern day Chicago?;A) The Dresden Files | B) My Life as a Teenage Wizard | C) The Cinder Spires | D) A Hat in Time;A) The Dresden Files | B) My Life as a Teenage Wizard | C) The Cinder Spires | D) A Hat in Time;A;;;
2099;Livres;1;Qui a écrit le roman pour jeunes adultes « Nos Étoiles Contraires » ?;"Who wrote the young adult novel ""The Fault in Our Stars""?";A) John Green | B) Stephen Chbosky | C) Suzanne Collins | D) Stephenie Meyer;A) John Green | B) Stephen Chbosky | C) Suzanne Collins | D) Stephenie Meyer;A;;;
2100;Livres;2;Le livre « Le Petit Prince » a été écrit par…;"The book ""The Little Prince"" was written by...";A) Miguel de Cervantes Saavedra | B) Antoine de Saint-Exupéry | C) Jane Austen | D) F. Scott Fitzgerald;A) Miguel de Cervantes Saavedra | B) Antoine de Saint-Exupéry | C) Jane Austen | D) F. Scott Fitzgerald;B;;;
2101;Livres;2;Dans le roman « Le Seigneur des Anneaux », combien d'anneaux de pouvoir ont été donnés à la race des hommes ?;"In the novel ""Lord of the Rings"", how many rings of power were given to the race of man?";A) 5 | B) 11 | C) 13 | D) 9;A) 5 | B) 11 | C) 13 | D) 9;D;;;
2102;Livres;2;Quel est le nom du dragon d'Eragon dans « Eragon » ?;"What is the name of Eragon's dragon in ""Eragon""?";A) Glaedr | B) Saphira | C) Arya | D) Thorn;A) Glaedr | B) Saphira | C) Arya | D) Thorn;B;;;
2103;Livres;2;Sous quel nom l'auteur Eric Blair était-il mieux connu ?;By what name was the author Eric Blair better known?;A) Ernest Hemingway | B) Aldous Huxley | C) George Orwell | D) Ray Bradbury;A) Ernest Hemingway | B) Aldous Huxley | C) George Orwell | D) Ray Bradbury;C;;;
2104;Livres;1;Qui a écrit « La Lettre Écarlate », publiée en 1850 ?;"Who wrote ""The Scarlet Letter"", published in 1850?";A) Nathaniel Hawthorne | B) Catherine Maria Sedgwick | C) James Fenimore Cooper | D) Washington Irving;A) Nathaniel Hawthorne | B) Catherine Maria Sedgwick | C) James Fenimore Cooper | D) Washington Irving;A;;;
2105;Livres;3;Dans l'univers de Magic : The Gathering, dans quel plan l'extension « Homelands » se déroule-t-elle ?;In the Magic: The Gathering universe, which plane does the Homelands expansion take place in?;A) Tazeem | B) Ulgrotha | C) Llanowar | D) Bant;A) Tazeem | B) Ulgrotha | C) Llanowar | D) Bant;B;;;
2106;Livres;2;Le roman « Des Souris et des Hommes » a été écrit par quel auteur ?;"The novel ""Of Mice And Men"" was written by what author?";A) Harper Lee | B) George Orwell | C) John Steinbeck | D) Mark Twain;A) Harper Lee | B) George Orwell | C) John Steinbeck | D) Mark Twain;C;;;
2107;Livres;2;Dans « Les Mensonges de Locke Lamora », sous quel titre Locke est-il connu dans le milieu criminel ?;In The Lies of Locke Lamora, what title is Locke known by in the criminal world?;A) La Rose des Marrows | B) L'Épine de Camorr | C) L'Épine d'Emberlain | D) L'Épine des Marrows;A) The Rose of the Marrows | B) The Thorn of Camorr | C) The Thorn of Emberlain | D) The Thorn of the Marrows;B;;;
2108;Livres;2;Quel poste Harry Potter occupe-t-il au Quidditch ?;What position does Harry Potter play in Quidditch?;A) Attrapeur | B) Poursuiveur | C) Gardien | D) Batteur;A) Seeker | B) Chaser | C) Keeper | D) Beater;A;;;
2109;Livres;2;Quel est le nom de l'auteur de la série « Percy Jackson » ?;What is the name of the author of book series 'Percy Jackson'?;A) Rick Riordan | B) J.K. Rowling | C) Sandra Bullock | D) Roald Dahl;A) Rick Riordan | B) J.K. Rowling | C) Sandra Bullock | D) Roald Dahl;A;;;
2110;Livres;1;Quel est le prénom du père de Harry Potter ?;What's Harry Potter's dad's name?;A) Hairy Potter Sr. | B) Joey Potter | C) Frank Potter | D) James Potter;A) Hairy Potter Sr. | B) Joey Potter | C) Frank Potter | D) James Potter;D;;;
2111;Livres;1;Quel est le titre du quatrième livre de la série « La Tour Sombre » de Stephen King ?;What is the name of the fourth book in Stephen King's The Dark Tower series?;A) The Dark Half | B) Wizard and Glass | C) Hearts in Atlantis | D) Wolves of the Calla;A) The Dark Half | B) Wizard and Glass | C) Hearts in Atlantis | D) Wolves of the Calla;B;;;
2112;Livres;2;Dans « Le Seigneur des Anneaux », qui est le propriétaire d'Asfaloth, le cheval qui amène Frodon à Fondcombe ?;"In ""The Lord of the Rings,"" who is the owner of Asfaloth, the horse which brings Frodo to Rivendell?";A) Arwen | B) Haldir | C) Glorfindel | D) Aragorn;A) Arwen | B) Haldir | C) Glorfindel | D) Aragorn;C;;;
2113;Livres;2;Où se déroule « Ça » de Stephen King ?;"Where does Stephen King's ""IT"" take place?";A) Rockford, Illinois | B) Kingsland, Texas | C) Derry, Maine | D) Innsmouth, Massachusetts;A) Rockford, Illinois | B) Kingsland, Texas | C) Derry, Maine | D) Innsmouth, Massachusetts;C;;;
