id;category;difficulty;question;choices;correct;explanation;source_hint
2075;Livres;1;Which is NOT a book in the Harry Potter Series?;A) The Prisoner of Azkaban | B) The Deathly Hallows | C) The House Elf | D) The Chamber of Secrets;C;;
2076;Livres;2;"In the ""The Hobbit"", who kills Smaug?";A) Bard | B) Gandalf the Grey | C) Frodo | D) Bilbo Baggins;A;;
2077;Livres;1;"Which classic book opens with the line ""Call me Ishmael""?";A) Moby Dick | B) Wuthering Heights | C) A Tale of Two Cities | D) Kidnapped;A;;
2078;Livres;3;According to Bram Stoker's novel, in which British coastal town did Dracula come ashore?;A) Whitby | B) Brighton | C) Scarborough | D) Portsmouth;A;;
2079;Livres;1;What is the title of the first Sherlock Holmes book by Arthur Conan Doyle?;A) A Study in Scarlet | B) A Case of Identity | C) The Doings of Raffles Haw | D) The Sign of the Four;A;;
2080;Livres;2;"George Orwell's novel ""Animal Farm"" was inspired by which historical event?";A) The rise of fascism and Hitler's influences. | B) The rise of communism and Stalin's policies. | C) The rise of Imperial Japan and Pacific control. | D) Franklin D. Roosevelt's New Deal and its effects on The Great Depression.;B;;
2081;Livres;2;"Who wrote the ""A Song of Ice And Fire"" fantasy novel series?";A) George Eliot | B) George Lucas | C) George R. R. Martin | D) George Orwell;C;;
2082;Livres;2;In the children's book series, where is Paddington Bear originally from?;A) Canada | B) Peru | C) Iceland | D) India;B;;
2083;Livres;1;"Who wrote ""Harry Potter""?";A) Daniel Radcliffe | B) J.R.R. Tolkien | C) Terry Pratchett | D) J.K. Rowling;D;;
2084;Livres;2;"Which of the following was the author of ""Username Evie""?";A) Alfie Deyes | B) Joe Sugg | C) Joe Weller | D) Zoe Sugg;B;;
2085;Livres;3;"In The Lies Of Locke Lamora, what does ""Lamora"" mean in Throne Therin?";A) Justice | B) Thievery | C) Shadow | D) Chaos;C;;
2086;Livres;1;Under what pseudonym did Stephen King publish five novels between 1977 and 1984?;A) Lewis Carroll | B) J. D. Robb | C) Mark Twain | D) Richard Bachman;D;;
2087;Livres;2;According to The Hitchhiker's Guide to the Galaxy book, the answer to life, the universe and everything else is...;A) Death | B) 42 | C) Chocolate | D) Loving everyone around you;B;;
2088;Livres;3;What is Hermione Granger's middle name?;A) Jane | B) Jo | C) Emma | D) Jean;D;;
2089;Livres;3;Which of the following is NOT a work done by Shakespeare?;A) Trial of Temperance | B) Measure For Measure | C) Titus Andronicus | D) Cymbeline;A;;
2090;Livres;3;In which classic novel by Mark Twain did a beggar and Prince of Wales switch clothes, and learn about social class inequality?;A) The Prince and the Pauper | B) Hamlet | C) Wealthy Boy and the Schmuck | D) A Modern Twain Story;A;;
2091;Livres;3;"Which author co-wrote ""The Communist Manifesto"" alongside Karl Marx?";A) Alexander Kerensky | B) Paul Lafargue | C) Friedrich Engels | D) Robert Owen;C;;
2092;Livres;2;Which of the following authors was not born in England?;A) H G Wells | B) Arthur Conan Doyle | C) Arthur C Clarke | D) Graham Greene;B;;
2093;Livres;2;"The book ""Fahrenheit 451"" was written by whom?";A) Ray Bradbury | B) Stephen King | C) R. L. Stine | D) Wolfgang Amadeus Mozart;A;;
2094;Livres;1;Who was the original author of Frankenstein?;A) Mary Shelley | B) Bram Stoker | C) H. P. Lovecraft | D) Edgar Allan Poe;A;;
2095;Livres;2;"J.K. Rowling completed ""Harry Potter and the Deathly Hallows"" in which hotel in Edinburgh, Scotland?";A) The Dunstane Hotel | B) The Balmoral | C) Sheraton Grand Hotel & Spa | D) Hotel Novotel;B;;
2096;Livres;1;Which of the following is the world's best-selling book?;A) Harry Potter and the Philosopher's Stone | B) The Lord of the Rings | C) The Little Prince | D) The Da Vinci Code;B;;
2097;Livres;2;"Who wrote the 1967 horror novel ""Rosemary's Baby""?";A) Ira Levin | B) Robert Bloch | C) Mary Shelley | D) Stephen King;A;;
2098;Livres;2;What book series published by Jim Butcher follows a wizard in modern day Chicago?;A) The Dresden Files | B) My Life as a Teenage Wizard | C) The Cinder Spires | D) A Hat in Time;A;;
2099;Livres;1;"Who wrote the young adult novel ""The Fault in Our Stars""?";A) John Green | B) Stephen Chbosky | C) Suzanne Collins | D) Stephenie Meyer;A;;
2100;Livres;2;"The book ""The Little Prince"" was written by...";A) Miguel de Cervantes Saavedra | B) Antoine de Saint-Exupéry | C) Jane Austen | D) F. Scott Fitzgerald;B;;
2101;Livres;2;"In the novel ""Lord of the Rings"", how many rings of power were given to the race of man?";A) 5 | B) 11 | C) 13 | D) 9;D;;
2102;Livres;2;"What is the name of Eragon's dragon in ""Eragon""?";A) Glaedr | B) Saphira | C) Arya | D) Thorn;B;;
2103;Livres;2;By what name was the author Eric Blair better known?;A) Ernest Hemingway | B) Aldous Huxley | C) George Orwell | D) Ray Bradbury;C;;
2104;Livres;1;"Who wrote ""The Scarlet Letter"", published in 1850?";A) Nathaniel Hawthorne | B) Catherine Maria Sedgwick | C) James Fenimore Cooper | D) Washington Irving;A;;
2105;Livres;3;In the Magic: The Gathering universe, which plane does the Homelands expansion take place in?;A) Tazeem | B) Ulgrotha | C) Llanowar | D) Bant;B;;
2106;Livres;2;"The novel ""Of Mice And Men"" was written by what author?";A) Harper Lee | B) George Orwell | C) John Steinbeck | D) Mark Twain;C;;
2107;Livres;2;In The Lies of Locke Lamora, what title is Locke known by in the criminal world?;A) The Rose of the Marrows | B) The Thorn of Camorr | C) The Thorn of Emberlain | D) The Thorn of the Marrows;B;;
2108;Livres;2;What position does Harry Potter play in Quidditch?;A) Seeker | B) Chaser | C) Keeper | D) Beater;A;;
2109;Livres;2;What is the name of the author of book series 'Percy Jackson'?;A) Rick Riordan | B) J.K. Rowling | C) Sandra Bullock | D) Roald Dahl;A;;
2110;Livres;1;What's Harry Potter's dad's name?;A) Hairy Potter Sr. | B) Joey Potter | C) Frank Potter | D) James Potter;D;;
2111;Livres;1;What is the name of the fourth book in Stephen King's The Dark Tower series?;A) The Dark Half | B) Wizard and Glass | C) Hearts in Atlantis | D) Wolves of the Calla;B;;
2112;Livres;2;"In ""The Lord of the Rings,"" who is the owner of Asfaloth, the horse which brings Frodo to Rivendell?";A) Arwen | B) Haldir | C) Glorfindel | D) Aragorn;C;;
2113;Livres;2;"Where does Stephen King's ""IT"" take place?";A) Rockford, Illinois | B) Kingsland, Texas | C) Derry, Maine | D) Innsmouth, Massachusetts;C;;
