id;category;difficulty;question;choices;correct;explanation;source_hint
2296;Animation;2;"In the Dreamworks animated movie ""Madagascar,"" who voices Maurice the lemur?";A) Cedric the Entertainer | B) Chris Rock | C) Sacha Baron Cohen | D) Jack Black;A;;OpenTDB
2297;Animation;2;What animated internet character is known to answer emails with his boxing gloves?;A) Strong Sad | B) Strong Bad | C) Strong Mad | D) Strong Glad;B;;OpenTDB
2298;Animation;3;"In ""Gravity Falls"", the character Bill Cipher remarks that ""the universe is what?""";A) An illusion  | B) A simulation | C) Corrupting | D) A hologram;D;;OpenTDB
2299;Animation;2;"What is Dipper's real name from ""Gravity Falls""?";A) Mable Pines | B) Mason Pines | C) Mark Pines | D) Jason Pines;B;;OpenTDB
2300;Animation;1;"Which of these is NOT a catchphrase used by Rick Sanchez in the TV show ""Rick and Morty""?";A) Rikki-Tikki-Tavi, biatch! | B) Hit the sack, Jack! | C) Slam dunk, nothing but net! | D) Wubba-lubba-dub-dub!;C;;OpenTDB
2301;Animation;3;What was Maggie Simpson's first canonical word, not including the Tracey Ullman shorts?;A) Daddy. | B) Rusty! | C) Ja! | D) Sequel?;A;;OpenTDB
2302;Animation;2;"In the show ""Fat Albert and the Cosby Kids"", what is the name of the characters' fictional gang?";A) The Rotten Posse | B) The Junkyard Gang | C) The Scrapyard Seven | D) The Trash Troupe;B;;OpenTDB
2303;Animation;2;"In ""SpongeBob SquarePants"", what is the name of Sandy Cheek's place of residence?";"A) Auquatic Reseach Centre | B) ""The Dome"" | C) Sandy's Treedome | D) Sandy's Bubble";C;;OpenTDB
2304;Animation;1;What was the first Disney movie to use CGI?;A) Tron | B) The Black Cauldron | C) Toy Story | D) Fantasia;B;;OpenTDB
2305;Animation;1;What is the name of the city that The Flintstones is based in?;A) Bedrock | B) Rockhampton | C) Boulder City | D) Stoneville;A;;OpenTDB
2306;Animation;2;"What is the name of the Alligator that The Simpsons ""killed"" in the episode ""Kill The Alligator and Run""?";A) Captain Jack | B) Captain Jake | C) Captain Hector | D) Captain Flynn;A;;OpenTDB
2307;Animation;3;Which cartoon family lives in 31 Spooner Street, Quahog, Rhode Island USA?;A) The Hills | B) The Simpsons | C) The Jetsons | D) The Griffins;D;;OpenTDB
2308;Animation;2;What ability does Princess Sofia the First have from her amulet that allows her to breathe underwater?;A) Bubble Shield | B) Mermaid Transformation | C) Bubble Head | D) Artificial Gills;B;;OpenTDB
2309;Animation;2;Which Hanna-Barbera cartoon character travelled with a canine companion named Beegle Beagle?;A) Boss Gator | B) Yogi Bear | C) Grape Ape | D) Wally Gator;C;;OpenTDB
2310;Animation;3;"What was the release date of the first episode of ""The Powerpuff Girls""?";A) June 25, 1999 | B) April 14, 2001 | C) November 18, 1998 | D) July 28, 2000;C;;OpenTDB
2311;Animation;2;Adam West was the mayor of which cartoon town?;A) Langley Falls | B) South Park | C) Quahog | D) Springfield;C;;OpenTDB
2312;Animation;2;"Who is the ""dumb blonde"" character in Nickelodeon's ""The Loud House""?";A) Luna | B) Leni | C) Lincoln | D) Luan;B;;OpenTDB
2313;Animation;1;"In the Pixar film, ""Toy Story"" what was the name of the child who owned the toys?";A) Matt | B) Edward | C) Andy | D) Danny;C;;OpenTDB
2314;Animation;2;"Which city did Anger berate for ruining pizza in ""Inside Out""?";A) Washington | B) California | C) San Francisco | D) Minnesota;C;;OpenTDB
2315;Animation;3;"In ""Rick and Morty"", from which dimension do Rick and Morty originate from?";A) C-136 | B) J1977 | C) C500-a | D) C-137;D;;OpenTDB
2316;Animation;1;In South Park, what is Stan's surname?;A) Marsh | B) Tweak | C) Broflovski | D) Stotch;A;;OpenTDB
2317;Animation;2;"In what year did the anime adaptation of ""March Comes In Like A Lion"" air?";A) 2018 | B) 2015 | C) 2017 | D) 2016;D;;OpenTDB
2318;Animation;1;"Who created the Cartoon Network series ""Regular Show""?";A) Ben Bocquelet | B) J. G. Quintel | C) Rebecca Sugar | D) Pendleton Ward;B;;OpenTDB
2319;Animation;1;"In ""Avatar: The Last Airbender"", which element does Aang begin to learn after being defrosted?";A) Earth | B) Fire | C) Water | D) Air;C;;OpenTDB
2320;Animation;1;What is the name of the creatures that the protagonists of the webshow RWBY fight against?;A) Dark Ones | B) Reavers | C) Heartless | D) Grimm;D;;OpenTDB
2321;Animation;1;In My Little Pony, what is the name of Applejack's younger sister?;A) Red Delicious | B) Apple Fritter | C) Apple Sweets | D) Apple Bloom;D;;OpenTDB
2322;Animation;1;Who voices for Ruby in the animated series RWBY?;A) Lindsay Jones | B) Jessica Nigri | C) Hayden Panettiere | D) Tara Strong;A;;OpenTDB
2323;Animation;3;"In the TV show ""Rick and Morty"", Rick uses the catchphrase ""Wubba Lubba Dub Dub"", which means what in Birdperson?";A) I am suffering, please help me. | B) I pray that my life ends soon. | C) I am in great pain, please help me. | D) Lets get this party started!;C;;OpenTDB
2324;Animation;2;"Which singer provided the voice of Metroid's Mother Brain in the animated series ""Captain N: The Game Master""?";A) Levi Stubbs | B) Janet Jackson | C) Freddie Mercury | D) Joan Jett;A;;OpenTDB
2325;Animation;1;Which of the following did not feature in the cartoon 'Wacky Races'?;A) The Compact Pussycat | B) The Dragon Wagon | C) The Bouldermobile | D) The Crimson Haybailer;B;;OpenTDB
2326;Animation;1;"Which of these characters from ""SpongeBob SquarePants"" is not a squid?";A) Squidward | B) Orvillie | C) Gary | D) Squidette;C;;OpenTDB
2327;Animation;2;How many episodes were in season five of Samurai Jack?;A) 10 | B) 11 | C) 12 | D) 13;A;;OpenTDB
2328;Animation;2;What is Scooby-Doo's real name?;A) Scooter | B) Scoobert | C) Scrappy | D) Shooby;B;;OpenTDB
2329;Animation;1;What type of animal is Disney's Bambi?;A) Deer | B) Elephant | C) Mouse | D) Wolf;A;;OpenTDB
2330;Animation;3;"In the ""Star Wars"" universe, what species is Grand Admiral Thrawn?";A) Gungans | B) Chiss | C) Pantorans | D) Twi'lek;B;;OpenTDB
2331;Animation;3;Benny, Brain, Fancy-Fancy, Spook and Choo-Choo were known associates of what Hanna Barbera cartoon character?;A) Snagglepuss | B) Yogi Bear | C) Scooby-Doo | D) Top Cat;D;;OpenTDB
2332;Animation;1;"Who voiced the Genie in Disney's ""Aladdin""?";A) Robin Williams | B) Adam Sandler | C) Jim Carrey | D) Billy Crystal;A;;OpenTDB
2333;Animation;1;"In the 1993 Disney animated series ""Bonkers"", what is the name of Bonker's second partner?";A) Dr. Ludwig von Drake | B) Dick Tracy | C) Eddie Valiant | D) Miranda Wright;D;;OpenTDB
2334;Animation;1;Which Teenage Mutant Ninja Turtle traditionally wears an orange bandana?;A) Donatello | B) Leonardo | C) Raphael | D) Michelangelo;D;;OpenTDB
2335;Animation;2;Nickelodeon is owned by what parent company?;A) ABC | B) CBS | C) FOX | D) Viacom;D;;OpenTDB
2336;Animation;2;"In ""My Little Pony: Friendship is Magic"", which of these ponies represents the quality of honesty?";A) Pinkie Pie | B) Twilight Sparkle | C) Applejack | D) Rarity;C;;OpenTDB
2337;Animation;1;Wendy O. Koopa appeared in the Super Mario DIC Cartoons, but what was she known as?;A) Honey Pie | B) Wendy Pie | C) Kootie Pie | D) Sweetie Pie;C;;OpenTDB
2338;Animation;1;"Which of these characters live in a pineapple under the sea in the cartoon ""SpongeBob SquarePants"".";A) Squidward Tentacles | B) Patrick Star | C) SpongeBob SquarePants  | D) Mr. Krabs;C;;OpenTDB
2339;Animation;1;"In the show ""Steven Universe"", who are the main two employees of The Big Donut?";A) Steven and James | B) Sadie and Lars | C) Erik and Julie | D) Bob and May;B;;OpenTDB
2340;Animation;1;Which of these is NOT a Disney cartoon character?;A) Daisy Duck | B) Scrooge McDuck | C) Daffy Duck | D) Donald Duck;C;;OpenTDB
