id;category;difficulty;question;choices;correct;explanation;source_hint
874;Musique;1;The Red Hot Chili Peppers song Give It Away is from what album?;A) One Hot Minute | B) Stadium Arcadium | C) By the Way | D) Blood Sugar Sex Magik;D;;OpenTDB
875;Musique;1;Which of the following is an album by punk rock band Anti-Flag?;A) Infinity On High | B) No Pads No Helmets...Just Balls | C) For Blood And Empire | D) 21st Century Breakdown;C;;OpenTDB
876;Musique;2;Which of these songs is not on the untitled Led Zeppelin album?;A) Rock and Roll | B) Black Dog | C) Stairway to Heaven | D) Celebration Day;D;;OpenTDB
877;Musique;1;What was Rage Against the Machine's debut album?;A) Rage Against the Machine | B) Evil Empire | C) Bombtrack | D) The Battle Of Los Angeles;A;;OpenTDB
1709;Musique;3;The heavy metal band Black Sabbath hail from which English city?;A) London | B) Newcastle-Upon-Tyne | C) Manchester | D) Birmingham;D;;OpenTDB
1710;Musique;1;Which 80s band is fronted by singer/guitarist Robert Smith?;A) The Smiths | B) Echo & the Bunnymen | C) New Order | D) The Cure;D;;OpenTDB
1711;Musique;2;"The 2023 Beatles song ""Now and Then"" originated from an unfinished demo recorded by which Beatle?";A) Ringo Starr | B) John Lennon | C) George Harrison | D) Paul McCartney;B;;OpenTDB
1712;Musique;2;What was Raekwon the Chef's debut solo album?;A) Shaolin vs Wu-Tang | B) Only Built 4 Cuban Linx | C) The Lex Diamond Story | D) The Wild;B;;OpenTDB
1713;Musique;2;"Who was the guitarist in the band ""The Doors""?";A) Jimi Hendrix | B) Eric Clapton | C) Robby Krieger | D) John Densmore;C;;OpenTDB
1714;Musique;1;"The ""K"" in ""K-Pop"" stands for which word?";A) Kenyan | B) Kuwaiti | C) Korean | D) Kazakhstan;C;;OpenTDB
1715;Musique;3;"Who wrote the song ""You Know You Like It""?";A) DJ Snake | B) Major Lazer | C) Steve Aoki | D) AlunaGeorge;D;;OpenTDB
1716;Musique;2;"According to their 1974 hit, what were Brownsville Station doing ""In The Boys' Room""?";A) Lovin' | B) Smokin' | C) Hangin' | D) Peein';B;;OpenTDB
1717;Musique;1;Which of the following songs was not originally released by Sir Elton John?;A) You'll Be In My Heart | B) Candle in the Wind | C) I Don't Wanna Go On With You Like That | D) Crocodile Rock;A;;OpenTDB
1718;Musique;2;"In which year was the Megadeth album ""Peace Sells... but Who's Buying?"" released?";A) 1979 | B) 1986 | C) 1987 | D) 1983;B;;OpenTDB
1719;Musique;1;What was the name of Pink Floyd's first studio album?;A) More | B) The Piper at the Gates of Dawn | C) Ummagumma | D) Atom Heart Mother;B;;OpenTDB
1720;Musique;1;"Who performed ""I Took A Pill In Ibiza""?";A) Robbie Williams | B) Avicii | C) Harry Styles | D) Mike Posner;D;;OpenTDB
1721;Musique;2;In 2015, David Hasselhoff released a single called...;A) Real Kung-Fury | B) Real Warrior | C) True Fighter | D) True Survivor;D;;OpenTDB
1722;Musique;1;"""Grande Valse"" is a phrase from the song ""Gran Vals"". What is that song segment known as?";A) Hello Moto [Motorola Ringtone] | B) Nokia Tune | C) Droid Ringtone | D) Microsoft Ringtone;B;;OpenTDB
1723;Musique;3;What is the name of the 2016 mixtape released by Venezuelan electronic producer Arca?;A) Entrañas | B) Xen | C) &&&&&& | D) Sheep;A;;OpenTDB
1724;Musique;2;Which Queen song was covered by Brittany Murphy in the 2006 film Happy Feet?;A) Flash | B) Bohemian Rhapsody | C) Under Pressure | D) Somebody to Love;D;;OpenTDB
1725;Musique;2;Ellie Goulding's earliest album was named?;A) Halcyon Days | B) Halcyon | C) Lights | D) Bright Lights;C;;OpenTDB
1726;Musique;3;What song originally performed by The Bee Gees in 1978 had a cover version by Steps 20 years later?;A) You Should Be Dancing | B) Night Fever | C) Tragedy | D) Stayin' Alive;C;;OpenTDB
1727;Musique;2;"The 2010 song ""Eenie Meenie"" was a collaboration between which two popular artists?";A) Lady Gaga & Beyoncé | B) Usher & Pitbull | C) Eminem & Rihanna | D) Sean Kingston & Justin Bieber;D;;OpenTDB
1728;Musique;2;"Madonna's song ""Hung Up"" includes a piece from which popular 70s song?";A) Gimmie! Gimmie! Gimme! (A Man After Midnight) | B) Night Fever | C) Staying Alive | D) The Chain;A;;OpenTDB
1729;Musique;2;The Proclaimers - I'm Gonna Be (500 Miles) reached what position on the US Hot 100 Charts in 1993?;A) 5th | B) 3rd | C) 1st | D) 8th;B;;OpenTDB
1730;Musique;3;Which of these songs was released in 1996?;"A) David Bowie - ""1984"" | B) Prince - ""1999"" | C) The Smashing Pumpkins - ""1979"" | D) James Blunt - ""1973""";C;;OpenTDB
1731;Musique;3;Which of these is NOT a song featured on the Lockjaw EP released in 2013 by Flume & Chet Faker?;A) Left Alone | B) This Song Is Not About A Girl | C) Drop The Game | D) What About Us;A;;OpenTDB
1732;Musique;2;In Prokofiev's 'Peter and the Wolf', the wolf itself is represented by a trio of which musical instrument?;A) French horn | B) Clarinet | C) Cello | D) Oboe;A;;OpenTDB
1733;Musique;2;What is the opening track on Lorde's Pure Heroine?;A) Team | B) Royals | C) 400 Lux | D) Tennis Court;D;;OpenTDB
1734;Musique;2;"Which band released songs such as ""Electric Feel"", ""Kids"", and ""Time to Pretend""?";A) Franz Ferdinand | B) Phoenix | C) Passion Pit | D) MGMT;D;;OpenTDB
1735;Musique;1;How many members are there in the band Nirvana?;A) Four | B) Five | C) Two | D) Three;D;;OpenTDB
1736;Musique;1;A classic 1976 song by Blue Oyster Cult features the advice Don't Fear The what?;A) Clowns | B) Silence | C) Reaper | D) Dark;C;;OpenTDB
1737;Musique;2;Cryoshell, known for 'Creeping in My Soul' did the advertising music for what Lego Theme?;A) Ben 10 Alien Force | B) Star Wars | C) Bionicle | D) Hero Factory;C;;OpenTDB
1738;Musique;2;What was Britney Spears' debut single?;A) Toxic | B) ...Baby One More Time | C) Oops!... I Did It Again | D) (You Drive Me) Crazy;B;;OpenTDB
1739;Musique;2;Which of these artists was NOT a member of the electronic music supergroup Swedish House Mafia?;A) Steve Angello | B) Sebastian Ingrosso | C) Alesso | D) Axwell;C;;OpenTDB
1740;Musique;1;"Swedish DJ Tim Bergling, who produced ""Levels"" and ""Wake Me Up"", is better known under what alias?";A) Skrillex | B) Alesso | C) Avicii | D) deadmau5;C;;OpenTDB
1741;Musique;1;What was the name of singer Frank Ocean's second studio album, released on August 20, 2016?;A) Blonde | B) Black | C) Brunette | D) Burgundy;A;;OpenTDB
1742;Musique;2;"Which song in Drake's ""Views"" features Future?";A) Faithful | B) Too Good | C) Grammys | D) Pop Style;C;;OpenTDB
1743;Musique;3;"Björk's ""Unison"" contains a sample of which Oval song?";A) Aero Deck | B) Panorama | C) Textuell | D) Do While;A;;OpenTDB
1744;Musique;2;What was The Velvet Underground's first album called?;A) White Light / White Heat | B) The Velvet Underground | C) Loaded | D) The Velvet Underground & Nico;D;;OpenTDB
1745;Musique;3;Dallon Weekes, former touring bassist of Panic! At the Disco, created his own band in 2016 called...;A) Where Did You All Come From? | B) Cheats At Hide And Seek | C) Run Away From The People | D) I Don't Know How But They Found Me;D;;OpenTDB
1746;Musique;2;"In Kendrick Lamar's 2012 album ""Good Kid, M.A.A.D City"", the album's story takes place in which city?";A) Detroit | B) Compton | C) New York | D) Baltimore;B;;OpenTDB
1747;Musique;2;"Which song made by MAN WITH A MISSION was used as the opening for the anime ""Log Horizon""?";"A) ""Dead End in Tokyo"" | B) ""Raise Your Flag"" | C) ""Out of Control"" | D) ""Database""";D;;OpenTDB
1748;Musique;2;What is the name of the 2016 studio album by the French electronic music duo Justice?;A) Pleasure | B) Safe and Sound | C) Randy | D) Woman;D;;OpenTDB
1749;Musique;3;What was the last Aphex Twin album released before his decade-long hiatus?;A) Windowlicker | B) Drukqs | C) Collected Ambient Works 85-92 | D) Syro;B;;OpenTDB
1750;Musique;1;"From which country did the song ""Gangnam Style"" originate?";A) Japan | B) China | C) North Korea | D) South Korea;D;;OpenTDB
1751;Musique;3;Which iconic album cover features the pulsar waves of CP 1919 placed in the center of the cover?;A) The Velvet Underground & Nico | B) The Dark Side of the Moon | C) Unknown Pleasures | D) London Calling;C;;OpenTDB
1752;Musique;2;"Which American family band had a 1986 top 10 hit with the song ""Crush On You""?";A) The Jacksons | B) The Cover Girls | C) DeBarge | D) The Jets;D;;OpenTDB
1753;Musique;1;Which of these is NOT the name of an album released by Adele?;A) 12 | B) 19 | C) 21 | D) 25;A;;OpenTDB
1754;Musique;3;"Which artists' version of the song ""The Tide is High"" came first?";A) The Paragons | B) Atomic Kitten | C) Blondie | D) Kardinal Offishall;A;;OpenTDB
1755;Musique;2;In The Bangles' 'Manic Monday', what time is it already?;A) Seven o'clock | B) Six o'clock | C) Five o'clock | D) Four o'clock;B;;OpenTDB
1756;Musique;1;In what year was Avril Lavigne's first studio album 'Let Go' released?;A) 2004 | B) 2005 | C) 2002 | D) 2001;C;;OpenTDB
1757;Musique;1;"Whose albums included ""Back in Black"" and ""Ballbreaker""?";A) AC/DC | B) Black Sabbath | C) Metallica | D) Iron Maiden;A;;OpenTDB
1758;Musique;2;Which of the Beatles band members is barefoot on the front cover of the 'Abbey Road' album?;A) Paul McCartney | B) John Lennon | C) Ringo Starr | D) George Harrison;A;;OpenTDB
1759;Musique;1;Which brass instrument has the lowest pitch in an orchestra?;A) Tuba | B) Saxophone | C) Trumpet | D) Trombone;A;;OpenTDB
1760;Musique;1;"""Hallelujah"" is a song written by which Canadian recording artist?";A) Leonard Cohen | B) Ryan Letourneau | C) Justin Bieber | D) Kory Lefkowits;A;;OpenTDB
1761;Musique;1;What is the name of Death Grips Front Man, MC Ride?;A) Andy Morin | B) Stefan Burnett | C) Zach Hill | D) Stanley Burrell;B;;OpenTDB
1762;Musique;3;What album is the song 'New Slang' by The Shins found on?;A) Port Of Morrow | B) Wincing The Night Away | C) Oh, Inverted World | D) Chutes Too Narrow;C;;OpenTDB
1763;Musique;1;Sting, the lead vocalist of The Police, primarily plays what instrument?;A) Keyboards | B) Bass Guitar | C) Guitar | D) Drums;B;;OpenTDB
1764;Musique;2;Which rapper had an album that went double platinum with no features?;A) Big Sean | B) Kendrick Lamar | C) Drake | D) J. Cole;D;;OpenTDB
1765;Musique;3;"Which M83 album is the song ""Midnight City"" featured in?";A) Junk | B) Hurry Up, We're Dreaming | C) Before the Dawn Heals Us | D) Saturdays = Youth;B;;OpenTDB
1766;Musique;2;"Who had hits in the 70s with the songs ""Lonely Boy"" and ""Never Let Her Slip Away""?";A) Leo Sayer | B) Elton John | C) Andrew Gold | D) Barry White;C;;OpenTDB
1767;Musique;2;Which of these is not a song on the album Graduation by Kanye West?;A) The Glory | B) I Wonder | C) Big Brother | D) Waves;D;;OpenTDB
1768;Musique;2;"What French artist/band is known for playing on the midi instrument ""Launchpad""?";A) David Guetta | B) Madeon | C) Disclosure | D) Daft Punk;B;;OpenTDB
1769;Musique;3;Which of the following is NOT a real song from the band Thousand Foot Krutch?;A) Let The Sparks Fly | B) Give Up The Ghost | C) Down | D) Limitless Fury;D;;OpenTDB
1770;Musique;2;"Who had a US and UK number 1 hit in 1962 with the instrumental ""Telstar""?";A) The Tornados | B) The Ventures | C) The Spotnicks | D) The Tremeloes;A;;OpenTDB
1771;Musique;3;Pamina and Papageno are characters in what Mozart opera?;A) The Magic Flute | B) The Marriage of Figaro | C) The Impresario | D) The Goose of Cairo;A;;OpenTDB
1772;Musique;2;Who is the bassist of the British rock band Queen?;A) John Barrowman | B) John Mayer | C) John Deacon | D) John Major;C;;OpenTDB
1773;Musique;3;Who was the original drummer for The Beatles?;A) Stuart Sutcliffe | B) Tommy Moore | C) Pete Best | D) Ringo Starr;B;;OpenTDB
1774;Musique;1;"Which rap group released the album ""Straight Outta Compton""?";A) N.W.A | B) Beastie Boys | C) Wu-Tang Clan | D) Run-D.M.C.;A;;OpenTDB
1775;Musique;1;Who wrote the Sinead O'Connor hit 'Nothing Compares 2 U'?;A) Prince | B) Cameo | C) Rick James | D) Michael Jackson;A;;OpenTDB
1776;Musique;2;"Which band had hits in 1972 with the songs ""Baby I'm A Want You"", ""Everything I Own"" and ""The Guitar Man""?";A) America | B) Bread | C) Smokie | D) Chicago;B;;OpenTDB
1777;Musique;3;"""All the Boys"" by Panic! At the Disco was released as a bonus track on what album?";A) Death Of A Bachelor | B) Too Weird To Live, Too Rare To Die! | C) A Fever You Can't Sweat Out | D) Vices & Virtues;B;;OpenTDB
1778;Musique;3;What is Justin Bieber's debut Album?;A) My World 2.0 | B) Baby | C) Purpose | D) U Smile;A;;OpenTDB
1779;Musique;1;The four strings on a violin are the G, D, A string, and...;A) E string | B) F string | C) B string | D) C string;A;;OpenTDB
1780;Musique;1;When was Gangnam Style uploaded to YouTube?;A) 2012 | B) 2011 | C) 2014 | D) 2013;A;;OpenTDB
1781;Musique;2;How many studio albums have Metallica released between 1983 and 2016?;A) 7 | B) 10 | C) 9 | D) 12;B;;OpenTDB
1782;Musique;2;"In what year was the smash hit song ""Scatman's World"" released?";A) 1996 | B) 1994 | C) 1993 | D) 1995;D;;OpenTDB
1783;Musique;1;Which Beatles album does NOT feature any of the band members on its cover?;A) Rubber Soul | B) The Beatles (White Album) | C) Magical Mystery Tour | D) Abbey Road;B;;OpenTDB
1784;Musique;2;"Who released the 1991 album ""Out of Time""?";A) Coldplay | B) U2 | C) R.E.M. | D) The Rolling Stones;C;;OpenTDB
1785;Musique;1;"What is the stage name of English female rapper Mathangi Arulpragasam, known for the song ""Paper Planes""?";A) M.I.A. | B) A.I.A. | C) C.I.A. | D) K.I.A.;A;;OpenTDB
1786;Musique;2;"Which city is the American singer ""Pitbull"" from?";A) Boston | B) Miami | C) St. Louis | D) Kodiak;B;;OpenTDB
1787;Musique;2;Which of the following is NOT a song in BROCKHAMPTON's SATURATION album series?;A) BUMP | B) HOTTIE | C) LAMB | D) SWAMP;C;;OpenTDB
1788;Musique;1;Which of these are NOT a Men at Work song?;A) Dr. Heckyll and Mr. Jive | B) Basket Case | C) Who Can It Be Now? | D) Be Good Johnny;B;;OpenTDB
1789;Musique;2;Which popular rock band has a one-armed drummer?;A) Def Leppard | B) Lynyrd Skynyrd | C) Foreigner | D) The Beatles;A;;OpenTDB
1790;Musique;2;What was David Bowie's real surname?;A) Jones | B) Johnson | C) Edwards | D) Carter;A;;OpenTDB
1791;Musique;2;"What year was Weezer's album ""Pinkerton"" released?";A) 1994 | B) 1990 | C) 2001 | D) 1996;D;;OpenTDB
1792;Musique;2;"What musician made the song ""F**kin' Perfect"" in 2010?";A) Koven | B) P!nk | C) Adam Lambert | D) Mitis;B;;OpenTDB
